University,UG Programs,PG Programs
Business Administration Division,,
University of Oregon,"Bachelor of Architecture; Bachelor of Arts in Art; Bachelor of Arts in Chinese: Cultural-Intensive Option; Bachelor of Arts in Chinese: Language-Intensive Option; Bachelor of Arts in Classics: Classical Archaeology Concentration; Bachelor of Arts in Classics: Classical Civilization Concentration; Bachelor of Arts in Classics: Greek Concentration; Bachelor of Arts in Classics: Greek and Latin Concentration; Bachelor of Arts in Classics: Latin Concentration; Bachelor of Arts in Comparative Literature; Bachelor of Arts in Dance; Bachelor of Arts in English; Bachelor of Arts in French; Bachelor of Arts in General Science; Bachelor of Arts in Geography; Bachelor of Arts in German Language, Literature, and Culture; Bachelor of Arts in History; Bachelor of Arts in History of Art and Architecture; Bachelor of Arts in Italian; Bachelor of Arts in Japanese: Cultural-Intensive Option; Bachelor of Arts in Japanese: Language-Intensive Option; Bachelor of Arts in Japanese: Linguistics-Intensive Option; Bachelor of Arts in Latin American Studies; Bachelor of Arts in Linguistics; Bachelor of Arts in Medieval Studies; Bachelor of Arts in Music (General Music Concentration); Bachelor of Arts in Music (Music History and Literature Concentration); Bachelor of Arts in Music (Music Theory Concentration); Bachelor of Arts in Music (Popular Music Studies Concentration); Bachelor of Arts in Philosophy; Bachelor of Arts in Product Design; Bachelor of Arts in Romance Languages; Bachelor of Arts in Spanish; Bachelor of Arts in Theater Arts; Bachelor of Fine Arts in Art; Bachelor of Fine Arts in Product Design; Bachelor of Interior Architecture; Bachelor of Music in Music Composition; Bachelor of Music in Music Performance; Bachelor of Music in Music: Jazz Studies; Bachelor of Science in Art; Bachelor of Science in Dance; Bachelor of Science in Ethnic Studies; Bachelor of Science in General Science; Bachelor of Science in Geography; Bachelor of Science in History; Bachelor of Science in Music (General Music Concentration); Bachelor of Science in Music (Music Technology Concentration); Bachelor of Science in Music (Popular Music Studies Concentration); Bachelor of Science in Philosophy; Bachelor of Science in Product Design; Bachelor of Science in Theater Arts; Bachelor of Arts in Business Administration; Bachelor of Arts in Journalism: Public Relations; Bachelor of Arts in Planning, Public Policy and Management; Bachelor of Science in Business Administration; Bachelor of Science in Journalism: Advertising; Bachelor of Science in Journalism: Public Relations; Bachelor of Science in Planning, Public Policy and Management; Bachelor of Arts in Art and Technology; Bachelor of Arts in Computer and Information Science; Bachelor of Arts in Mathematics and Computer Science; Bachelor of Fine Arts in Art and Technology; Bachelor of Science in Art and Technology; Bachelor of Science in Computer and Information Science; Bachelor of Science in Mathematics and Computer Science; Bachelor of Arts in Anthropology; Bachelor of Arts in Biochemistry; Bachelor of Arts in Biology; Bachelor of Arts in Human Physiology; Bachelor of Arts in Marine Biology; Bachelor of Arts in Psychology; Bachelor of Landscape Architecture; Bachelor of Science in Anthropology; Bachelor of Science in Biochemistry; Bachelor of Science in Biology; Bachelor of Science in Human Physiology; Bachelor of Science in Marine Biology; Bachelor of Science in Psychology; Bachelor of Arts in Chemistry; Bachelor of Arts in Earth Sciences: Environmental Geoscience Track; Bachelor of Arts in Earth Sciences: Geology Track; Bachelor of Arts in Earth Sciences: Geophysics Track; Bachelor of Arts in Earth Sciences: Paleontology Track; Bachelor of Arts in Environmental Science; Bachelor of Arts in Environmental Studies; Bachelor of Arts in Mathematics: Applied Mathematics; Bachelor of Arts in Mathematics: Design-Your-Own; Bachelor of Arts in Mathematics: Pure Mathematics; Bachelor of Arts in Physics; Bachelor of Arts in Physics: Applied Physics; Bachelor of Science in Chemistry; Bachelor of Science in Earth Sciences: Environmental Geoscience Track; Bachelor of Science in Earth Sciences: Geology Track; Bachelor of Science in Earth Sciences: Geophysics Track; Bachelor of Science in Earth Sciences: Paleontology Track; Bachelor of Science in Environmental Science; Bachelor of Science in Environmental Studies; Bachelor of Science in Mathematics: Applied Mathematics; Bachelor of Science in Mathematics: Design-Your-Own; Bachelor of Science in Mathematics: Pure Mathematics; Bachelor of Science in Physics; Bachelor of Science in Physics: Applied Physics; Bachelor of Arts in Accounting; Bachelor of Science in Accounting; Bachelor of Arts in Asian Studies; Bachelor of Arts in Cinema Studies; Bachelor of Arts in Communication Disorders and Sciences; Bachelor of Arts in Economics; Bachelor of Arts in Educational Foundations; Bachelor of Arts in Ethnic Studies; Bachelor of Arts in Family and Human Services; Bachelor of Arts in Folklore; Bachelor of Arts in General Social Science; Bachelor of Arts in Humanities; Bachelor of Arts in International Studies; Bachelor of Arts in Journalism; Bachelor of Arts in Journalism: Advertising; Bachelor of Arts in Journalism: Media Studies; Bachelor of Arts in Judaic Studies; Bachelor of Arts in Mathematics: Secondary Teaching; Bachelor of Arts in Physics: Teaching Physics; Bachelor of Arts in Political Science; Bachelor of Arts in Religious Studies; Bachelor of Arts in Russian, East European, and Eurasian Studies; Bachelor of Arts in Scandinavian Focus; Bachelor of Arts in Sociology; Bachelor of Arts in Women's and Gender Studies; Bachelor of Education in Educational Foundations; Bachelor of Education in Family and Human Services; Bachelor of Music in Music Education; Bachelor of Science in Communication Disorders and Sciences; Bachelor of Science in Economics; Bachelor of Science in Educational Foundations; Bachelor of Science in Family and Human Services; Bachelor of Science in General Social Science; Bachelor of Science in International Studies; Bachelor of Science in Journalism; Bachelor of Science in Journalism: Media Studies; Bachelor of Science in Mathematics: Secondary Teaching; Bachelor of Science in Physics: Teaching Physics; Bachelor of Science in Political Science; Bachelor of Science in Religious Studies; Bachelor of Science in Sociology; Bachelor of Science in Women's and Gender Studies","Master of Architecture; Master of Arts in Art history; Master of Arts in Arts Management; Master of Arts in Classics; Master of Arts in Classics: Classical Civilization; Master of Arts in Dance; Master of Arts in East Asian Languages and Literatures, Chinese Studies; Master of Arts in East Asian Languages and Literatures, Japanese Studies; Master of Arts in English; Master of Arts in French; Master of Arts in Geography; Master of Arts in German; Master of Arts in History; Master of Arts in Italian; Master of Arts in Linguistics; Master of Arts in Management; Master of Arts in Music Theory; Master of Arts in Musicology; Master of Arts in Philosophy - Thesis; Master of Arts in Romance Languages; Master of Arts in Spanish; Master of Arts in Theater Arts; Master of Community and Regional Planning; Master of Fine Arts in Art; Master of Fine Arts in Dance; Master of Fine Arts in Theater Arts; Master of Interior Architecture; Master of Music in Intermedia Music Technology; Master of Music in Music Composition; Master of Music in Music Performance; Master of Music in Music: Conducting; Master of Music in Music: Jazz Studies; Master of Music in Music: Piano Pedagogy; Master of Science in Architecture; Master of Science in Arts Management; Master of Science in Dance; Master of Science in Folklore: General Folklore; Master of Science in Geography; Master of Science in Historic Preservation; Master of Science in Interior Architecture; Master of Science in Theater Arts; Master of Arts in Conflict and Dispute Resolution; Master of Arts in Marketing; Master of Arts in Operations and Business Analytics; Master of Nonprofit Management; Master of Science in Conflict and Dispute Resolution; Master of Science in Management; Master of Science in Marketing; Master of Science in Operations and Business Analytics; Master of Arts in Computer and Information Science; Master of Science in Computer and Information Science; Master of Science in Interdisciplinary Studies: Applied Information Management; Master of Arts in Anthropology; Master of Arts in Biology; Master of Arts in Psychology; Master of Arts in School Psychology; Master of Landscape Architecture; Master of Science in Anthropology; Master of Science in Biology; Master of Science in Human Physiology: Athletic Training Emphasis; Master of Science in Psychology; Master of Arts in Chemistry; Master of Arts in Earth Sciences; Master of Arts in Environmental Studies; Master of Arts in Mathematics; Master of Arts in Mathematics: PrePhD; Master of Arts in Physics; Master of Science in Applied Physics; Master of Science in Chemistry; Master of Science in Earth Sciences; Master of Science in Environmental Studies; Master of Science in Mathematics; Master of Science in Mathematics: PrePhD; Master of Science in Physics; Master of Accounting; Master of Arts in Finance; Master of Science in Finance; Master of Arts in Asian Studies: Area Studies Track; Master of Arts in Asian Studies: Disciplinary Track; Master of Arts in Communication Disorders and Sciences; Master of Arts in Counseling, Family, and Human Services; Master of Arts in Economics; Master of Arts in Educational Leadership; Master of Arts in Folklore: General Folklore; Master of Arts in Folklore: Public Folklore; Master of Arts in International Studies; Master of Arts in Journalism; Master of Arts in Linguistics: Specialization in Language Teaching; Master of Arts in Media Studies; Master of Arts in Philosophy - Distribution; Master of Arts in Political Science; Master of Arts in Prevention Science; Master of Arts in Russian, East European, and Eurasian Studies; Master of Arts in Sociology; Master of Arts in Special Education; Master of Arts or Master of Science in Multimedia Journalism; Master of Education in Counseling, Family, and Human Services; Master of Education in Curriculum and Teaching; Master of Education in Educational Leadership; Master of Education in Special Education; Master of Fine Arts in Creative Writing; Master of Laws; Master of Music in Music Education; Master of Public Administration; Master of Science in Communication Disorders and Sciences; Master of Science in Counseling, Family, and Human Services; Master of Science in Curriculum and Teacher Education; Master of Science in Economics; Master of Science in Educational Leadership; Master of Science in Folklore: Public Folklore; Master of Science in Journalism; Master of Science in Media Studies; Master of Science in Political Science; Master of Science in Sociology; Master of Science in Special Education"
University of Patras,,
Satbayev University,,
Saint Petersburg Electrotechnical University ETU-LETI,,
Alexandria University ,,
University of St. Gallen MBA,,
University of Bahrain - College of Business,,
Sang Ji University ,,
HAS University of Applied Sciences,,
Strathclyde Business School,,
University of the People,,
Royal Agricultural University School of Business,,
Pázmány Péter Catholic University,,
Quest University ,,
Université d'Oran 2 - Mohamed Ben Ahmed,,
ANU College of Business and Economics,,
Pontifícia Universidade Católica do Paraná,,
Karl-Franzens-Universitaet Graz,,
Universidad de las Fuerzas Armadas ESPE (Ex - Escuela Politécnica del Ejército),,
Universidade Federal de Campina Grande,,
Istanbul Sabahattin Zaim University,,
Indian Institute of Foreign Trade,,
Universidad de Ibagué,,
School of Business,,
The Gnesins Russian Academy of Music,,
Luther College,,
EPOKA University,,
Indian Institute of Technology Bhubaneswar,,
University of Murcia,,
Buckingham Business School,,
John von Neumann University,,
Vasile Goldis Western University of Arad,,
UNIVERSITAS MEDAN AREA,,
Dubna International University,,
The University of Texas at Austin - McCombs School of Business,Texas BBA,ECON-MPA; Master in Professional Accounting (Integrated MPA); Master in Professional Accounting (Traditional); Master of Science in Business Analytics; Master of Science in Finance; Master of Science in Health Care Transformation; Master of Science in Marketing; Texas McCombs MSTC Program; Master of Science in Information Technology and Management
Creighton University,,
Kozminski University,,
Ahmet Yesevi Üniversitesi,,
Universidad del Istmo - UDELISTMO,,
ParisTech,,
Volga state academy of water transport,,
Siberian State Academy of Geodesy,,
Julius-Maximilians-Universität Würzburg,,
Universidade Federal do Rio de Janeiro,,
Universidade do Estado do Pará,,
Ecole nationale supérieure des arts visuels de La Cambre,,
University of the West of Scotland,"BA (Hons) Commercial Music; BA (Hons) English as a Second Language (3rd & 4th year entry); BA (Hons) Filmmaking & Screen Writing; BA (Hons) Performance; BA (Hons) Social Science; Technical Theatre & Production (3rd year entry); BA (Hons) Business; BA (Hons) Business; BA (Hons) Business & Finance; BA (Hons) Business & Finance; BA (Hons) Business & Human Resource Management; BA (Hons) Business & Human Resource Management; BA (Hons) Business & Marketing; BA (Hons) Business & Marketing; BA (Hons) Business Management (Graduate Apprenticeship); BA (Hons) Events Management; BA (Hons) Events Management; BA (Hons) Management; BA (Hons) Management; BAcc (Hons) Accounting; BAcc (Hons) Accounting; BSc (Hons) Business Technology; BSc (Hons) Business Technology; BSc (Hons) Business Technology (Sandwich); BEng (Hons) Aircraft Engineering; BEng (Hons) Chemical Engineering; BEng (Hons) Chemical Engineering; BEng (Hons) Civil Engineering; BEng (Hons) Civil Engineering; BEng (Hons) Civil Engineering (Graduate Apprenticeship); BEng (Hons) Cyber Security; BEng (Hons) Engineering Design & Manufacture (Graduate Apprenticeship); BEng (Hons) Engineering Management (3rd Year Entry); BEng (Hons) Mechanical Engineering; BSc (Hons) Computer Animation Arts; BSc (Hons) Computer Animation Arts; BSc (Hons) Computer Games Development; BSc (Hons) Computer Games Development; BSc (Hons) Computer Games Development (sandwich); BSc (Hons) Computer Games Technology (3rd Year Entry); BSc (Hons) Computer Networking; BSc (Hons) Computer Networking; BSc (Hons) Computer-Aided Design (3rd Year Entry); BSc (Hons) Computing Science; BSc (Hons) Computing Science; BSc (Hons) Computing Science (sandwich); BSc (Hons) IT: Software Development (Graduate Apprenticeship); BSc (Hons) Web and Mobile Development; BSc (Hons) Web and Mobile Development; MEng (Hons) Aircraft Engineering; MEng (Hons) Chemical Engineering; MEng (Hons) Cyber Security; MEng (Hons) Mechanical Engineering; BA (Hons) Childhood Studies (2nd Year Entry); BA (Hons) Integrated Health and Social Care (2nd Year Entry); BA (Hons) Integrated Health and Social Care with Administration (2nd year entry); BSc (Hons) Applied Biomedical Science; BSc (Hons) Applied Biomedical Science; BSc (Hons) Applied Biomedical Science (Sandwich); BSc (Hons) Applied Bioscience; BSc (Hons) Applied Bioscience (Sandwich); BSc (Hons) Applied Bioscience and Zoology; BSc (Hons) Applied Bioscience and Zoology; BSc (Hons) Applied Bioscience and Zoology (Sandwich); BSc (Hons) Applied Bioscience with Forensic Investigation; BSc (Hons) Applied Bioscience with Forensic Investigation; BSc (Hons) Biomedical Science; BSc (Hons) Biomedical Science; BSc (Hons) Biomedical Science (sandwich); BSc (Hons) Nursing Studies; BSc (Hons) Occupational Safety & Health; BSc (Hons) Occupational Safety & Health; BSc (Hons) Pharmacy Science and Health; BSc (Hons) Pharmacy Science and Health; BSc (Hons) Pharmacy Science and Health (Sandwich); BSc (Hons) Professional Health Studies (3rd year entry); BSc (Hons) Professional Health Studies (3rd year entry); BSc (Hons) Professional Health Studies (3rd year entry); BSc (Hons) Psychology; BSc Adult Nursing; BSc Mental Health Nursing; BSc Midwifery; BSc (Hons) Chemistry; BSc (Hons) Chemistry; BSc (Hons) Chemistry (Sandwich); BSc (Hons) Chemistry with Education; BSc (Hons) Environmental Health; BSc (Hons) Environmental Health; BSc (Hons) Mathematics with Education; BSc (Hons) Physics; BSc (Hons) Physics; BSc (Hons) Physics (Sandwich); BSc (Hons) Physics with Education; BSc (Hons) Physics with Nuclear Technology; BSc (Hons) Physics with Nuclear Technology; BSc (Hons) Physics with Nuclear Technology (Sandwich); BA (Hons) Broadcast Production: TV & Radio; BA (Hons) Community Education; BA (Hons) Criminal Justice/Criminal Justice (Policing); BA (Hons) Education; BA (Hons) Journalism / Journalism (Sport); BA (Hons) Law; BA (Hons) Law; BA (Hons) New Media Art; BA (Hons) Social Work; BA (Hons) Society, Politics and Policy; BA (Hons) Sports Coaching and Development; BA (Hons) Tourism Management; BA (Hons) Tourism Management; BA Commercial Sound Production (3rd year entry); BSc (Hons) Forensic Science; BSc (Hons) Forensic Science; BSc (Hons) Forensic Science (Sandwich); BSc (Hons) Music Technology; BSc (Hons) Music Technology; BSc (Hons) Sport & Exercise Science; BSc (Hons) Sport & Exercise Science; BSc (Hons) Sport Coaching; BSc (Hons) Sport Coaching; BSc (Hons) Sport Development; BSc (Hons) Sport Development",MA Music (Songwriting/Sound Production/Industries); MA Music (Songwriting/Sound Production/Industries); MSc Applied Social Science; MSc Applied Social Science; MSc Accounting & Finance (ACCA Route); MSc Accounting & Finance (ACCA Route); MSc Digital Marketing; MSc Finance and Accounting with CIMA; MSc Finance and Accounting with CIMA; MSc International Management; MSc International Marketing; MSc Advanced Computer Systems Development; MSc Advanced Computer Systems Development; MSc Advanced Computer Systems Development; MSc Advanced Computer Systems Development; MSc Advanced Computing; MSc Advanced Computing; MSc Advanced Computing; MSc Advanced Computing; MSc Advanced Thin Film Technologies; MSc Advanced Thin Film Technologies; MSc Big Data; MSc Big Data; MSc Chemical Engineering; MSc Chemical Engineering; MSc Civil Engineering; MSc Civil Engineering; MSc Cyber Security; MSc Cyber Security; MSc Information Technology; MSc Information Technology; MSc Information Technology; MSc Information Technology; MSc Internet of Things; MSc Internet of Things; MSc Mechanical Engineering; MSc Mechanical Engineering; MSc Mechanical Engineering; MSc Mechanical Engineering; MSc Mobile Web Development; MSc Mobile Web Development; MSc Mobile Web Development; MSc Mobile Web Development; MSc Project Management; MSc Project Management; MSc Project Management; MSc Project Management; MSc Project Management; MSc Project Management; MSc Project Management (International); MSc Project Management (International); MSc Quality Management; MSc Quality Management; MSc Quality Management; MSc Quality Management; MSc Quality Management (International); MSc Quality Management (International); MSc Adult Nursing; MSc Advanced Biomedical Science; MSc Advanced Biomedical Science; MSc Advanced Clinical Practitioner; MSc Biotechnology; MSc Biotechnology; MSc Contemporary Drug and Alcohol Studies; MSc Contemporary Drug and Alcohol Studies; MSc Forensic Mental Health; MSc Gerontology with Dementia Care; MSc Health Studies; MSc Leading People-centred Integrated Care; MSc Mental Health Nursing; MSc Mental Health Practice; MSc Mental Health and Education; MSc Midwifery; MSc Nursing; MSc Nursing; MSc Psychology; MSc Psychology; MSc e-Health; MSc e-Health; Master of Public Health (MPH); Master of Public Health (MPH); MSc Waste & Resource Management; MSc Waste & Resource Management; MSc Waste & Resource Management; MSc Waste & Resource Management; MA Broadcast Journalism; MA Creative Media Practice; MA Creative Media Practice; MA Filmmaking; MA Filmmaking; MEd Early Years; MEd Higher Education Practice; MEd Teaching English to Speakers of Other Languages (TESOL); MEd Teaching English to Speakers of Other Languages (TESOL); MSc Human Resource Management; MSc Human Resource Management; MSc Logistics and Supply Chain Management; MSc Logistics and Supply Chain Management; MSc Policy Analysis and Global Governance; MSc Policy Analysis and Global Governance; MSc Social Work; MSc Sport Coaching; MSc Sport Coaching; MSc Sports Marketing & Promotion; MSc Sports Marketing & Promotion; Master of Public Administration; Master of Public Administration
Universidad Francisco Gavidia,,
Yamaguchi University ,,
University of Okara,,
Södertörns University College,,
Vladimir State University named after Alexander and Nikolay Stoletovs,,
Russian Presidential Academy of National Economy and Public Administration,,
Clarkson's David D. Reh School of Business,,
Moldova State University,,
DeVry University Georgia,,
Senghor University ,,
Indonesia Institute of the Arts Surakarta,,
Ural Federal University - UrFU,,Political Philosophy; Data Science; IT Innovations in Business; Technological Machinery and Equipment; Food Biotechnology; Biodiversity in a Changing World; Cognitive Neurosciences; Preventology In Youth Environment; High Performance Sport; International Human Resource Management
College of Charleston,,
"Academy of Fine Arts, University of the Arts Helsinki",,
Università degli Studi di Perugia,,
Eskisehir Technical University,,
Novosibirsk State University of Architecture and Civil Engineering (Sibstrin),,
EUROPEAN LAW AND GOVERNANCE SCHOOL,,
The University of Southern Queensland - School of Management and Enterprise,,
