University,UG Programs,PG Programs
Saint Augustine's University,,
West Ukrainian National University,,
Raffles College of Higher Education,,
Emory University,"B.A. in Arabic; B.A. in Art History; B.A. in Chinese; B.A. in Classical Civilization; B.A. in Classics; B.A. in Comparative Literature; B.A. in Dance and Movement Studies; B.A. in English; B.A. in French; B.A. in Greek; B.A. in History; B.A. in Integrated Visual Arts; B.A. in Japanese; B.A. in Latin; B.A. in Latin American and Caribbean Studies; B.A. in Philosophy; B.A. in Russian; B.A. in Spanish; B.A. in Spanish and Portuguese; B.S. in Quantitative Science; Bachelor of Arts in Linguistics; Bachelor of Arts in Music; Bachelor of Arts in Theater Studies; Combined Degree of B.A. in Art History and History; Combined Degree of B.A. in Classical Civilization and Religion; Combined Degree of B.A. in Classics and English; Combined Degree of B.A. in Classics and History; Combined Degree of B.A. in Classics and Philosophy; Combined Degree of B.A. in History and English; Combined Degree of B.A. in Mathematics and Political Science; Bachelor of Business Administration; B.S. in Engineering Sciences; Bachelor of Arts in Computer Science; Bachelor of Science in Computer Science; Combined Degree of B.A. in Engineering and B.S. in Engineering; Accelerated Bachelor of Science in Nursing; B.A. in Anthropology; B.A. in Biology; B.A. in Human Health; B.S. in Anthropology and Human Biology; B.S. in Biology; B.S. in Biophysics; B.S. in Neuroscience and Behavioral Biology; Bachelor of Arts in Psychology; Bachelor of Science in Nursing; Combined Degree of B.A. in Psychology and Linguistics; Combined Degree of B.A. in Religion and Anthropology; B.A. in Environmental Sciences; B.A. in Physics and Astronomy; B.A. in Physics for Life Sciences; Bachelor of Arts in Chemistry; Bachelor of Arts in Mathematics; Bachelor of Arts in Physics; Bachelor of Science in Applied Mathematics; Bachelor of Science in Applied Mathematics and Statistics; Bachelor of Science in Applied Physics; Bachelor of Science in Chemistry; Bachelor of Science in Environmental Sciences; Bachelor of Science in Mathematics; Bachelor of Science in Physics; Bachelor of Science in Physics and Astronomy; Combined Degree of Bachelor of Science in Computer Science and Mathematics; B.A. in African American Studies; B.A. in African Studies; B.A. in American Studies; B.A. in Ancient Mediterranean Studies; B.A. in East Asian Studies; B.A. in Economics; B.A. in English and Creative Writing; B.A. in Film Studies; B.A. in German Studies; B.A. in Interdisciplinary Studies in Society And Culture; B.A. in International Studies; B.A. in Italian Studies; B.A. in Jewish Studies; B.A. in Media Studies; B.A. in Middle Eastern and South Asian Studies; B.A. in Playwriting; B.A. in Political Science; B.A. in Religion; B.A. in Russian and East European Studies; B.A. in Sociology; B.A. in Women's, Gender and Sexuality Studies; Combined Degree of B.A. in History and Economics; Combined Degree of B.A. in Philosophy and Religion; Combined Degree of B.A. in Religion and History; Combined Degree of B.A. in Religion and Sociology",Combined Degree of MD/MSCR - Master of Science in Clinical Research; Combined Degree of Master of Science in Nursing and Master of Public Health; Executive Master of Public Health; M.S. in Computer Science; Combined Degree of MA in Bioethics/JD; Combined Degree of MA in Bioethics/MSN; Combined Degree of MD/MA in Bioethics; Combined Degree of Master of Divinity and Master of Arts in Bioethics; Combined Degree of Master of Medical Science Program in Physician Assistant Program and Master of Public Health; Combined Degree of Master of Theological Studies and Master of Arts in Bioethics; Master of Medical Science Program in Anesthesiology; Master of Medical Science Program in Genetic Counseling Training; Master of Medical Science Program in Physician Assistant Program; Master of Science in Clinical Research; M.S. in Mathematics; M.S. in Physics; Combined Degree of MD/MPH - Master of Public Health; Combined Degree of Master of Divinity and Master of Public Health; Combined Degree of Master of Divinity and Master's in Development Practice (MDiv/MDP); Combined Degree of Master of Divinity/Master of Social Work (MDiv/MSW); Combined Degree of Master of Theological Studies and Master of Public Health; Juris Master (JM); Master of Divinity; Master of Laws (LLM) Program; Master of Public Health; Master of Religion and Public Life (MRPL); Master of Religious Leadership (MRL); Master of Science in Public Health; Master of Theological Studies; Master of Theology
Bates College,,
Tony Parker Adéquat Academy,,
Institut national des langues et civilisations orientales,,
Kyoto Women's University,,
Kyiv National University of Construction and Architecture (KNUCA),,ARCHITECTURE OF BUILDINGS AND STRUCTURES; INDUSTRIAL AND CIVIL CONSTRUCTION
DeVry University Orlando,,
ITMO University,,
SUNY Oswego,,
Everglades University,,
Campbell University,,
Sulaiman Al Rajhi University,,
Rutgers University School of Environmental and Biological Sciences,"Agriculture and Food Systems; Animal Science; Biological Sciences; Environmental Sciences; Exercise Science; Food Science; Microbiology; Nutritional Sciences; Plant Biology; Public Health; Biochemistry; Environmental Policy, Institutions, and Behavior; Landscape Architecture; Marine Sciences; Meteorology",
Asfendiyarov Kazakh National Medical University,,E-health; EMBA; Global health and health; Health Technology Assessment; Hygiene; MBA; Management; Management in health care; Psychology in Healthcare; Biomedicine; Medical law; Medicine; Preventive Medicine; Pharmaceutical Cosmetology; Pharmacy; Technology of pharmaceutical production; Applied Epidemiology (FETP); Epidemiology; Public Health
Asia Pacific College of Business & Law,,
Indian Institute of Technology Roorkee (IITR),,
Valahia University of Targoviste,"History; Music; Preparatory Year of Romanian Language; Romanian Language and Literature – Modern Language and Literature (English/French); Accounting and Information System; Business Administration; Economics of Trade, Tourism and Services; Economy of Commerce, Tourism and Services; Finance and Banks; Management; Applied Electronics; Automation and Applied Informatics; Electrotechnics; Engineering and Management; Equipment for Industrial Processes; Industrial Energy; Materials Science; Multimedia Systems Engineering; Technologies and Telecommunication Systems; Agriculture; Mountain Agriculture; Agricultural Products Processing Technology; Chemistry; Engineering and Environment Protection in Agriculture; Food Control and Security; Geography of Tourism; Mathematics-Informatics; Physics; Journalism; Kinesiotherapy and Special Motricity; Law; Orthodox Pastoral Theology; Pedagogy of Primary and Preschool Education; Physical Education and Sports; Public Administration; Public Administration","European History Unity; Multilingualism and Interculturality in European Context; Musical Education; Accounting; Audit of Public and Private Entities; Financial Banking Management; Information Management; Marketing; Organization Management; Advanced Automation, Industrial Informatics and Manufacturing; Advanced Materials; Advanced Telecommunications Systems, Information Processing and Transmission; Energy Systems Audit; Engineering of Electrical Systems Integrated in Vehicles; Modern Mechanical Engineering Manufacturing and Testing Equipment; Modern Systems and Equipment in Energy Production and Usage; Control and Expertise in Food Industry; Fundamental Mathematics for Education; Geographic Risk Phenomena and Environmental Quality; Physical-Chemical Analytical Methods for Life and Environmental Quality; Systems for Control and Evaluation of Environmental Quality; Business Law; Contemporary Social and Ecumenical Doctrine of the Church; Doctrine-Science-Mission; Educational Management and Curricular Development; European Public Administration; Institutional Communication; Journalism and European Cultural Studies; Teaching Strategies for Effective Communication and Learning"
Hiram College,,
Marymount Manhattan College,,
BEBS - Barcelona executive Business School,,
Holy Spirit University of Kaslik ,,
Singidunum University,,
University of Phoenix,,
Western Washington University ,,
Beijing Forestry University,,
Belarusian National Technical University (BNTU),,
Oslo University College,,
Kwangwoon University ,,
California Polytechnic State University,,
Bharathidasan University,,
Indian Institute of Planning and Management (IIPM),,
Universitas Kristen Satya Wacana - Satya Wacana Christian University,,
University of Santo Tomas,,
University of Indianapolis,Bachelor of Arts in English (Literary Studies); Bachelor of Arts in English Education; Bachelor of Arts in Franco-Germanic Studies; Bachelor of Arts in History; Bachelor of Arts in Latin American Studies; Bachelor of Arts in Philosophy; Bachelor of Arts in Spanish Language and Culture; Bachelor of Arts in Spanish Teaching Major; Bachelor of Arts or Science in Music; Bachelor of Arts or Science in Theatre; Bachelor of Fine Arts in Studio Art; Bachelor of Music in Music Performance; Bachelor of Science (BS)/Bachelor of Arts (BA) in Studio Art; Bachelor of Science in Archeology; Bachelor of Science in Exercise Science; Bachelor of Arts or Science in Business Administration; Bachelor of Arts or Science in Entrepreneurship; Bachelor of Arts or Science in International Business; Bachelor of Arts or Science in Marketing; Bachelor of Science in Actuarial Science; Bachelor of Arts or Science in Computer Science; Bachelor of Arts or Science in Industrial and Systems Engineering; Bachelor of Arts or Science in Information Systems and Applied Business Analytics; Bachelor of Arts or Science in Mechanical Engineering; Bachelor of Arts or Science in Software Engineering; Bachelor of Arts in Anthropology; Bachelor of Arts or Science in Biology; Bachelor of Arts or Science in Human Biology; Bachelor of Arts or Science in Psychology; Bachelor of Arts or Science in Respiratory Therapy; Bachelor of Science in Medical Laboratory Science; Bachelor of Science in Nursing; Bachelor of Science in Pre-Art Therapy; Bachelor of Arts or Science in Chemistry; Bachelor of Arts or Science in Mathematics; Bachelor of Arts or Science in Physics; Bachelor of Science in Earth-Space Science; Bachelor of Science in Environmental Science; Bachelor of Arts or Science in Accounting; Bachelor of Arts or Science in Finance; Bachelor of Arts in English (Creative Writing Track); Bachelor of Arts in English (Professional Writing); Bachelor of Arts in International Relations; Bachelor of Arts in Political Science; Bachelor of Arts in Religion; Bachelor of Arts in Social Studies Teaching; Bachelor of Arts in Sociology; Bachelor of Arts or Science in Communication; Bachelor of Arts or Science in Digital Media Studies; Bachelor of Arts or Science in Earth-Space Science Teaching; Bachelor of Arts or Science in Economics; Bachelor of Arts or Science in Human Resource Management; Bachelor of Arts or Science in Mathematics Teaching; Bachelor of Arts or Science in Operations and Supply Chain Management; Bachelor of Arts or Science in Sports Marketing; Bachelor of Arts or Science in Theatre Teaching; Bachelor of Fine Arts in Graphic Design/Visual Communication Design; Bachelor of Music in Music Education; Bachelor of Science in Criminal Justice; Bachelor of Science in Elementary Education; Bachelor of Science in Health and Physical Education; Bachelor of Science in Public Health Education and Promotion; Bachelor of Science in Secondary and All-Grade Education; Bachelor of Science in Sports Management; Bachelor of Science in Visual Arts Education; Bachelor of Science/Bachelor of Arts in Graphic Design/Visual Communication Design; Bachelor of Social Work,
Universidad de los Andes - Chile,,
Universidad Modelo,,
HHL Leipzig Graduate School of Management,,Full-Time Master in Management | Finance; Full-time Master in Entrepreneurship; Full-time Master in Management
Indiana University of Pennsylvania,,
Escuela Superior de Administracion Pública (ESAP),,
National Cheng Kung University (NCKU),"Bachelor Degree, Department of Architecture; Bachelor Degree, Department of Chinese Literature; Bachelor Degree, Department of Foreign Languages & Literature; Bachelor Degree, Department of History; Bachelor Degree, Department of Industrial Design; Bachelor Degree, Department of Taiwanese Literature; Bachelor Degree, Department of Urban Planning; Bachelor Degree, Department of Accountancy and Graduate Institute of Finance; Bachelor Degree, Department of Business Administration; Bachelor Degree, Department of Aeronautics & Astronautics; Bachelor Degree, Department of Biomedical Engineering; Bachelor Degree, Department of Chemical Engineering; Bachelor Degree, Department of Civil Engineering; Bachelor Degree, Department of Computer Science & Information Engineering; Bachelor Degree, Department of Electrical Engineering; Bachelor Degree, Department of Engineering Science; Bachelor Degree, Department of Environmental Engineering; Bachelor Degree, Department of Hydraulic & Ocean Engineering; Bachelor Degree, Department of Industrial & Information Management; Bachelor Degree, Department of Materials Science and Engineering; Bachelor Degree, Department of Mechanical Engineering; Bachelor Degree, Department of Resources Engineering; Bachelor Degree, Department of Systems & Naval Mechatronic Engineering; Bachelor Degree, Department of Transportation & Communication Management Science; International Bachelor Degree Program on Energy Engineering; Bachelor Degree, Department of Biotechnology and Bioindustry Sciences; Bachelor Degree, Department of Life Sciences; Bachelor Degree, Department of Medical Laboratory Science and Biotechnology; Bachelor Degree, Department of Physical Therapy; Bachelor Degree, Department of Psychology; Bachelor Degree, School of Medicine; Bachelor Degree, School of Pharmacy; Bachelor Degree, Department of Chemistry; Bachelor Degree, Department of Earth Sciences; Bachelor Degree, Department of Mathematics; Bachelor Degree, Department of Photonics; Bachelor Degree, Department of Physics; Bachelor Degree, Department of Economics; Bachelor Degree, Department of Political Science; Bachelor Degree, Department of Statistics","Master Academic Program in Drama; Master Degree, Department of Architecture; Master Degree, Department of Chinese Literature; Master Degree, Department of Foreign Languages & Literature; Master Degree, Department of History; Master Degree, Department of Industrial Design; Master Degree, Department of Taiwanese Literature; Master Degree, Department of Urban Planning; Master Degree, Institute of Archaeology; Master Degree, Institute of Art Studies; Master Degree, Institute of Creative Industries Design; Master of Arts in Technology; Institute of International Management - MBA; Master Degree, Department of Accountancy and Graduate Institute of Finance; Master Degree, Institute of Data Science; Master Degree, Institute of Finance; Master Degree, Institute of International Business; Master Degree, Institute of Telecommunications Management; NCKU x Cathay United Bank International Master Scholarship Program; International Master Degree Program on Energy Engineering; International Master Program on Intelligent Manufacturing; International Master Program on Natural Hazards Mitigation and Management; MS Degree Program on Nano-Integrated-Circuit Engineering; MS Degree in AI Robotics; MS Degree in Intelligent Computing; Master Degree Program on Artificial Intelligence; Master Degree, Department of Aeronautics & Astronautics; Master Degree, Department of Biomedical Engineering; Master Degree, Department of Chemical Engineering; Master Degree, Department of Civil Engineering; Master Degree, Department of Computer Science & Information Engineering; Master Degree, Department of Electrical Engineering; Master Degree, Department of Engineering Science; Master Degree, Department of Environmental Engineering; Master Degree, Department of Geomatics; Master Degree, Department of Hydraulic & Ocean Engineering; Master Degree, Department of Industrial & Information Management; Master Degree, Department of Materials Science and Engineering; Master Degree, Department of Mechanical Engineering; Master Degree, Department of Resources Engineering; Master Degree, Department of Systems & Naval Mechatronic Engineering; Master Degree, Department of Transportation & Communication Management Science; Master Degree, Institute of Computer & Communication Engineering; Master Degree, Institute of Information Management; Master Degree, Institute of Manufacturing Information & Systems; Master Degree, Institute of Microelectronics; Master Degree, Institute of Ocean Technology & Marine Affairs; Master of The International Insitute of Medical Device Innovation (MDI); Program on Integrated Circuit Design [PICD]; Program on Key Materials [KMAT]; Program on Semiconductor Packaging and Testing [PSPT]; Program on Semiconductor Process Technology [SPT]; Program on Smart and Sustainable Manufacturing [PSSM]; The International Curriculum for Advanced Materials Program (iCAMP); Master Degree, Department of Biochemistry & Molecular Biology; Master Degree, Department of Biotechnology and Bioindustry Sciences; Master Degree, Department of Cell Biology & Anatomy; Master Degree, Department of Life Sciences; Master Degree, Department of Medical Laboratory Science and Biotechnology; Master Degree, Department of Microbiology and Immunology; Master Degree, Department of Nursing; Master Degree, Department of Occupational Therapy; Master Degree, Department of Pharmacology; Master Degree, Department of Physical Therapy; Master Degree, Department of Physiology; Master Degree, Department of Psychology; Master Degree, Institute of Behavioral Medicine; Master Degree, Institute of Clinical Medicine; Master Degree, Institute of Clinical Pharmacy and Pharmaceutical Sciences; Master Degree, Institute of Medical Informatics; Master Degree, Institute of Molecular Medicine; Master Degree, Institute of Oral Medicine; Master Degree, Institute of Tropical Plant Sciences and Microbiology; Master Degree, Department of Chemistry; Master Degree, Department of Earth Sciences; Master Degree, Department of Environmental and Occupational Health; Master Degree, Department of Mathematics; Master Degree, Department of Photonics; Master Degree, Department of Physics; Master Degree, Institute of Space & Plasma Sciences; Master Degree, Department of Economics; Master Degree, Department of Food Safety / Hygiene and Risk Management; Master Degree, Department of Law; Master Degree, Department of Public Health; Master Degree, Department of Statistics; Master Degree, Institute of Education; Master Degree, Institute of Gerontology; Master Degree, Institute of Physical Education, Health and Leisure Studies; Master Program of Political Economy, Department of Political Science"
University of Basel,,
GITAM University,,
