University,UG Programs,PG Programs
University of Lodz,,
Hansung University Seoul ,,
American University,"B.A. in Art History; B.A. in Audio Production; B.A. in Graphic Design; B.A. in History; B.A. in Music; B.A. in Performing Arts: Musical Theatre; B.A. in Performing Arts: Theatre; B.S. in Audio Technology - Computer Science; BA in Philosophy; BA in Spanish Studies; BA in Studio Art; B.A. in Public Relations and Strategic Communication; B.S. in Business Administration; B.S. in Business and Entertainment; B.S. in Business, Language & Culture Studies; B.S. in Audio Technology - Physics; B.S. in Computer Science - Consulting; B.S. in Computer Science - Entrepreneurship; B.A. in Anthropology; B.A. in Psychology; B.S. in Biochemistry; B.S. in Biology; BS in Neuroscience; B.A. in Environmental Studies; B.S. in Applied Mathematics; B.S. in Chemistry; B.S. in Computational Science; B.S. in Environmental Science; BA in Physics; BS in Mathematics; BS in Mathematics and Economics; BS in Physics; BS in Statistics; B.S. in Accounting; B.S. in Finance; B.A. in American Studies; B.A. in Arab World Studies; B.A. in Arabic Studies; B.A. in Asian Studies; B.A. in Communication Studies; B.A. in Communication: Journalism; B.A. in Economics; B.A. in Elementary Education; B.A. in Film and Media Arts; B.A. in Foreign Language and Communication Media; B.A. in French Studies; B.A. in German Studies; B.A. in Interdisciplinary Studies: Communication, Legal Institutions, Economics, and Government (CLEG); B.A. in International Studies; B.A. in Jewish Studies; B.A. in Justice and Law; B.A. in Political Science - American Government; B.A. in Political Science - Comparative Politics; B.A. in Political Science - Gender, Race, and Politics; B.A. in Political Science - Law and Politics; B.A. in Political Science - Policy; B.A. in Political Science - Political Theory; B.A. in Public Communication; B.A. in Public Health; B.A. in Religious Studies; B.A. in Russian Studies; B.A. in Secondary Education; B.A. in Sociology; B.S. in Economics; B.S. in Health Promotion; B.S. in Public Health; BA in Language and Area Studies: French/Europe; BA in Language and Area Studies: German/Europe; BA in Language and Area Studies: Russian/Area Studies; BA in Language and Area Studies: Spanish/Latin America; BA in Law and Society - Humanities Concentration; BA in Law and Society - Social Science Concentration; BA in Liberal Studies; BA in Women's, Gender, and Sexuality Studies; Combined B.A. - M.A. in Economics; Combined B.S. - M.A. in Economics",Graduate Certificate in Human Resource Analytics and Management; Graduate Certificate in Sports Analytics and Management; Master of Arts in Economics; Master of Public Administration and Policy; Master of Science in Human Resource Analytics and Management; Master of Science in Sports Analytics and Management; Graduate Certificate in Healthcare Management; Graduate Certificate in Nutrition Education; Master of Science in Health Promotion Management; Master of Science in Healthcare Management; Master of Science in Nutrition Education; Combined Degree of Law and International Affairs: JD/MA; Combined Degree of Law and Justice: JD/MS; Combined Degree of Master of Laws and Public Administration: LLM/MPA; Combined Degree of Master of Laws and Public Policy: LLM/MPP; Graduate Certificate in Project Monitoring and Evaluation; MA in Strategic Communication; Master of Science in Counter-Terrorism and Homeland Security
Dubna International University,,
Haigazian University,,
University of Regina,,
Conservatoire de Musique et d'Art Dramatique du Québec,,
Université de la Nouvelle-Calédonie,,
Centro Universitário Ritter dos Reis,,
Massey Business School,,
California State University - Fresno,,
Trinity College,,
Dubna International University,,
Kyoto University of Education,,
Kochi University of Technology (KUT),,
Marbella University,,
National Taiwan Ocean University,"Bachelor's Program, BFA, Bachelor Degree Program in Oceanic Cultural Creative Design Industries; Bachelor's Program, BBA, Bachelor Degree Program in Ocean Business Management; Bachelor's Program, BBA, Bachelor Degree Program in Ocean Tourism Management; Bachelor's Program, BBA, Department of Shipping and Transportation Management; Bachelor's Program, BS, Bachelor Degree Program in Ocean Engineering and Technology; Bachelor's Program, BS, Department of Communications, Navigation and Control Engineering; Bachelor's Program, BS, Department of Computer Science and Engineering; Bachelor's Program, BS, Department of Electrical Engineering; Bachelor's Program, BS, Department of Harbor and River Engineering; Bachelor's Program, BS, Department of Marine Engineering; Bachelor's Program, BS, Department of Mechanical and Mechatronic Engineering; Bachelor's Program, BS, Department of Merchant Marine; Bachelor's Program, BS, Department of Optoelectronics and Materials Technology; Bachelor's Program, BS, Department of Systems Engineering and Naval Architecture; Bachelor's Program, BS, Department of Transportation Science; Bachelor's Program, BS, Bachelor Degree Program in Marine Biotechnology; Bachelor's Program, BS, Department of Aquaculture; Bachelor's Program, BS, Department of Bioscience and Biotechnology; Bachelor's Program, BS, Department of Food Science; Bachelor's Program, BS, Department of Environmental Biology and Fisheries Science; Bachelor's Program, BS, Department of Marine Environmental Informatics; Bachelor's Program, LLB, Bachelor Degree of Ocean Law and Policy","Graduate Program, MA, Institute of Applied English; Graduate Program, MA, Institute of Oceanic Culture; Graduate Program, MS, Department of Communications, Navigation and Control Engineering; Graduate Program, MS, Department of Computer Science and Engineering; Graduate Program, MS, Department of Electrical Engineering; Graduate Program, MS, Department of Harbor and River Engineering; Graduate Program, MS, Department of Marine Engineering; Graduate Program, MS, Department of Mechanical and Mechatronic Engineering; Graduate Program, MS, Department of Merchant Marine; Graduate Program, MS, Department of Optoelectronics and Materials Technology; Graduate Program, MS, Department of Systems Engineering and Naval Architecture; Graduate Program, MS, Department of Transportation Science; Graduate Program, MS, Department of Aquaculture; Graduate Program, MS, Department of Bioscience and Biotechnology; Graduate Program, MS, Department of Food Science; Graduate Program, MS, Institute of Food Safety and Risk Management; Graduate Program, MS, Department of Environmental Biology and Fisheries Science; Graduate Program, MS, Department of Marine Environmental Informatics; Graduate Program, MS, Institute of Earth Sciences; Graduate Program, MS, Institute of Marine Affairs and Resource Management; Graduate Program, MS, Institute of Marine Biology; Graduate Program, MS, Institute of Marine Environment and Ecology; Graduate Program, LLM, Institute of the Law of the Sea; Graduate Program, MA, Master Degree Program in Ocean Policy; Graduate Program, MEd, Institute of Education"
Medizinische Hochschule Hannover,,
All India Institute of Medical Sciences,,
University of Basel,,
Jadara University,,
University of Arts George Enescu Iasi,,
Aalto Executive Education Academy,,
Singapore Institute of Management,Bachelor of Arts (Communication and Economics); Bachelor of Arts (Communication and International Trade); Bachelor of Arts (Communication and Psychology); Bachelor of Arts (Communication and Sociology); Bachelor of Arts (Communication); Bachelor of Arts (Psychology and Sociology); Bachelor of Arts (Psychology); Bachelor of Arts (Sociology); Bachelor of Communication (Professional Communication); Bachelor of Design (Communication Design) (Top-up); Bachelor of Psychological Science; Bachelor of Science (Geographic Information Science); Bachelor of Science (Geographic Information Science) and Bachelor of Arts (Communication); Bachelor of Science (Geographic Information Science) and Bachelor of Arts (Economics); Bachelor of Science (Geographic Information Science) and Bachelor of Arts (International Trade); Bachelor of Science (Geographic Information Science) and Bachelor of Arts (Psychology); Bachelor of Science (Geographic Information Science) and Bachelor of Arts (Sociology); Bachelor in International Business (Top-up); Bachelor of Arts (Economics and International Trade); Bachelor of Arts (Economics and Psychology); Bachelor of Arts (Economics and Sociology); Bachelor of Arts (Economics); Bachelor of Arts (Honours) Digital Media (Top-up); Bachelor of Arts (Honours) Events Management; Bachelor of Arts (Honours) Marketing; Bachelor of Arts (Honours) Sports Studies and Marketing; Bachelor of Arts (International Trade and Psychology); Bachelor of Arts (International Trade and Sociology); Bachelor of Arts (International Trade); Bachelor of Business (Accountancy); Bachelor of Business (Economics and Finance); Bachelor of Business (Event Management) (Top-up); Bachelor of Business (International Business); Bachelor of Business (Logistics and Supply Chain Management); Bachelor of Business (Management); Bachelor of Business (Marketing); Bachelor of Business (Tourism and Hospitality) (Top-up); Bachelor of Science (Business Administration and Geographic Information Science); Bachelor of Science (Business Administration); Bachelor of Science (Business Administration) and Bachelor of Arts (Communication); Bachelor of Science (Business Administration) and Bachelor of Arts (Economics); Bachelor of Science (Business Administration) and Bachelor of Arts (International Trade); Bachelor of Science (Business Administration) and Bachelor of Arts (Psychology); Bachelor of Science (Business Administration) and Bachelor of Arts (Sociology); Bachelor of Science (Honours) Accounting and Finance (Top-up); Bachelor of Science (Honours) Business Management (Top-up); Bachelor of Science (Honours) Business Management with Communications (Top-up); Bachelor of Science (Honours) Business Management with Communications and Year in Industry (Top-up); Bachelor of Science (Honours) Business Management with Industrial Placement (Top-up); Bachelor of Science (Honours) International Business (Top-up); Bachelor of Science (Honours) in Accounting and Finance; Bachelor of Science (Honours) in Banking and Finance; Bachelor of Science (Honours) in Business and Management; Bachelor of Science (Honours) in Economics; Bachelor of Science (Honours) in Economics and Finance; Bachelor of Science (Honours) in Economics and Management; Bachelor of Science (Honours) in Economics and Politics; Bachelor of Science (Honours) in International Relations; Bachelor of Science (Honours) in Management and Digital Innovation; Bachelor of Business Information Systems; Bachelor of Computer Science (Big Data); Bachelor of Computer Science (Cyber Security); Bachelor of Computer Science (Digital Systems Security); Bachelor of Computer Science (Game and Mobile Development); Bachelor of Information Technology; Bachelor of Science (Honours) in Computer Science; Bachelor of Science (Honours) in Computer Science (Machine Learning and Artificial Intelligence); Bachelor of Science (Honours) in Computer Science (Web and Mobile Development); Bachelor of Science (Honours) in Data Science and Business Analytics; Double Major : Bachelor of Computer Science (Digital Systems Security and Cyber Security) / (Digital Systems Security and Big Data) / (Big Data and Cyber Security); Bachelor of Applied Science (Aviation) (Top-up); Bachelor of Applied Science (Construction Management) (Honours) (Top-up); Bachelor of Nursing (Honours); Bachelor of Nursing (Post-Registration),"MSc Finance (Top-up); MSc Management in International Business; Master of Science Financial Management; Master of Science International Business; Master of Science Management; Master of Science in Accounting and Financial Management; Master of Science in Professional Accountancy; Master of Science in Programme and Project Management; Master of Science in Supply Chain and Logistics Management; Master of Science in Cyber Security and Management; Master of Science in Data Science; Master of Science in Data Science and Artificial Intelligence; Master of Science in Data Science and Financial Technology; MSc Fashion, Design and Luxury Management; Master of Science in Engineering Business Management"
Universidad Centroamericana (UCA),,
Ahfad University for Women,,
Clarke University,,
University of Novi Sad,,
Corporación Universitaria Minuto de Dios - UNIMINUTO,,
The Open University Business School,,
SAL Institute of Technology & Engineering Research,,
The National University of Ostroh Academy ,,
Western Connecticut State University,"Bachelor of Arts and Bachelor of Science in History; Bachelor of Arts and Bachelor of Science in World Languages and Literatures - Spanish; Bachelor of Arts in Art; Bachelor of Arts in Digital and Interactive Media Arts; Bachelor of Arts in Theatre Arts; Bachelor of Arts, Bachelor of Science in Music; Bachelor of Music; Bachelor of Business Administration in Accounting; Bachelor of Business Administration in Finance; Bachelor of Business Administration in Management; Bachelor of Business Administration in Marketing; Bachelor of Arts in Computer Science; Bachelor of Business Administration in Management Information Systems; Bachelor of Arts, Bachelor of Science in Psychology; Bachelor of Arts/Bachelor of Science in Anthropology/Sociology; Bachelor of Science in Nursing; RN to BS Program in Nursing; Bachelor of Arts and Bachelor of Science in Biological and Environmental Sciences; Bachelor of Arts and Bachelor of Science in Chemistry; Bachelor of Arts and Bachelor of Science in Mathematics; Bachelor of Arts in Earth and Planetary Sciences; Bachelor of Science in Meteorology; Bachelor of Arts in Economics; Bachelor of Arts in Professional Writing; Bachelor of Arts in Social Work; Bachelor of Arts, Bachelor of Science in Communication and Media Arts; Bachelor of Arts/Bachelor of Science in English and American Studies; Bachelor of Arts/Bachelor of Science in Political Science; Bachelor of Arts/Bachelor of Science in Social Sciences; Bachelor of Science in Elementary Education (Grades K-6); Bachelor of Science in Health Promotion and Exercise Sciences; Bachelor of Science in Justice and Law Administration",Master of Arts in English; Master of Arts in History; Master of Fine Arts in Visual Arts; Master of Health Administration; Master of Science in Music Education; Master of Science in Nursing; Master of Science in Applied Behavior Analysis; Master of Science in Counselor Education; Master of Arts in Earth and Planetary Sciences; Master of Arts in Mathematics; Master of Fine Arts in Creative and Professional Writing; Master of Science in Education; Master of Science in Justice Administration
Universidade do Vale do Paraíba - Univap,,
Royal College of Music,,
"Presbyterian University College, Ghana",,
Aalto University School of Business,,
Université du Maine,,
Université de Corse Pasquale Paoli,,
Abo Akademi University,,
University of Cumbria,"English Literature; Fine Art; Fine Art (with integrated foundation year); Games Design; Games Design (with integrated foundation year); Geography; Geography (with integrated foundation year); Graphic Design; Graphic Design (with integrated foundation year); Illustration; Illustration (with integrated foundation year); Photography; Photography (with integrated foundation year); Theatre and Performance; Business Management; Business Management (with integrated foundation year); Business Management (with sandwich placement); Business Management with Human Resources Management; Business Management with Human Resources Management (with integrated foundation year); Business Management with Human Resources Management (with sandwich placement); Business Management with Marketing; Business Management with Marketing (with integrated foundation year); Business Management with Marketing (with sandwich placement); Business, Accounting and Finance; Business, Accounting and Finance (Top-up); Business, Accounting and Finance (with integrated foundation year); Business, Accounting and Finance (with sandwich placement); Forest Management (with sandwich year); Global Business Management (Top-up); International Business Management; International Business Management (Top-up); International Business Management (with integrated foundation year); International Business Management (with sandwich placement); International Business and Communication (Top-up); Project Management; Project Management (Top-up); Forensic Science (with integrated foundation year); Adult Nursing; Applied Psychology; Applied Psychology (with integrated foundation year); Biomedical Sciences; Biomedical Sciences (with integrated foundation year); Children's Nursing; Diagnostic Radiography; Forest Management; Forestry (Top-up); Health and Social Care; Health and Social Care (with integrated foundation year); Healthcare Science; Learning Disabilities Nursing; Mental Health Nursing; Microbiology; Microbiology (with integrated foundation year); Midwifery; Occupational Therapy; Paramedic Science; Physiotherapy; Psychology; Psychology (with integrated foundation year); Zoology; Zoology (with integrated foundation year); Zoology (with sandwich year); Animal Conservation Science; Animal Conservation Science (with integrated foundation year); Animal Conservation Science (with sandwich year); Applied Chemistry (Top-up); Marine and Freshwater Conservation; Marine and Freshwater Conservation (with integrated foundation year); Marine and Freshwater Conservation (with sandwich year); Woodland Ecology and Conservation; Woodland Ecology and Conservation (with integrated foundation year); Woodland Ecology and Conservation (with sandwich year); Criminology; Criminology (with integrated foundation year); Criminology with Applied Psychology; Criminology with Applied Psychology (with integrated foundation year); Criminology with Forensic Investigation; Criminology with Forensic Investigation (with integrated foundation year); Education Studies; Education Studies (Top-up); Film and Television; Film and Television (with integrated foundation year); Forensic Science; Law; Law (with integrated foundation year); Outdoor Adventure and Environmental Studies; Outdoor Education (Top-up); Outdoor Leadership; Practice Development (Top-up); Primary Education (3-11) with QTS; Primary Education (5-11): Inclusion with SEND with QTS; Professional Policing; Professional Policing (with integrated foundation year); Security, Intelligence and Investigative Practice; Security, Intelligence and Investigative Practice (with integrated foundation year); Social Work; Sport Rehabilitation; Sport Rehabilitation (with integrated foundation year); Sport, Coaching and Physical Education; Sport, Coaching and Physical Education (Top-up); Sport, Coaching and Physical Education (with integrated foundation year); Teaching and Learning; Teaching and Learning (Top-up); Wildlife Media; Wildlife Media (with integrated foundation year); Working with Children and Families; Working with Children and Families (Top-up); Working with Children and Families (with integrated foundation year)","Arts and Cultural Leadership and Management (Taught); Arts and Cultural Leadership and Management (Taught); Contemporary Fine Art (Taught); Contemporary Fine Art (Taught); Creative Practice (Taught); Creative Practice (Taught); Graphic Novels and Children’s Book Illustration (Taught); Graphic Novels and Children’s Book Illustration (Taught); Literature, Romanticism and the English Lake District (Taught); Industrial Leadership (Taught); International Management (Taught); International Management (Taught); Computer Science and International Business (Taught); Data Analytics (Taught); Industrial Leadership (Engineering) (Taught); Advanced Clinical Practice (Taught); Counselling and Psychotherapy (Taught); Medical Imaging (Magnetic Resonance Imaging) (Taught); Medical Imaging (Taught); Medical Imaging (Ultrasound) (Taught); Medical Imaging (Ultrasound) (Taught); Midwifery (Pre-Registration) (Taught); Occupational Therapy (Pre-Registration) (Taught); Paramedic (Practice Development) (Full-time) (Taught); Paramedic (Practice Development) (Part-time) (Taught); Physiotherapy (Pre-registration) (Taught); Practice Development (Taught); Practice Development (Taught); Psychology (Applied Social Science) (Taught); Psychology (Applied Social Science) (Taught); Psychology (Interpersonal Violence and Abuse) (Taught); Psychology (Interpersonal Violence and Abuse) (Taught); Psychology (Legal and Criminological) (Taught); Psychology (Legal and Criminological) (Taught); Psychology (Organisational) (Taught); Psychology (Organisational) (Taught); Psychology (Research Methods and Statistics) (Taught); Psychology (Research Methods and Statistics) (Taught); Environment, Health and Wellbeing (Taught); Environment, Health and Wellbeing (Taught); Outdoor and Experiential Learning (Pathways) (Taught); Outdoor and Experiential Learning (Pathways) (Taught); Coaching and Mentoring (Taught); Creative Writing (Taught); Criminology, Risk and Safeguarding (Taught); Education Professional Practice (with pathways) (Taught); International Business Law (Taught); Social Work (Taught); Working with Children, Adolescents and Families (Taught); Working with Children, Adolescents and Families (Taught)"
"École Nationale Supérieure d'Architecture (ENSA), Nancy",,
CREA - INSEEC U.,,
Cyprus University of Technology,,
Yeungnam University ,,
North Eastern Hill University,,
Volgograd State University,,
EGE UNIVERSITY,,
Bakrie University,,
Universita' degli Studi di Ferrara,,
Princess Nourah bint Abdulrahman University,,
Rabdan Academy,,
University of Manitoba,,
Gharyan University,,
Norwich University,,Master of Science in Leadership; Master of Civil Engineering; Master of Science in Information Security and Assurance; Master of Arts in Diplomacy; Master of Arts in International Relations
Western Governors University Indiana,,
Université d'Orléans,,
Asia Pacific College,,
Universidade Federal do Rio de Janeiro,,
Logistics Packs,,
Université Pierre et Marie Curie (UPMC),,
Collegium Civitas,,
The Art Institutes,,
Portucalense University,,
Beijing Forestry University,,
University of Massachusetts Medical School - Worcester ,,
Victoria University of Wellington,Bachelor of Architectural Studies; Bachelor of Arts; Bachelor of Design Innovation; Bachelor of Music; Bachelor of Building Science; Bachelor of Engineering with Honours; Bachelor of Biomedical Science (BBmedSc); Bachelor of Health; Bachelor of Midwifery (BMid); Bachelor of Science; Bachelor of Engineering with Honors; Bachelor of Commerce; Bachelor of Communication; Bachelor of Education ( Teaching) Early Childhood); Bachelor of Laws,"Master of Architectural Science (MArchSc); Master of Architecture (Professional); Master of Arts (120 points); Master of Arts (180 points); Master of Communication; Master of Fine Arts (Creative Practice) – MFA (CP); Master of Indigenous Studies (MIndS); Master of Interior Architecture; Master of Interior Architecture (MIA); Master of Interior Architecture (MIA); Master of Landscape Architecture; Master of Landscape Architecture; Master of Museum and Heritage Studies (MMHP); Master of Music Therapy (MMusTher); Master of Musical Arts (MMA); Master of Philosophy, Politics and Economics (MPPE); Master of Applied Finance - MBus(Prof); Master of Commerce (Accounting); Master of Commerce (Finance); Master of Commerce (Management); Master of Commerce (Marketing); Master of Global Management (MGBus); Master of Global Marketing (MGBus); Master of International Trade (MIntTr); Master of Professional Accounting; Master of Computer Science (MCompSc); Master of Engineering; Master of Engineering Practice (MEP); Master of Biomedical Science (MBmedSc); Master of Conservation Biology (MConBio); Master of Health (Health Leadership and Management) - MHlth; Master of Health (Health Policy, Planning and Service Delivery) - MHlth; Master of Health (Health Promotion) - MHlth; Master of Health (MHlth); Master of Health (Midwifery) - MHlth; Master of Health (Nursing) - MHlth; Master of Health (Professional Practice) - MHlth; Master of Health (Workplace Health and Safety) - MHlth; Master of Health Research (MHR); Master of Nursing Science (MNS); Master of Environmental Science (MEnvSc); Master of Environmental Science (MEnvStud); Master of Marine Conservation (MMarCon); Master of Meteorology (MMet); Master of Science by coursework and thesis (MSc); Master of Science by thesis (MSc); Master of Science in Society (MScSoc); Master of Information Management; Master of Innovation and Commercialisation; Master of Music; Master of Professional Economics; Master of Applied Statistics (MAppStat); Master of Climate Change Science and Policy (MCCSP); Master of Clinical Immunology (MClinIm); Master of Commerce (Economics); Master of Commerce (Human Resource Management and Employment Relations); Master of Commerce (Information Systems); Master of Design Innovation (MDI); Master of Development Studies (MDevStud); Master of Drug Discovery and Development (MDDD); Master of Education (MEd); Master of Educational Psychology (MEdPsych); Master of Information Studies; Master of International Relations; Master of Laws; Master of Migration Studies (MMigS); Master of Political Science (MPols); Master of Public Management (MPM); Master of Public Policy (MPP); Master of Secondary School Leadership (MSSL); Master of Strategic Studies (MSS); Master of Teaching and Learning (Primary) - MTchLrn(Primary); Master of Teaching and Learning (Secondary) - MTchLrn(Secondary); Master of Tourism Management (MTM); Master of e-Government (MEGov)"
Faculty of Economics and Business Universitas Gadjah Mada,,
SAMARA STATE UNIVERSITY OF ECONOMICS,,
Federal University of Technology-Parana,,
Universidad Técnica de Manabí,,
Universidade Estadual da Paraíba,,
Royal Holloway University of London,,
ISC Paris Business School,BBA Digital Operations Management; BBA Sustainability & Innovation Management; The ISC Paris Bachelor Program,Master In Management; Master in Auditing and Controls; Master in Consulting and Project Management; Master in Digital Marketing and Communications; Master in Entrepreneurship and Business Development; Master in Finance; Master in Innovation and Technology Management; Master in International Business Management; Master in Legal and Tax Analysis; Master of Science Business Development; Master of Science in Corporate Finance; Master of Science in Customer Success Manager; Master of Science in Health Industries Management; Master of Science in International Business Finance; Master of Science in International Business Marketing; Master of Science in International Business Supply Chain Manager; Master of Science in Responsible Marketing and Communication
Ostfold University College ,,
JIS College of Engineering,,
Warwickshire College,,
RIKEN ,,
Excelia,BBA International; Bachelor Foundation Program; Bachelor Foundation Year; Bachelor in Business (3 years); Bachelor in Communications; Bachelor in Tourism and Hospitality Management; Bachelor in Web Design; French as Foreign Language; Summer & Winter short program,French as Foreign Language; MSc in Destination Management; Master in Management; Master of Science (MSc); Summer & Winter short program
Darmstadt University of Applied Sciences,,
University Mozarteum Salzburg,,
Medical University - Sofia (MU - Sofia),,
