University,UG Programs,PG Programs
University of Alkafeel,,
"University of Salford, Salford Business School",,
DeVry University ,,
Indian Institute of Information Technology Design and Manufacturing Kancheepuram,,
Kogakuin University of Technology and Engineering,,
Medical University of South Carolina,,
Imam Abdulrahman Bin Faisal University (IAU),"Bachelor of Arts in Communication and Information Technology; Bachelor of Arts in Geography; Bachelor of Arts in History; Bachelor of Arts in Library and Information Science; Bachelor of Arts in Social Service; Bachelor of Arts in Sociology; Bachelor of Education in Kindergarten (College of Education Dammam); Bachelor of Education in Kindergarten (College of Education Jubail); Bachelor of Graphic Design and Multimedia; Bachelor of Sharia; Bachelor of Arts in Arabic Language; Bachelor of Arts in English Language; Bachelor of Science in Accounting (College of Applied Studies and Community Service); Bachelor of Architecture; Bachelor of Building Engineering; Bachelor of Industrial Design; Bachelor of Interior Architecture; Bachelor of Interior Design; Bachelor of Landscape Architecture; Bachelor of Science in Biomedical Engineering; Bachelor of Science in Construction Engineering; Bachelor of Science in Environmental Engineering; Bachelor of Transportation and Traffic Engineering; Bachelor of Urban and Regional Planning; Bachelor of Computer Science; Bachelor of Science in Energy Engineering; Bachelor of Anesthesia Technology; Bachelor of Clinical Pharmacy; Bachelor of Dental Surgery; Bachelor of Medicine, Bachelor of Surgery; Bachelor of Neuroscience Technology; Bachelor of Occupational Health and Safety; Bachelor of Public Health; Bachelor of Respiratory Care; Bachelor of Science in Cardiac Technology - Cardiac Catheterization; Bachelor of Science in Cardiac Technology - Echocardiography; Bachelor of Science in Clinical Laboratory Sciences; Bachelor of Science in Clinical Nutrition; Bachelor of Science in Emergency Medical Care; Bachelor of Science in Health Information Management and Technology; Bachelor of Science in Nursing; Bachelor of Science in Physical Therapy; Bachelor of Science in Radiological Science; Bachelor of Science in Respiratory Care (College of Applied Medical Sciences Dammam); Bachelor of Science in Accounting (College of Business Administration); Bachelor of Science in Artificial Intelligence; Bachelor of Science in Banking and Finance; Bachelor of Science in Biology (Biology); Bachelor of Science in Biology (Cell & Molecular Biology); Bachelor of Science in Biology (Environmental Sciences); Bachelor of Science in Biology (Microbiology); Bachelor of Science in Business Administration; Bachelor of Science in Chemistry (Applied Chemistry); Bachelor of Science in Chemistry (Chemistry); Bachelor of Science in Computer Information Systems; Bachelor of Science in Computer Science; Bachelor of Science in Cyber Security and Digital Forensics; Bachelor of Science in Financial Management; Bachelor of Science in Management Information Systems (College of Applied Studies and Community Service); Bachelor of Science in Management Information Systems (College of Business Administration); Bachelor of Science in Marketing; Bachelor of Science in Mathematics (Applied Mathematics); Bachelor of Science in Mathematics (Pure Mathematics); Bachelor of Science in Mathematics (Statistics); Bachelor of Science in Physics (Physics); Bachelor of Science in Physics – Applied Physics (Biophysics); Bachelor of Science in Physics – Applied Physics (Computational Physics); Bachelor of Science in Physics – Applied Physics (Condensed Matter); Bachelor of Arts in Islamic Studies",Master of Arts in Arabic Language; Master of Arts in English Linguistics; Master of Arts in English Literature; Master of Arts in Geography and Geographical Information System; Master of Arts in Islamic Studies; Master of Economic and Social History; Master of Education In Curricula & Instruction; Master of Education in Counseling Psychology; Master of Education in Educational Administration & Leadership; Master of Education in Foundations of Education; Master of Education in Special Education (Learning Disabilities); Master of Building Science; Master of Construction Engineering Management; Master of Engineering Management; Master of Environmental Engineering; Master of Science in Architecture; Master of Science in Landscape Architecture; Master of Science in Urban and Regional Planning; Master in Clinical Nursing; Master in Clinical Psychology; Master of Environmental Health; Master of Public Health; Master of Science in Healthcare Quality and Patient Safety; Master of Science in Human Morphology; Master of Science in Occupational Medicine; Master of Science in Physiology; Masters of Science in Clinical Laboratory Sciences; Masters of Science in Physical Therapy; Master of Science in Zoology; Master of Science in Botany; Master of Science in Chemistry; Master of Science in Computer Science; Master of Science in Mathematics; Master of Science in Microbiology; Master of Science in Physics
W. P. Carey School of Business,,
UNIVERSITAS MEDAN AREA,,
ESCI-UPF International Business,,
Catawba College,,
Kelley School of Business,,
Institute of Technology Tralee,,
Istanbul Sabahattin Zaim University,,
Analysis Institute of Management,,
Indiana Tech,,
CESINE Design & Business School,,
Thompson Rivers University,"Bachelor of Arts, General Program; English; Fine Arts; Geography and Environmental Studies; History; Philosophy; Theatre Arts; Accounting; Business Administration; Business Administration (General); Entrepreneurship; Finance; International Business; Marketing; Computing Science (BCS); Computing Science (BSc); Computing Science and Mathematics; Software Engineering; Technology; Animal Biology; Biology; Cellular, Molecular and Microbial Biology; Chemical Biology; Health Science, dual credential (Respiratory Therapy) (BHS); Nursing (Kamloops Campus); Nursing (Williams Lake Campus); Psychology; Chemistry; Ecology and Environmental Biology; Environmental Chemistry; Mathematical Sciences; Mathematics (BA); Mathematics (BSc); Mathematics and Economics; Natural Resource Science (BNRS); Physics; Adventure Studies (BTM); Communication; Economic and Political Studies; Economics (BA); Economics (BBA); Economics and Mathematics; Education (Elementary); Education (Secondary) - Science, Technology, Engineering and Mathematics (STEM); General Science; Human Resource Management; Interdisciplinary Studies (BIS); Journalism (BJour); Public Relations (BJour); Science; Social Work; Sociology; Supply Chain Management; Tourism Management (BTM)",Nursing (MN) (Taught); Environmental Economics and Management (MEEM) (Taught); Environmental Economics and Management (MSc) (Taught); Environmental Science (Taught); Education (MEd) (Taught)
Nara Women's University,,
"University of California, Irvine ",,
Universidad del Norte ,,
Tampere University of Technology ,,
Universitas Muhammadiyah Yogyakarta,Agribusiness; Agrotechnology; Accounting; Economic Development; Management; Civil Engineering; Electrical Engineering; Information Technology; Mechanical Engineering; Communication and Islamic Broadcasting; Islamic Education; Muamalat (Islamic Banking and Finance); Arabic Language Education; English Language Education; Japanese Language Education; Law; Dentistry; Medicine; Nursing; Pharmacy; Communication Sciences; Government Affairs and Administration; International Relations; Accounting (IPAcc); Communication Studies (IP-Cos); Government Affairs and Administration (IGOV); International Relations (IPIREL); Islamic Communication (IPICOM); Islamic Economics and Finance (IPIEF); Law and Sharia (IPOLS); Management and Business (IMaBs),Islamic Educations Psychology; Islamic Politics; Management; Government Affairs and Administration; Hospital Management; International Relations; Islamic Studies; Law; Management; Nursing
Leeds Art University,,
Georgia Regents University,,
Khemis Miliana University,General History; General Philosophy; Pedagogical program for the first year of a bachelor's degree; Entreprise’s financing; Human ressources management; Management; Marketing; accounting and finance; Automatic; Computer Systems; Electronic; Electrotechnical; Mathematics; Mechanical construction; Mechanical engineering Energetics; Process Engineering; Animal Biology and Physiology; Applied geology; Aquaculture and Fish Farming; Ecology and Environment; Fundamental Chemistry; Fundamental Physics; Microbiol Biotechnology; Microbiology; Plant Production; Soil and Water; Accounting and auditing; Accounting and collection; Bachelor in Branch: Law Specialty: Private Law; Bachelor in Branch: Law Specialty: Public Law; Bachelor in Branch:Public Law; Bachelor(2-3 Licence) Competitive Sports Training; Bachelor(2-3 Licence) Educational Physical And Sports Activities.; Communication; Counseling & Guidance; General Sociology; Information Technology and Documentation; Mass Communication and New Media; Monetary & Banking Economy; Political science Speciality: Political and administrative organization; Political science Speciality: international relations.,Applied Philosophy; Arab-Islamic Philosophy; History of Resistance and National Movement; History of Sub-Saharian Africa; Modern History; Accounting and Auditing; Human Resource Management; Management; Marketing services; Master in Branch: Business Law; Automatic and Industrial Computing; Civil engineering Structures; Environmental Process Engineering; Industrial Electrotechnics; Materials in Civil Engineering; Mathematical analysis and applications; Mechanical engineering Energetics; Mechanical engineering Mechanical Construction; Pharmaceutical Engineering; Pharmaceutical engineering; Telecommunication; Animal Production; Applied Microbiology; Applied hydrobiology; Bioclimatology; Cellular Physiology and Phathophysiolog; Engineering Geology and Geotechnics; Hydro-agricultural infrastructures; Hydrogeology; Microbiol Biotechnology; Mining Geology; Pharmaceutical Chemistry; Plant production; Protection of Ecosystems; Theoretical physics; Water Resources Management and Geosciences; Communication and Public Relations; Counseling & Guidance; Economics & Business Management; Insurance economy; Management of documentary institutions and libraries; Mass Communication and New Media; Master (1-2) Compétitive Sports Training; Master (1-2) Educational Physical And Sports Activities; Master in Branch : Speciality family law; Master in Branch: Law of Administration and Management of Local authorities; Master of Political Sciences Specialty: International Relations; Monetary & Banking Economy; Sociology of Crime and Delinquency
