University,UG Programs,PG Programs
University of Cundinamarca,,
James Madison University,"Bachelor of Arts (B.A.) in Anthropology - Archaeology; Bachelor of Arts (B.A.) in Art History; Bachelor of Arts (B.A.) in English; Bachelor of Arts (B.A.) in History; Bachelor of Arts (B.A.) in Media Arts and Design - Converged Media; Bachelor of Arts (B.A.) in Media Arts and Design - Digital Video and Cinema; Bachelor of Arts (B.A.) in Media Arts and Design -Creative Advertising; Bachelor of Arts (B.A.) in Modern Foreign Languages - Arabic; Bachelor of Arts (B.A.) in Modern Foreign Languages - French; Bachelor of Arts (B.A.) in Modern Foreign Languages - German; Bachelor of Arts (B.A.) in Modern Foreign Languages - Italian; Bachelor of Arts (B.A.) in Modern Foreign Languages - Spanish; Bachelor of Arts (B.A.) in Theatre and Dance - Dance Concentration; Bachelor of Arts (B.A.) in Theatre and Dance - Musical Theatre Concentration; Bachelor of Arts (B.A.) in Theatre and Dance - Theatre Concentration; Bachelor of Arts (B.A.) in Writing, Rhetoric and Technical Communication - Technical and Scientific Communication Concentration; Bachelor of Arts (B.A.) in Writing, Rhetoric and Technical Communication - Writing and Rhetoric Concentration; Bachelor of Fine Arts (B.F.A.) in Graphic Design; Bachelor of Fine Arts (B.F.A.) in Studio Art - Ceramics Concentration; Bachelor of Fine Arts (B.F.A.) in Studio Art - Fiber Arts and Weaving Concentration; Bachelor of Fine Arts (B.F.A.) in Studio Art - Metals and Jewelry Concentration; Bachelor of Fine Arts (B.F.A.) in Studio Art - Painting and Drawing Concentration; Bachelor of Fine Arts (B.F.A.) in Studio Art - Photography Concentration; Bachelor of Fine Arts (B.F.A.) in Studio Art - Printmaking Concentration; Bachelor of Fine Arts (B.F.A.) in Studio Art - Sculpture Concentration; Bachelor of Music (B.M.) in Composition; Bachelor of Music (B.M.) in Jazz Studies; Bachelor of Music (B.M.) in Performance - Instrumental Track; Bachelor of Music (B.M.) in Performance - Piano Track; Bachelor of Music (B.M.) in Performance - Vocal Track; Bachelor of Music (B.M.) with an Emphasis in Music Industry; Bachelor of Music (B.M.) with an Emphasis in Music Theatre; Bachelor of Science (B.S.) in Geology - Environmental and Engineering Geology Concentration; Bachelor of Science (B.S.) in Geology - General Geology Concentration; Bachelor of Science (B.S.) in Health Sciences - Health Studies Concentration; Bachelor of Science (B.S.) in Interdisciplinary Liberal Studies for Inclusive Early Childhood Education, Elementary Education and Special Education Licensure; Bachelor of Science (B.S.) in Interdisciplinary Liberal Studies for Middle Education Licensure; Bachelor of Science (B.S.) in Justice Studies - Global Justice and Policy Track; Bachelor of Science (B.S.) in Justice Studies - Social Justice Track; Bachelor of Science (B.S.) in Media Arts and Design - Converged Media; Bachelor of Science (B.S.) in Media Arts and Design - Creative Advertising; Bachelor of Science (B.S.) in Media Arts and Design - Digital Video and Cinema; Bachelor of Science (B.S.) in Media Arts and Design - Journalism; Bachelor of Science (B.S.) in Physics - Fundamental Studies Concentration; Bachelor of Science (B.S.) in Studio Art; Bachelor of Arts (B.A.) in Communication Studies - Interpersonal Communication Studies; Bachelor of Arts (B.A.) in Economics - Concentration in Financial Economics; Bachelor of Business Administration (B.B.A.) in Accounting; Bachelor of Business Administration (B.B.A.) in Economics - Concentration in Environmental and Natural Resource Economics; Bachelor of Business Administration (B.B.A.) in Economics - Concentration in Financial Economics; Bachelor of Business Administration (B.B.A.) in Economics - Concentration in Political Economy; Bachelor of Business Administration (B.B.A.) in Economics - Concentration in Socioeconomics; Bachelor of Business Administration (B.B.A.) in Finance; Bachelor of Business Administration (B.B.A.) in International Business - Finance Concentration; Bachelor of Business Administration (B.B.A.) in International Business - General International Business Concentration; Bachelor of Business Administration (B.B.A.) in International Business - Marketing Concentration; Bachelor of Business Administration (B.B.A.) in Management - Business Analysis and Consulting Concentration; Bachelor of Business Administration (B.B.A.) in Management - Human Resource Management Concentration; Bachelor of Business Administration (B.B.A.) in Management - Innovation and Entrepreneurship (TIE) Concentration; Bachelor of Science (B.S.) in Chemistry - Chemistry/Business Concentration; Bachelor of Science (B.S.) in Communication Studies - Interpersonal Communication Studies; Bachelor of Science (B.S.) in Economics - Concentration in Financial Economics; Bachelor of Arts (B.A.) in Geographic Science - Applied Geographic Information Science (AGIS) Concentration; Bachelor of Business Administration (B.B.A.) in Computer Information Systems; Bachelor of Business Administration (B.B.A.) in Marketing - Marketing Information Systems Concentration; Bachelor of Science (B.S.) in Computer Science; Bachelor of Science (B.S.) in Engineering; Bachelor of Science (B.S.) in Geographic Science - Applied Geographic Information Science (AGIS) Concentration; Bachelor of Science (B.S.) in Integrated Science and Technology; Bachelor of Arts (B.A.) in Anthropology; Bachelor of Arts (B.A.) in Anthropology - Biological Anthropology; Bachelor of Arts (B.A.) in Anthropology - Cultural Anthropology; Bachelor of Arts (B.A.) in Psychology; Bachelor of Science (B.S.) in Anthropology; Bachelor of Science (B.S.) in Anthropology - Archaeology; Bachelor of Science (B.S.) in Anthropology - Biological Anthropology; Bachelor of Science (B.S.) in Biology; Bachelor of Science (B.S.) in Biophysical Chemistry; Bachelor of Science (B.S.) in Biotechnology; Bachelor of Science (B.S.) in Dietetics; Bachelor of Science (B.S.) in Health Sciences - Health Assessment and Promotion Concentration; Bachelor of Science (B.S.) in Psychology; Bachelor of Science in Nursing (B.S.N.); Bachelor of Arts (B.A.) in Earth Science; Bachelor of Arts (B.A.) in Geographic Science - Environmental Conservation, Sustainability and Development Concentration; Bachelor of Arts (B.A.) in Mathematics - Computational Sciences Concentration; Bachelor of Arts (B.A.) in Physics - Individual Option; Bachelor of Arts (B.A.) in Physics - Professional; Bachelor of Science (B.S.) in Biology - Concentration in Ecology and Environmental Biology; Bachelor of Science (B.S.) in Chemistry; Bachelor of Science (B.S.) in Chemistry - American Chemical Society Certified Concentration; Bachelor of Science (B.S.) in Geographic Science - Environmental Conservation, Sustainability and Development Concentration; Bachelor of Science (B.S.) in Mathematics - Computational Sciences Concentration; Bachelor of Science (B.S.) in Physics - Applied Physics Concentration; Bachelor of Science (B.S.) in Physics - Individual Option Concentration; Bachelor of Science (B.S.) in Physics - Multidisciplinary Concentration; Bachelor of Science (B.S.) in Statistics; Bachelor of Science (B.S.) in Quantitative Finance; Bachelor of Arts (B.A.) in Communication Sciences and Disorders; Bachelor of Arts (B.A.) in Communication Studies - Advocacy Studies; Bachelor of Arts (B.A.) in Communication Studies - Cultural Communication; Bachelor of Arts (B.A.) in Communication Studies - Health Communication Studies; Bachelor of Arts (B.A.) in Communication Studies - Organizational Communication Studies; Bachelor of Arts (B.A.) in Communication Studies - Public Relations Studies; Bachelor of Arts (B.A.) in Economics - Concentration in Environmental and Natural Resource Economics; Bachelor of Arts (B.A.) in Economics - Concentration in International Economics; Bachelor of Arts (B.A.) in Economics - Concentration in Political Economy; Bachelor of Arts (B.A.) in Economics - Concentration in Socioeconomics; Bachelor of Arts (B.A.) in History - Public History Concentration; Bachelor of Arts (B.A.) in International Affairs - Comparative Study Concentration; Bachelor of Arts (B.A.) in International Affairs - International Relations Concentration; Bachelor of Arts (B.A.) in Justice Studies - Crime and Criminology Track; Bachelor of Arts (B.A.) in Justice Studies - Global Justice and Policy Track; Bachelor of Arts (B.A.) in Justice Studies - Social Justice Track; Bachelor of Arts (B.A.) in Media Arts and Design - Journalism; Bachelor of Arts (B.A.) in Philosophy and Religion - Interdisciplinary Philosophy Concentration; Bachelor of Arts (B.A.) in Philosophy and Religion - Interdisciplinary Religion Concentration; Bachelor of Arts (B.A.) in Philosophy and Religion - Philosophy Concentration; Bachelor of Arts (B.A.) in Philosophy and Religion - Religion Concentration; Bachelor of Arts (B.A.) in Political Science; Bachelor of Arts (B.A.) in Sociology; Bachelor of Business Administration (B.B.A.) in Economics - Concentration in International Economics; Bachelor of Music (B.M.) in Performance - Piano Track (Subtrack in Accompanying / Coaching); Bachelor of Science (B.S.) in Anthropology - Cultural Anthropology; Bachelor of Science (B.S.) in Athletic Training; Bachelor of Science (B.S.) in Communication Sciences and Disorders; Bachelor of Science (B.S.) in Communication Studies - Advocacy Studies; Bachelor of Science (B.S.) in Communication Studies - Cultural Communication; Bachelor of Science (B.S.) in Communication Studies - Health Communication Studies; Bachelor of Science (B.S.) in Communication Studies - Organizational Communication Studies; Bachelor of Science (B.S.) in Communication Studies - Public Relations Studies; Bachelor of Science (B.S.) in Economics - Concentration in Environmental and Natural Resource Economics; Bachelor of Science (B.S.) in Economics - Concentration in International Economics; Bachelor of Science (B.S.) in Economics - Concentration in Political Economy; Bachelor of Science (B.S.) in Economics - Concentration in Socioeconomics; Bachelor of Science (B.S.) in Health Sciences - Public Health Education Concentration; Bachelor of Science (B.S.) in Hospitality Management; Bachelor of Science (B.S.) in Intelligence Analysis; Bachelor of Science (B.S.) in Justice Studies - Crime and Criminology Track; Bachelor of Science (B.S.) in Kinesiology - Exercise Science Concentration; Bachelor of Science (B.S.) in Kinesiology - Physical and Health Education Teacher Education Concentration; Bachelor of Science (B.S.) in Public Policy and Administration - Public Management Concentration; Bachelor of Science (B.S.) in Public Policy and Administration - Public Policy Concentration; Bachelor of Science (B.S.) in Sociology; Bachelor of Science (B.S.) in Sport and Recreation Management; Bachelor of Science (B.S.) in Writing, Rhetoric and Technical Communication - Technical and Scientific Communication Concentration; Bachelor of Science (B.S.) in Writing, Rhetoric and Technical Communication - Writing and Rhetoric Concentration; Bachelor of Social Work (B.S.W.)",
University of Ha'il,,
Universidad Internacional SEK,,
LABA Valencia,Graphic Design & Digital Media; Photography & Video,MA Photography ( Fashion & Editorial); Máster Internacional en Creación Multimedia para el Espectáculo
Zhytomyr Ivan Franko State University,,
DigiPen Institute of Technology Singapore,,
Rutgers University–Newark,,
Université Pierre Mendès France - Grenoble 2,,
University of Denver,,
Stevens Institute of Technology,"B.A. in History; B.A. in Literature; B.A. in Philosophy; B.S. in Literature; Bachelor of Engineering in Environmental Engineering; B.S. in Management; B.S. in Marketing; B.S. in Quantitative Finance; Five-Year B.A./M.A. in Program in Policy and Innovation; B.A. in Music and Technology; B.A. in Visual Art and Technology; B.S. in Business and Technology; B.S. in Information Systems; B.S. in Science, Technology and Society; Bachelor of Engineering in Civil Engineering; Bachelor of Engineering in Computer Engineering; Bachelor of Engineering in Electrical Engineering; Bachelor of Engineering in Engineering Management; Bachelor of Engineering in Mechanical Engineering; Bachelor of Engineering in Software Engineering; Bachelor of Science in Computer Science; Bachelor of Science in Cybersecurity; Bachelor of Engineering in Biomedical Engineering; Bachelor of Science in Biology; Bachelor of Science in Chemical Biology; Bachelor of Engineering in Engineering, with a Concentration in Naval Engineering; Bachelor of Science in Chemistry; Bachelor of Science in Computational Science; Bachelor of Science in Engineering Physics; Bachelor of Science in Mathematics; Bachelor of Science in Physics; B.S. in Accounting and Analytics; B.S. in Finance; B.A. in Science Communication; B.A. in Social Sciences; B.S. in Economics; Five-Year B.S./M.A. in Program in Policy and Innovation",Master of Engineering in Environmental Engineering; Master of Engineering in Integrated Product Development - Armament Engineering Track; Master of Engineering in Integrated Product Development - Computer Engineering Track; Master of Engineering in Product-Architecture and Engineering; M.S. in Enterprise and Cloud Computing; M.S. in Media and Broadcast Engineering; Master of Science in Business Intelligence and Analytics; Master of Science in Enterprise Project Management (EPM); Master of Science in Financial Engineering; Master of Science in Information Systems - Business Process Management and Service Innovation; Master of Science in Information Systems - Business Process Management and Service Innovation; Master of Science in Management; M.S. in Computer Science; M.S. in Cybersecurity; M.S. in Cybersecurity; Master of Engineering in Chemical Engineering; Master of Engineering in Civil Engineering; Master of Engineering in Computer Engineering; Master of Engineering in Electrical Engineering; Master of Engineering in Engineering Management; Master of Engineering in Information and Data Engineering; Master of Engineering in Integrated Product Development - Electrical Engineering Track; Master of Engineering in Integrated Product Development - Manufacturing Technologies Track; Master of Engineering in Integrated Product Development - Systems Reliability and Design Track; Master of Engineering in Materials Science and Engineering; Master of Engineering in Mechanical Engineering; Master of Engineering in Pharmaceutical Manufacturing; Master of Engineering in Space Systems Engineering; Master of Engineering in Systems Analytics; Master of Engineering in Systems Engineering; Master of Science Degree in Pharmaceutical Manufacturing; Master of Science in Bioengineering; Master of Science in Construction Management; Master of Science in Electrical Engineering; Master of Science in Information Systems - Business Intelligence and Analytics; Master of Science in Information Systems - Business Intelligence and Analytics; Master of Science in Information Systems - Project Management; Master of Science in Information Systems - Project Management; Master of Science in Information Systems - Social Media; Master of Science in Information Systems - Social Media; Master of Science in Socio-technical Systems - Concentration in Energy Systems; Master of Science in Socio-technical Systems - Concentration in Governance and Management; Master of Science in Socio-technical Systems - Concentration in Maritime Systems; Master of Science in Socio-technical Systems - Concentration in Networked Information Systems; Master of Science in Socio-technical Systems - Concentration in System Analysis and Modeling; Master of Science in Socio-technical Systems - Concentration in Telecommunication Systems; Master of Science in Socio-technical Systems - Concentration in Transportation Systems; Master of Science in Technology Management (MSTM); Master of Engineering in Biomedical Engineering; Master of Science in Chemical Biology; Master of Engineering in Engineering Physics - Applied Optics; Master of Engineering in Engineering Physics - Microelectronics and Photonics Science and Technology (Interdisciplinary); Master of Engineering in Engineering Physics - Nanotechnology; Master of Engineering in Engineering Physics - Solid State Physics; Master of Engineering in Ocean Engineering; Master of Science in Applied Mathematics; Master of Science in Chemistry; Master of Science in Maritime Systems - Maritime Environment Track; Master of Science in Maritime Systems - Maritime Management Track; Master of Science in Maritime Systems - Maritime Security Track; Master of Science in Maritime Systems - Maritime Structures Track; Master of Science in Maritime Systems - Maritime System Engineering Track; Master of Science in Maritime Systems - Maritime Transportation Track; Master of Science in Materials Science and Engineering; Master of Science in Mathematics; Master of Science in Physics; Master of Science in Stochastic Systems and Optimization; Master of Science in Sustainability Management; Master of Science in Finance; Master of Science in Network and Communication Management & Services (NCMS); Master of Science in Network and Communication Management and Services (NCMS); Master of Science in Systems Security Engineering
"Swiss School of Management - Rome, Italy",,
Drake University,,
Samar State University,,
"ITESO, Universidad Jesuita de Guadalajara",,
Institute of Management Business and Law,,
ESCE – Ecole Superieure de Commerce Exterieur,,MASTER OF SCIENCE - BUSINESS TRANSFORMATION & CONSULTING; MASTER OF SCIENCE - INTERNATIONAL BUSINESS DEVELOPMENT; MASTER OF SCIENCE - INTERNATIONAL CORPORATE FINANCE; MASTER OF SCIENCE - INTERNATIONAL MARKETING; MASTER OF SCIENCE - INTERNATIONAL PUCHASING & DIGITAL SUPPLY CHAIN
Azerbaijan Tourism and Management University,,
Sohag University,,
Carleton College,,
Philipps-Universität Marburg ,,
Universidad Nacional de General Sarmiento (UNGS),,
SUAN SUNANDHA RAJABHAT UNIVERSITY,,
The Sapir Academic College,,
Zabaikalsky State University,,
"Monash Business School, Monash University ","Bachelor of Accounting; Bachelor of Banking and Finance; Bachelor of Business; Bachelor of Business Administration; Bachelor of Business, Bachelor of Accounting; Bachelor of Business, Bachelor of Arts; Bachelor of Business, Bachelor of Banking and Finance; Bachelor of Business, Bachelor of Information Technology; Bachelor of Business, Bachelor of International Business; Bachelor of Business, Bachelor of Marketing; Bachelor of Business, Bachelor of Media Communication; Bachelor of Commerce; Bachelor of Commerce (Honours); Bachelor of Commerce, Bachelor of Acturial Science; Bachelor of Commerce, Bachelor of Arts; Bachelor of Commerce, Bachelor of Biomedical Science; Bachelor of Commerce, Bachelor of Computer Science; Bachelor of Commerce, Bachelor of Economics; Bachelor of Commerce, Bachelor of Finance; Bachelor of Commerce, Bachelor of Global Studies; Bachelor of Commerce, Bachelor of Information Technology; Bachelor of Commerce, Bachelor of Music; Bachelor of Commerce, Bachelor of Science; Bachelor of Finance; Bachelor of International Business; Bachelor of International Business, Bachelor of Arts; Bachelor of Marketing; Bachelor of Marketing, Bachelor of Arts; Bachelor of Marketing, Bachelor of Media Communication; Bachelor of Actuarial Science; Bachelor of Economics",Research Master of Philosophy (Faculty of Business and Economics); Master of Accounting (1 year); Master of Accounting (1.5 years); Master of Accounting (2 years); Master of Advanced Finance (1 year); Master of Advanced Finance (2 years); Master of Analytics (1.4 years); Master of Analytics (2 years); Master of Applied Marketing; Master of Banking and Finance (1 year); Master of Banking and Finance (1.5 years); Master of Banking and Finance (2 years); Master of Business (1 year); Master of Business (1.5 years); Master of Business (2 years); Master of Business Analytics (1.5 years); Master of Business Analytics (2 years); Master of Business Management; Master of Commerce (1 year); Master of Commerce (2 years); Master of Global Business (1 year); Master of Global Business (1.5 years); Master of Global Business (2 years); Master of Indigenous Business Leadership; Master of Management (1 year); Master of Management (1.5 years); Master of Management (2 years); Master of Marketing and Digital Communications (1.4 years); Master of Marketing and Digital Communications (2 years); Master of Professional Accounting; Master of Professional Accounting and Master of Business Law; Master of Project Management (0.7 year); Master of Project Management (1.4 years); Master of Project Management (2 years); Master of Regulation and Compliance; Master of Actuarial Studies; Master of Applied Economics and Econometrics (1 year); Master of Applied Economics and Econometrics (1.5 years); Master of Applied Economics and Econometrics (2 years)
The College of Saint Rose,,
University of Florence,,
Tishk International University,,MSc in Architectural Engineering; Master of English Literature; Master of Accounting; MSc in Civil Engineering; MSc in Computer Engineering; MSc in Mechanical and Energy Engineering; MSc in Mechatronics Engineering; MSc Dentistry; Master of Biology Education; Master of Education (MED) in Teaching and Learning; Master of Education Management and Leadership; Master of English Language Teaching Programs; Master of International Relations and Diplomacy; Master of Law Programs; Master of Mathematics Education; Master of Physics Education; Master of Teacher Education Program
Institut Teknologi Nasional Bandung (ITENAS Bandung),,
University of Warmia and Mazury in Olsztyn,,
The National University of Ostroh Academy ,,
The American University in Cairo,,
The Catholic University of Korea ,,
Catania University,,
Veeramata Jijabai Technological Institute,,
Helsinki Education and Research Area (HERA),,
Tohoku University,,
Lebanese American University,,
École Nationale Supérieure de Géologie (ENSG),,
ESIEE Paris,,"Biotechnologies - e-Health; Artificial Intelligence and Cybersecurity; Computer Science; Cybersecurity; Datascience and Artificial Intelligence; MSc in Electrical and Electronic Systems Engineering - F'SATI (Afrique du Sud); Smart Electronic Systems; Embedded Systems; Renewable Energy; MSc in Connected Objects, Devices and Systems; Industrial Engineering; MSc in Management of Technology - Information Systems"
Ecole Supérieure des Affaires,,
Colégio Mayor de Antioquia,,
Universitas Muhammadiyah Prof. Dr. Hamka ,,
Nantes Université,,
Flagler College-St Augustine,,
"Karnatak University, Dharwad",,
Kuban State Agrarian University,,
Southwestern Law School,,
Universidad de Antofagasta,,
EPITECH - Paris Graduate School of Digital Innovation,,
Lincoln University - California,,
Université Tunis Carthage,,
Universidad del CEMA,,
National Institute of Technology Silchar,,
Seinan Gakuin University,,
Pontificia Universidad Javeriana,,
Manhattan College,,
Kemerovo State University,,
Universidad Politécnica de Madrid (UPM),,
Nagasaki Junshin Catholic University,,
Universidad Antonio Narino ,,
Universidad de Los Andes - (ULA) Mérida,,
University of Mazandaran,,
Ivanovo State Power Engineering University named after V.I. Lenin (ISPU),,
Globe Business College Munich,,
Universidad Interamericana de Panamá ,,
Carl von Ossietzky Universität Oldenburg,,
Kazan State Power Engineering University,"Accounting; Organisation management; Applied Informatics in Economics; Automated management of business processes and finances; Automation of technological processes and production; Design of heat and power systems; Devices and methods of quality control and diagnostics; Economics and Management in the Electric Power Industry; Economics and management at a heat power plant; Electric drive and automation; Electric power systems and networks; Electric stations; Electric transport; Electrical and electronic apparatus; Electrical equipment and electrical facilities of enterprises, organizations and institutions; Electromechanical complexes and systems; Energy utilities; Gas turbine, steam turbine plants and engines; High voltage power and electrical engineering; Industrial electronics; Industrial heat power engineering; Information-measuring equipment and technologies; Management and informatics in technical systems; Mechatronics; Power supply; Power supply of enterprises (EO); Quantum optical electronics and photonics; Relay protection and automation of electrical power systems; Renewable energy sources; Software development technologies; Software for computer equipment and automated systems; Technologies in energy and oil and gas processing; Thermal power plants; Thermophysics; Aquaculture; Environmental Engineering; Materials Science and Materials Technology; Mathematical and software for information processing and control systems; Safety; Commercial Advertising and Public Relations; Documentation and documentation support of management; Economic Sociology and Marketing; Economy of enterprises and organizations","Economics and Management in the Electric Power Industry; Project management; Strategic management; Advanced technologies for efficient use of fuel and energy resources; Automation of technological processes and production; Design and operation of smart energy systems; Design of developing power supply systems; Design of heat and power systems of enterprises and housing and communal services; Electric drives and control systems of electric drives; Electric power systems, networks, power transmissions, their modes, stability and reliability; Electrical installations of power plants and substations; Electricity and heat production technology; Electromechanical and electronic systems for automation of processes and production; High voltage engineering and physics; Hydrogen and electrochemical power engineering. Autonomous energy systems; Industrial ecology and rational use of natural resources; Industrial electronics and microprocessor technology; Information systems of enterprises and organizations; Information technologies in the fuel and energy complex; Innovative technologies in the energy of housing and communal services; Management in technical systems; Mechatronics; Microprocessor instruments and software for measurements; Nanoelectronics and Photonics; Operation and optimization of heat and power systems; Operation of high-speed electric rolling stock; Power plants based on renewable energy sources; Power supply of enterprises; Power system automation; Steam and gas turbines; System administration and information protection; Technical and information support for the design and functioning of the electric power economy of consumers; Thermophysics; Aquaculture; Mathematical and software support for automated control systems"
Macau University of Science and Technology,,
Oglethorpe University,,
Rafik Hariri University,Civil Engineering; Electrical Engineering; Computer Science; Healthcare Information Systems; Mathematics; Minor in Computer Science; Minor in Mathematics; Graphic Design; Interior Design; Minor in Graphic Design; Biomedical Engineering; Computer and Communications Engineering; Electrical Engineering; Minor in Artificial Intelligence; Minor in Data Analytics; Minor in Renewable Energy Systems; Education; Elementary Education; English Langiage; Journalism- Media and Digital Communication; Freshman Arts; Freshman Science; Human Resource Management; Management; Marketing and Advertising; Minor in Business Administration; Mechanical Engineering; Mechatronics Engineering; Minor in Manufacturing and Automation Engineering; Minor in applied Petroleum Engineering; Accounting; Business Information Technology Management; Finance and Banking,Civil Engineering; Electrical Engineering; Biomedical Engineering; Computer and Communications Engineering; Electrical Engineering; Human Resource Management; Management; Marketing and Advertising; Mechanical Engineering; Mechatronics Engineering; Accounting; Business Information Technology Management; Finance and Banking
Verona University,,Comparative European and Non-European Languages and Literatures; Linguistics; Medical Bioinformatics; Molecular and Medical Biotechnology; Mathematics; Economics; International Economics and Business Management
"Ross University, School of Medicine",,
IONIS School of Technology and Management,,
Nagoya City University ,,
University of the Pacific,"Bachelor of Arts Major in Applied Science; Bachelor of Arts Major in Art; Bachelor of Arts Major in Asian Language and Studies; Bachelor of Arts Major in English; Bachelor of Arts Major in French; Bachelor of Arts Major in History; Bachelor of Arts Major in Jazz Studies; Bachelor of Arts Major in Music; Bachelor of Arts Major in Philosophy; Bachelor of Arts Major in Spanish; Bachelor of Arts Major in Theatre Arts; Bachelor of Fine Arts Major in Graphic Design; Bachelor of Fine Arts Major in Studio Art; Bachelor of Music Major in Music Composition; Bachelor of Music Major in Music History; Bachelor of Music Major in Music Management; Bachelor of Music Major in Performance; Bachelor of Science Major in Music Industry Studies; Bachelor of Science in Business Administration; Bachelor of Science Major in Computer Science; Bachelor of Science in Civil Engineering; Bachelor of Science in Computer Engineering; Bachelor of Science in Electrical Engineering; Bachelor of Science in Engineering Management; Bachelor of Science in Mechanical Engineering; Bachelor of Arts Major in Biological Sciences; Bachelor of Arts Major in Psychology; Bachelor of Music Major in Music Therapy; Bachelor of Science Major in Athletic Training; Bachelor of Science Major in Biochemistry; Bachelor of Science Major in Biological Sciences; Bachelor of Science Major in Speech-Language Pathology; Bachelor of Science in Bioengineering; Bachelor of Science in Dental Hygiene; Bachelor of Arts Major in Chemistry; Bachelor of Arts Major in Environmental Studies; Bachelor of Arts Major in Geological and Environmental Science; Bachelor of Arts Major in Mathematics; Bachelor of Arts Major in Physics; Bachelor of Science Major in Applied Mathematics; Bachelor of Science Major in Chemistry; Bachelor of Science Major in Geological and Environmental Science; Bachelor of Science Major in Mathematics; Bachelor of Science Major in Physics; Bachelor of Science in Engineering Physics; Bachelor of Science in Accounting; B.A. - Pacific Humanities Scholars Program; BA in Self-Designed Major; Bachelor of Arts Major in Communication; Bachelor of Arts Major in Economics; Bachelor of Arts Major in Film Studies; Bachelor of Arts Major in Global Studies; Bachelor of Arts Major in Health, Exercise, and Sport Sciences; Bachelor of Arts Major in International Affairs and Commerce; Bachelor of Arts Major in International Relations; Bachelor of Arts Major in Political Science; Bachelor of Arts Major in Religious Studies; Bachelor of Arts Major in Social Sciences; Bachelor of Arts Major in Sociology; Bachelor of Arts in Liberal Studies; Bachelor of Music Major in Music Education; Bachelor of Science Major in Biological Sciences for Teaching Credential Candidates; Bachelor of Science Major in Economics; Bachelor of Science in Health and Exercise Science","Master of Music in Music Education; Master of Arts in Health, Exercise and Sport Sciences - Intercollegiate Sport and Campus Recreation Administration (Sport Management); Master of Science in Engineering Science with a Concentration in Civil Engineering; Master of Science in Engineering Science with a Concentration in Computer Engineering; Master of Science in Engineering Science with a Concentration in Computer Science; Master of Science in Engineering Science with a Concentration in Electrical Engineering; Master of Science in Engineering Science with a Concentration in Mechanical Engineering; Master of Science in Pharmaceutical and Chemical Sciences; Master of Arts in Education - Educational Psychology; Master of Arts in Health, Exercise and Sport Sciences - Health and Exercise Science; Master of Arts in Music Therapy; Master of Arts in Psychology; Master of Science in Biological Sciences; Master of Science in Speech-Language Pathology; Master of Science in Analytics; Master of Accounting; Master of Arts in Communication Concentration Communication Education; Master of Arts in Communication Concentration Communication Studies; Master of Arts in Communication Concentration Media and Public Relations; Master of Arts in Communication Concentration Political Communication; Master of Arts in Dental Education; Master of Arts in Education - Counseling Psychology; Master of Arts in Education - Curriculum and Instruction; Master of Arts in Education - Educational Leadership (K-12) (Credential Option); Master of Arts in Education - Educational and Organizational Leadership; Master of Arts in Education - Human Development; Master of Arts in Education - Special Education; Master of Arts in Education - Student Affairs; Master of Arts in Education - Teaching (Credential Option); Master of Arts in Food Studies; Master of Arts in Health, Exercise and Sport Sciences - Sport Pedagogy (PE Single Subject Teacher Credential); Master of Education in Curriculum and Instruction (MEd); Master of Public Administration (MPA); Master of Public Policy (MPP); Master of Science in Law"
Darmstadt University of Applied Sciences,,
Universiti Putra Malaysia (UPM),,
University of Poonch Rawalakot (UPR),BS English; BS English (Kahuta Havelie Campus); BS English (Mong Campus); B.Com(Hons); BBA; B. Sc. Electrical Engineering; BS Computer Sciences; BS Computer Sciences (Kahuta Havelie Campus); BS Software Engineering; BS Biotechnology; BS Botany; BS Environmental Sciences; BS Microbiology; BS Psychology; BS Zoology; BSc (Hons) Agriculture; BSc (Hons) Agriculture; BSc (Hons) Agriculture; BSc (Hons) Agriculture; BSc (Hons) Agriculture; BSc (Hons) Agriculture; BSc (Hons) Agriculture; BSc (Hons) Human Nutrition & Dietetics; Doctor of Veterinary Medicine (DVM); Doctor of Veterinary Medicine (DVM); Doctor of Veterinary Medicine (DVM); Doctor of Veterinary Medicine (DVM); Eastern Medicine and Surgery; Pharmacy; BS Chemistry; BS Geology; BS Mathematics; BS Mathematics (Kahuta Havelie Campus); BS Physics; B.Ed (Hons Elementary); B.Ed. (Hons) Elementary (Kahuta Havelie Campus); B.Ed. (Hons) Secondary (Kahuta Havelie Campus); BS Economics; BS Education (Kahuta Havelie Campus); BS Education (Mong Campus); BS International Relations; BS Islamic Studies; BS Law; BS Sociology,M.A English; MBA; M. Sc Electrical Engineering; Master in Computer Science; M.Phil Botany; M.Phil Zoology; M.Sc. Psychology; MSc (Hons) Agronomy; MSc (Hons) Entomology; MSc (Hons) Food Science & Technology; MSc (Hons) Horticulture; MSc (Hons) Plant Breeding and Molecular Genetics; MSc (Hons) Plant Pathology; MSc (Hons) Soil & Environmental Sciences; M.Phil Chemistry; M.Phil Mathematics; M.Phil Physics; M.Phil Islamic Studies; M.Sc. Economics
Saint-Petersburg State Institute of Technology (Technical University) ,,
National Textile University Faisalabad,,
Gheorghe Dima Music Academy,,
Singapore Manufactuer's Federation SMA,,
Universidad Externado de Colombia ,,
University Mozarteum Salzburg,,
University of New Brunswick,,
South East European University,,
American Intercontinental University,,
Robert Day School of Economics and Finance at Claremont McKenna College,,
