University,UG Programs,PG Programs
Brock University,Bachelor of Arts in Applied Linguistics; Bachelor of Arts in Canadian Studies; Bachelor of Arts in Classics; Bachelor of Arts in Dramatic Arts; Bachelor of Arts in English Language and Literature; Bachelor of Arts in French Studies; Bachelor of Arts in General Humanities; Bachelor of Arts in Geography; Bachelor of Arts in History; Bachelor of Arts in Interactive Arts and Science; Bachelor of Arts in Italian Studies; Bachelor of Arts in Medieval and Renaissance Studies; Bachelor of Arts in Music; Bachelor of Arts in Philosophy; Bachelor of Arts in Studies in Arts and Culture; Bachelor of Arts in Studies in Comparative Literatures and Cultures; Bachelor of Arts in Visual Arts; Bachelor of Music (BMus); Bachelor of Science in Geography; Bachelor of Accounting; Bachelor of Arts in Business Communication; Bachelor of Business Administration; Bachelor of Business Administration Co-op International Dual Degree; Bachelor of Business Economics; Bachelor of Computing and Business; Bachelor of Arts in Game Design; Bachelor of Science in Computer Science; Bachelor of Science in Computer Science and Mathematics; Bachelor of Science in Computing and Network Communications; Bachelor of Science in Computing and Solid-State Device Technology; Bachelor of Science in Game Programming; Bachelor of Arts in Child Health; Bachelor of Arts in Child and Youth Studies; Bachelor of Arts in Community Health; Bachelor of Arts in Psychology; Bachelor of Kinesiology; Bachelor of Public Health; Bachelor of Science in Biochemistry; Bachelor of Science in Biological Sciences; Bachelor of Science in Biomedical Sciences; Bachelor of Science in Biophysics; Bachelor of Science in Biotechnology; Bachelor of Science in Kinesiology; Bachelor of Science in Medical Sciences; Bachelor of Science in Neuroscience; Bachelor of Science in Nursing; Bachelor of Science in Oenology and Viticulture; Bachelor of Early Childhood Education (Honours) (BECE); Bachelor of Science in Chemistry; Bachelor of Science in Earth Sciences; Bachelor of Science in Mathematics and Statistics; Bachelor of Science in Physics; Bachelor of Arts in Concurrent Teacher Education - Intermediate/Senior (Grades 7-12); Bachelor of Arts in Concurrent Teacher Education - Junior/Intermediate (Grades 4-10); Bachelor of Arts in Concurrent Teacher Education - Primary/Junior (Grades K-6); Bachelor of Arts in Economics; Bachelor of Arts in Film Studies; Bachelor of Arts in Hispanic and Latin American Studies; Bachelor of Arts in International Political Economy; Bachelor of Arts in Labour Studies; Bachelor of Arts in Labour Studies; Bachelor of Arts in Media and Communication Studies; Bachelor of Arts in Political Science; Bachelor of Arts in Popular Culture; Bachelor of Arts in Social Sciences; Bachelor of Arts in Sociology; Bachelor of Arts in Tourism Studies; Bachelor of Arts in Women's and Gender Studies; Bachelor of Education Concurrent Teacher Education - Intermediate/Senior (Grades 7-12); Bachelor of Education Concurrent Teacher Education - Junior/Intermediate (Grades 4-10); Bachelor of Education Concurrent Teacher Education - Primary/Junior (Grades K-6); Bachelor of Education Teacher Education - Consecutive; Bachelor of Education in Aboriginal Education; Bachelor of Education in Adult Education; Bachelor of Education in Technological Education; Bachelor of Physical Education; Bachelor of Recreation and Leisure Studies; Bachelor of Science in Concurrent Teacher Education - Intermediate/Senior (Grades 7-12); Bachelor of Science in Concurrent Teacher Education - Junior/Intermediate (Grades 4-10); Bachelor of Sport Management,Master of Arts in Applied Linguistics; Master of Arts in Classics; Master of Arts in English; Master of Arts in Geography; Master of Arts in History; Master of Arts in History; Master of Arts in Philosophy; Master of Arts in Studies in Comparative Literatures and Arts; Master of Accountancy; Master of Professional Accounting (International Student Pathway); Master of Science in Management; Master of Science in Computer Science; Master of Applied Disability Studies (MADS); Master of Applied Disability Studies (MADS); Master of Applied Gerontology; Master of Applied Gerontology; Master of Arts in Applied Disability Studies; Master of Arts in Applied Health Sciences; Master of Arts in Child and Youth Studies; Master of Arts in Psychology; Master of Professional Kinesiology; Master of Public Health; Master of Public Health; Master of Science in Applied Health Sciences; Master of Science in Biological Sciences; Master of Science in Biotechnology; Master of Science in Chemistry; Master of Science in Earth Science; Master of Science in Material Physics International Student Program (ISP); Master of Science in Mathematics and Statistics; Master of Science in Physics; Master of Sustainability; Master of Sustainability; Master of Arts in Critical Sociology; Master of Arts in Critical Sociology; Master of Arts in Political Science; Master of Arts in Popular Culture; Master of Arts in Social Justice and Equity Studies; Master of Arts in Social Justice and Equity Studies; Master of Education (MEd); Master of Education (MEd); Master of Education International Student Program (MEd ISP)
School of Law,,
Indus Valley School of Art and Architecture ,,
"RSIS - NTU, Singapore",,
Kempen University College,,
Fairfield University - Charles F. Dolan School of Business,,
Institut Polytechnique Saint-Louis,,
Athens Graduate School of Management,,
"Sciences Po, Lyon",,
International School of Management (ISM) - Paris,,
Politeknik Negeri Samarinda,,
University of the Basque Country,,
Hodeidah University,,
DeAnza College,,
Russian-Armenian University (RAU),,
Universitatea Ovidius din Constanta / Ovidius University of Constanta,,
Masdar Institute of Science and Technology,,
Hong Kong Shue Yan University,,
IHTTI School of Hotel Management,,
DeVry University Irving,,
Université Paris 1 Panthéon-Sorbonne ,,
Universita' degli Studi Suor Orsola Benincasa,,
CENTRUM Catolica,,
East Stroudsburg University of Pennsylvania,,
Jiangsu Normal University,,
Université Paul Sabatier Toulouse III,,
Universidad Catolica de Avila 'Santa Teresa de Jesus,,
Universita' per Stranieri di Perugia,,
Al-Kut University College,,
Universidad Nacional del Comahue,,
"Symbiosis Institute of Business Management, Pune (SIBM Pune)",,
Bukhara State University,,
Queensland University of Technology,,
University of Madeira,,
Barcelona Technology School,,
Ufa State Petroleum Technological University,,
University of Chicago,"BA in Art History; BA in Classical Studies; BA in Comparative Literature; BA in English Language and Literature; BA in Geographical Studies; BA in History; BA in History, Philosophy, and Social Studies of Science and Medicine; BA in Linguistics; BA in Medieval Studies; BA in Music; BA in Near Eastern Languages and Civilizations; BA in Philosophy; BA in Romance Languages and Literatures; BA in South Asian Languages and Civilizations; BA in Visual Arts; BA in Anthropology; BA in Biological Sciences; BA in Comparative Human Development; BS in Biological Chemistry; BA in Physics; BS in Environmental Science; BA in Cinema and Media Studies; BA in Comparative Race and Ethnic Studies; BA in East Asian Languages and Civilizations; BA in Economics; BA in Gender and Sexuality Studies; BA in Germanic Studies; BA in Jewish Studies; BA in Latin American Studies; BA in Law, Letters, and Society; BA in Political Science; BA in Public Policy Studies; BA in Religious Studies; BA in Russian and East European Studies; BA in Sociology; BA in Theater and Performance Studies",MA in Latin American and Caribbean Studies; Master of Fine Arts in Visual Arts; MS in Financial Mathematics; Master of Arts in Computational Social Science; Master of Science in Computational Analysis and Public Policy; MS in Statistics; Master of Science in Environmental Science and Policy; MA in Social Service Administration; Master of Arts (MA) in Divinity; Master of Arts Program in Social Sciences; Master of Arts in International Relations; Master of Arts in Middle Eastern Studies; Master of Arts in Public Policy; Master of Arts in Public Policy with Certificate in Research Methods; Master of Divinity (MDiv); Master of Laws (LLM); Master of Public Policy (MPP); Master of Public Policy (MPP) / JD; Master of Public Policy (MPP) / Master of Divinity (MDiv)
Institut Catholique de Paris,,
Fordham University Graduate School of Business,,
La Sierra University,,
Universidade Federal de Uberlândia,,
The Royal Danish Academy of Fine Arts (KADK),,
Sriwijaya University,,
Universidad Privada Franz Tamayo,,
Institute of Technology Tralee,,
Ulsan National Institute of Science and Technology (UNIST),,
Universidade Estadual de Ponta Grossa ,,
Alma College,,
Victoria University ,Bachelor of Arts; Bachelor of Arts; Bachelor of Building Design; Bachelor of Building Design; Bachelor of Building Surveying; Bachelor of Building Surveying; Bachelor of Construction Management (Honours); Bachelor of Construction Management (Honours); Bachelor of Music; Bachelor of Music; Bachelor of Business; Bachelor of Business; Bachelor of Engineering (Honours) (Architectural Engineering); Bachelor of Engineering (Honours) (Architectural Engineering); Bachelor of Engineering (Honours) (Civil Engineering); Bachelor of Engineering (Honours) (Civil Engineering); Bachelor of Engineering (Honours) (Electrical and Electronic Engineering); Bachelor of Engineering (Honours) (Electrical and Electronic Engineering); Bachelor of Engineering (Honours) (Mechanical Engineering); Bachelor of Engineering (Honours) (Mechanical Engineering); Bachelor of Information Technology; Bachelor of Information Technology; Bachelor of Information Technology (Professional); Bachelor of Information Technology (Professional); Bachelor of Biomedical Science; Bachelor of Biomedical Science; Bachelor of Biomedical and Exercise Science; Bachelor of Biomedical and Exercise Science; Bachelor of Biomedicine; Bachelor of Dermal Sciences; Bachelor of Dermal Sciences; Bachelor of Health Science; Bachelor of Health Science; Bachelor of Human Nutrition; Bachelor of Human Nutrition; Bachelor of Midwifery/Bachelor of Nursing; Bachelor of Nursing; Bachelor of Paramedicine; Bachelor of Paramedicine; Bachelor of Psychological Studies; Bachelor of Psychological Studies; Bachelor of Psychological Studies (Honours); Bachelor of Psychological Studies (Honours); Bachelor of Psychological Studies / Bachelor of Business; Bachelor of Psychological Studies / Bachelor of Business; Bachelor of Psychology (Honours); Bachelor of Psychology (Honours); Bachelor of Science; Bachelor of Science; Bachelor of Science (Honours) (Biomedical Sciences); Bachelor of Science (Honours) (Biomedical Sciences); Bachelor of Science (Honours) (Nutrition and Food Sciences); Bachelor of Science (Honours) (Nutrition and Food Sciences); Bachelor of Science (Osteopathy); Bachelor of Science (Osteopathy); Bachelor of Science/Master of Teaching (Secondary Education); Bachelor of Science/Master of Teaching (Secondary Education); Bachelor of Speech and Language Sciences/Master of Speech Pathology; Bachelor of Community Development; Bachelor of Community Development; Bachelor of Criminal Justice; Bachelor of Criminal Justice; Bachelor of Criminal Justice and Psychological Studies; Bachelor of Criminal Justice and Psychological Studies; Bachelor of Criminology; Bachelor of Criminology; Bachelor of Early Childhood Education; Bachelor of Early Childhood Education; Bachelor of Education (P-12); Bachelor of Education (P-12); Bachelor of Education Studies; Bachelor of Education Studies; Bachelor of Exercise Science (Clinical Practice); Bachelor of Exercise Science (Clinical Practice); Bachelor of Exercise Science (Sport Practice); Bachelor of Exercise Science (Sport Practice); Bachelor of Fitness; Bachelor of Fitness; Bachelor of Laws; Bachelor of Laws; Bachelor of Laws (Graduate Entry); Bachelor of Laws (Graduate Entry); Bachelor of Laws (Honours); Bachelor of Laws (Honours); Bachelor of Laws (Honours) (Graduate Entry); Bachelor of Laws (Honours) (Graduate Entry); Bachelor of Laws (Honours)/Bachelor of Arts; Bachelor of Laws (Honours)/Bachelor of Arts; Bachelor of Laws (Honours)/Bachelor of Business; Bachelor of Laws (Honours)/Bachelor of Business; Bachelor of Laws (Honours)/Bachelor of Psychology (Honours); Bachelor of Laws (Honours)/Bachelor of Psychology (Honours); Bachelor of Laws / Bachelor of Arts; Bachelor of Laws / Bachelor of Arts; Bachelor of Laws / Bachelor of Business; Bachelor of Laws / Bachelor of Business; Bachelor of Laws / Bachelor of Psychological Studies; Bachelor of Laws / Bachelor of Psychological Studies; Bachelor of Laws/ Bachelor of Criminology; Bachelor of Laws/ Bachelor of Criminology; Bachelor of Legal Services; Bachelor of Legal Services; Bachelor of Outdoor Education and Environmental Science; Bachelor of Outdoor Education and Environmental Science; Bachelor of Outdoor Leadership; Bachelor of Outdoor Leadership; Bachelor of Physical Education and Sport Science; Bachelor of Physical Education and Sport Science; Bachelor of Screen Media; Bachelor of Screen Media; Bachelor of Social Work; Bachelor of Social Work; Bachelor of Sport Management; Bachelor of Sport Management; Bachelor of Sport Management / Bachelor of Business; Bachelor of Sport Management / Bachelor of Business; Bachelor of Sport Science; Bachelor of Sport Science; Bachelor of Sport Science (Human Movement) / Bachelor of Psychological Studies; Bachelor of Sport Science (Human Movement) / Bachelor of Psychological Studies; Bachelor of Sport Science (Human Movement) / Bachelor of Sport Management; Bachelor of Sport Science (Human Movement) / Bachelor of Sport Management; Bachelor of Youth Work; Bachelor of Youth Work; Bachelor of Youth Work / Bachelor of Sport Management; Bachelor of Youth Work / Bachelor of Sport Management,"Master of Business (Accounting); Master of Business (Accounting); Master of Business (Enterprise Resource Planning Systems); Master of Business (Enterprise Resource Planning Systems); Master of Business (Enterprise Resource Planning Systems) / Master of Business Analytics; Master of Business (Enterprise Resource Planning Systems) / Master of Business Analytics; Master of Business (Enterprise Resource Planning Systems) / Master of Supply Chain Management; Master of Business (Enterprise Resource Planning Systems) / Master of Supply Chain Management; Master of Business (Industrial Relations / Human Resource Management); Master of Business (Industrial Relations / Human Resource Management); Master of Business (Management); Master of Business (Management); Master of Business (Marketing); Master of Business (Marketing); Master of Business Analytics; Master of Business Analytics; Master of Business Analytics (Professional); Master of Business Analytics (Professional); Master of Business Analytics / Master of Business Administration; Master of Business Analytics / Master of Business Administration; Master of Change, Innovation and Leadership; Master of Change, Innovation and Leadership; Master of Enterprise Resource Planning Management; Master of Enterprise Resource Planning Management; Master of Management; Master of Management; Master of Marketing; Master of Marketing; Master of Project Management; Master of Project Management; Master of Applied Information Technology; Master of Applied Information Technology; Master of Engineering; Master of Engineering; Master of Applied Psychology (Clinical Psychology); Master of Applied Psychology (Clinical Psychology); Master of Applied Psychology (Community Psychology); Master of Applied Psychology (Community Psychology); Master of Clinical Exercise Science and Rehabilitation; Master of Clinical Exercise Science and Rehabilitation; Master of Counselling; Master of Counselling; Master of Health Science (Osteopathy); Master of Nursing (Chronic Disease and Ageing); Master of Nursing (Leadership); Master of Nursing (Palliative Care); Master of Professional Psychology; Master of Professional Psychology; Master of Public Health (Global Nutrition and Active Living); Master of Public Health (Global Nutrition and Active Living); Master of Business (Supply Chain Management); Master of Business (Supply Chain Management); Master of Business (Tourism and Destination Management); Master of Business (Tourism and Destination Management); Master of Digital Media; Master of Digital Media; Master of Education; Master of Education; Master of Industrial Relations and Human Resource Management; Master of Industrial Relations and Human Resource Management; Master of International Community Development; Master of International Community Development; Master of Sport Business and Integrity; Master of Sport Business and Integrity; Master of Sports Science (Football Performance); Master of Sports Science (Football Performance); Master of Supply Chain Management; Master of Supply Chain Management; Master of Teaching (Primary Education); Master of Teaching (Primary Education); Master of Teaching (Secondary Education); Master of Teaching (Secondary Education); Master of Tourism and Destination Management; Master of Tourism and Destination Management"
National University of Modern Languages (NUML),,
Kyiv National University of Technologies and Design,,
Universidade Federal de Pelotas ,,
University of Tulsa College of Business Administration,,
Yarmouk University,,
Youngsan University,,
Okayama University,,
Tata Institute of Social Sciences,Bachelor of Science (BS) in Analytics And Sustainability Studies; Bachelor of Science (BS) in Analytics And Sustainability Studies; BA in Social Sciences; BA in Social Sciences; BA in Social Sciences; BA in Social Sciences; Bachelor of Social Work,"Masters in Global Urban Development; M.A Social Entrepreneurship and International Business (Tata Institute of Social Sciences) and M.Sc in International Business (QMUL); Master of Arts in (Labour Studies and Practice); Master of Arts in (Social Entrepreneurship); Master of Arts in Human Resource Management & Labour Relations; Master of Arts in Organisation Development, Change and Leadership; Master of Arts/Master of Science(Analytics); Master of Arts in Applied Psychology (Clinical and Counseling Practice); Master of Hospital Administration (MHA); Master of Public Health ( Health Policy, Economics and Finance); Master of Public Health ( Social Epidemiology); Master of Public Health (Health Administration); Master of Arts / Master of Science in (Environment, Climate Change and Sustainability Studies); Master of Arts in Ecology, Environment and Sustainable Development; Master of Arts in Natural Resource & Governance; B.Ed-M.Ed; Master of Arts / Master of Science in (Water Policy and Governance); Master of Arts / Master of Science in Disaster Management); Master of Arts / Master of Science in Regulatory Policy and Governance; Master of Arts in Cities and Governance; Master of Arts in Development Studies; Master of Arts in Education; Master of Arts in Education; Master of Arts in Education (Elementary); Master of Arts in International Development Practice (TISS) and Masters in International Development Practice(Monash University); Master of Arts in Livelihoods: Gender and Development; Master of Arts in Livelihoods: Rural Development; Master of Arts in Media and Cultural Studies; Master of Arts in Media and Cultural Studies; Master of Arts in Organisation Development, Change and Leadership); Master of Arts in Public Policy and Governance; Master of Arts in Social Work (Children & Families); Master of Arts in Social Work (Community Organisation & Development Practice); Master of Arts in Social Work (Community Organisation & Development Practices); Master of Arts in Social Work (Criminology & Justice); Master of Arts in Social Work (Dalit & Tribal Studies and Action); Master of Arts in Social Work (Disability Studies & Action); Master of Arts in Social Work (Livelihoods and Social Entrepreneurship); Master of Arts in Social Work (Livelihoods and Social Entrepreneurship); Master of Arts in Social Work (Mental Health); Master of Arts in Social Work (Public Health); Master of Arts in Social Work (Public Health); Master of Arts in Social Work (Rural Development); Master of Arts in Social Work (Women-Centred Practice); Master of Arts in Sociology and Social Anthropology; Master of Arts in Women's Studies; Master of Laws (Access to Justice); Master of Library and Information Science; Master's in Disaster Informatics and Geospatial Technologies; Master's in Disaster Informatics and Geospatial Technologies; Masters Programme in Disaster and Climate Risk Assessments for Sustainability; Masters Programme in Disaster and Climate Risk Assessments for Sustainability"
Lynch School of Education,,
Central Academy of Fine Arts (CAFA),Bachelor of Architecture; Bachelor of Chinese Painting; Bachelor of Design; Bachelor of Fine Arts; Bachelor of Humanities,Master of Architecture; Master of Chinese Painting; Master of Design; Master of Fine Arts; Master of Humanities
Showa University,,
Universidade Federal de Sergipe (UFS) ,,
Middle Technical University,,
Saint Mary's College of California,,
Namik Kemal University ,,
École d'Ingénieurs EIGSI La Rochelle,,
King Khalid University,,
University of Portland,,
The Katz School,,
REVA UNIVERSITY,,
National Chung Cheng University,,
Lanzhou University,,
Loras College,,
Roosevelt University,BA in History; BA in Philosophy; Bachelor of Fine Arts (BFA) in Acting; Bachelor of Fine Arts (BFA) in Musical Theatre - Dance Emphasis; Bachelor of Fine Arts (BFA) in Musical Theatre - Voice Emphasis; Bachelor of Music (BM) in Brass; Bachelor of Music (BM) in Classical Guitar; Bachelor of Music (BM) in Jazz and Contemporary Music Studies; Bachelor of Music (BM) in Percussion Instruments; Bachelor of Music (BM) in Piano Performance; Bachelor of Music (BM) in Strings; Bachelor of Music (BM) in Voice; Bachelor of Music (BM) in Woodwind; Bachelor of Music in Music Composition; Bachelor of Musical Arts (BMA) in Musical Arts; BA in Actuarial Science; BS in Actuarial Science; Bachelor of Arts in Organizational Communication; Bachelor of Arts in Organizational Communication - Fast-Track Program for Adults; Bachelor of Arts in Organizational Leadership; Bachelor of Professional Studies in Business - Fast-Track Program for Adults; Bachelor of Science in Business Administration (BSBA) - Accounting; Bachelor of Science in Business Administration (BSBA) - Finance; Bachelor of Science in Business Administration (BSBA) - Human Resource Management; Bachelor of Science in Business Administration (BSBA) - Management; Bachelor of Science in Business Administration (BSBA) - Marketing; Bachelor of Science in Business Administration (BSBA) - Social Entrepreneurship; BA in Information Technology - Database and Data Assurance Concentration; BA in Information Technology - Information Technology Management Concentration; BA in Information Technology - Network Applications Concentration; BS in Computer Science; BS in Data Analytics; BA in Biology; BA in Psychology; BA in Psychology - Concentration in Child and Family Studies; BA in Psychology - Concentration in Forensic Psychology; BA in Psychology - Concentration in Neuroscience; BS in Allied Health - Concentration in Diagnostic Medical Sonography; BS in Allied Health - Concentration in Medical Technology; BS in Allied Health - Concentration in Nuclear Medicine Technology; BS in Allied Health - Concentration in Radiation Therapy Technology; BS in Allied Health - Concentration in Radiography; BS in Biochemistry; BS in Biology; Bachelor of Professional Studies in Psychology - Fast-Track Program for Adults; BA in Mathematics - Concentration in Secondary Education; BA in Mathematics - Concentration in Statistics; BS in Mathematics - Concentration in Secondary Education; BS in Mathematics - Concentration in Statistics; BA in African American Studies; BA in Economics; BA in Educational Studies - Concentration in Early Care and Education; BA in Educational Studies - Concentration in Youth Development and Education; BA in English; BA in English - Concentration in Creative Writing; BA in Integrated Marketing Communications - Advertising Creative Concentration; BA in Integrated Marketing Communications - Advertising Management Concentration; BA in Integrated Marketing Communications - Public Relations Concentration; BA in International Studies; BA in Journalism; BA in Media Studies; BA in Political Science; BA in Social Justice Studies; BA in Sociology; BA/JD in Legal Studies; BS/JD in Legal Studies; Bachelor of Arts (BA) Degree in Sustainability Studies; Bachelor of Arts in Criminal Justice; Bachelor of Arts in Criminal Justice - Fast-Track Program for Adults; Bachelor of Arts in Early Childhood Education; Bachelor of Arts in Elementary Education; Bachelor of Arts in Interdisciplinary Studies - Fast-Track Program for Adults; Bachelor of Arts in Organizational Leadership - Fast-Track Program for Adults; Bachelor of Arts in Paralegal Studies; Bachelor of Arts in Paralegal Studies - Fast-Track Program for Adults; Bachelor of Arts in Special Education; Bachelor of Arts in Sustainability Studies - Fast-Track Program for Adults; Bachelor of Music (BM) in Music Education - Choral Concentration and Piano Performance; Bachelor of Music (BM) in Music Education - Choral Concentration and Voice Performance; Bachelor of Music (BM) in Music Education - Choral Emphasis; Bachelor of Music (BM) in Music Education - Instrumental Concentration and Orchestral Instrument Performance; Bachelor of Music (BM) in Music Education - Instrumental Emphasis; Bachelor of Science in Hospitality and Tourism Management (BSHTM) - Hotel/Lodging Management Concentration; Bachelor of Science in Hospitality and Tourism Management (BSHTM) - Meeting and Event Management Concentration; Bachelor of Science in Hospitality and Tourism Management (BSHTM) - Restaurant/Food Service Management Concentration; Bachelor of Science in Hospitality and Tourism Management (BSHTM) - Sports Hospitality Concentration; Bachelor of Science in Hospitality and Tourism Management (BSHTM) - Tourism Administration Concentration,MA in History - Non Thesis Option; MA in History- Thesis option; Master of Arts (MA) in Performing Arts Administration; Master of Music (MM) in Music Composition; Master of Music (MM) in Music Performance - Brass Instruments; Master of Music (MM) in Music Performance - Classical Guitar; Master of Music (MM) in Music Performance - Percussion; Master of Music (MM) in Music Performance - Piano; Master of Music (MM) in Music Performance - String; Master of Music (MM) in Music Performance - Voice; Master of Music (MM) in Music Performance - Woodwinds; Master of Music (MM) in Orchestral Studies; MS in Mathematics - Actuarial Science Concentration; Master of Science in Real Estate; MS in Computer Science; MA in Clinical Mental Health Counseling; MA in Clinical Psychology; MA in Clinical Psychology (Counseling Practice); MA in School Counseling; MS Biotechnology and Chemical Sciences; MS in Biology; MS in Mathematics - Computer Science Concentration; MS in Mathematics - Statistics Concentration; Master of Science in Accounting (MSA); MA in Clinical Mental Health Counseling; MA in Early Childhood Education; MA in Economics; MA in Elementary Education; MA in Secondary Education; MA in Sociology - Research and Writing Option; MA in Sociology - Thesis and Experiential Research and Learning Option; MA in Special Education with LBS1 Approval; MS in Integrated Marketing Communications; Master of Arts in Organization Development; Master of Arts in Organization Development; Master of Arts in Training and Development; Master of Arts in Training and Development; Master of Science in Accounting Forensics (MSAF); Master of Science in Hospitality and Tourism Management; Master of Science in Human Resource Management (MSHRM)
Universidad Austral,,
