University,Year,Rank
Xi’an Jiaotong University,2015 #=379,#=379
Xi’an Jiaotong University,2016 #=331,#=331
Xi’an Jiaotong University,2017 #318,#318
Xi’an Jiaotong University,2018 #=344,#=344
Xi’an Jiaotong University,2019 #=313,#=313
Xi’an Jiaotong University,2020 #307,#307
Xi’an Jiaotong University,2021 #303,#303
Xi’an Jiaotong University,2022 #=290,#=290
Xi’an Jiaotong University,2023 #302,#302
Xi’an Jiaotong University,2024 #291,#291
HEC Montréal,2021 #18,#18
HEC Montréal,2022 #24,#24
HEC Montréal,2023 #26,#26
HEC Montréal,2024 #34,#34
Korkyt Ata Kyzylorda University,2024 #1201-1400,#1201-1400
Massachusetts Institute of Technology (MIT) ,2012 #1,#1
Massachusetts Institute of Technology (MIT) ,2014 #1,#1
Massachusetts Institute of Technology (MIT) ,2015 #1,#1
Massachusetts Institute of Technology (MIT) ,2016 #1,#1
Massachusetts Institute of Technology (MIT) ,2017 #1,#1
Massachusetts Institute of Technology (MIT) ,2018 #1,#1
Massachusetts Institute of Technology (MIT) ,2019 #1,#1
Massachusetts Institute of Technology (MIT) ,2020 #1,#1
Massachusetts Institute of Technology (MIT) ,2021 #1,#1
Massachusetts Institute of Technology (MIT) ,2022 #1,#1
Massachusetts Institute of Technology (MIT) ,2023 #1,#1
Massachusetts Institute of Technology (MIT) ,2024 #1,#1
Western Sydney University,2012 #601+,#601+
Western Sydney University,2014 #651-700,#651-700
Western Sydney University,2015 #651-700,#651-700
Western Sydney University,2016 #651-700,#651-700
Western Sydney University,2017 #551-600,#551-600
Western Sydney University,2018 #551-600,#551-600
Western Sydney University,2019 #=498,#=498
Western Sydney University,2020 #468,#468
Western Sydney University,2021 #474,#474
Western Sydney University,2022 #=494,#=494
Western Sydney University,2023 #501-510,#501-510
Western Sydney University,2024 #=375,#=375
Moscow Aviation Institute (National Research University),2021 #251-300,#251-300
Moscow Aviation Institute (National Research University),2022 #301-350,#301-350
Moscow Aviation Institute (National Research University),2023 #351-400,#351-400
Tanta University ,2022 #1201+,#1201+
Tanta University ,2023 #1201-1400,#1201-1400
Tanta University ,2024 #1201-1400,#1201-1400
Universidad Francisco De Vitoria,2024 #=134,#=134
AIMST UNIVERSITY,2023 #=69,#=69
AIMST UNIVERSITY,2024 #=74,#=74
Shanghai University of International Business and Economics,2023 #=198,#=198
Shanghai University of International Business and Economics,2024 #=237,#=237
Columbia Business School,2019 #1,#1
Columbia Business School,2020 #3,#3
Columbia Business School,2021 #2,#2
Columbia Business School,2022 #2,#2
Columbia Business School,2023 #5,#5
Columbia Business School,2024 #6,#6
SUNY New Paltz,2021 #201-250,#201-250
Al Azhar University-Gaza,2021 #131-160,#131-160
Al Azhar University-Gaza,2022 #151-180,#151-180
Al Azhar University-Gaza,2023 #171-200,#171-200
Al Azhar University-Gaza,2024 #171-200,#171-200
New Mexico State University,2018 #201-250,#201-250
New Mexico State University,2020 #351-400,#351-400
New Mexico State University,2021 #351-400,#351-400
New Mexico State University,2021 #551-600,#551-600
New Mexico State University,2022 #451-500,#451-500
New Mexico State University,2023 #451-500,#451-500
Universidad de Cuenca,2023 #1201-1400,#1201-1400
Universidad de Cuenca,2024 #1401+,#1401+
Aristotle University of Thessaloniki,2012 #451- 500,#451- 500
Aristotle University of Thessaloniki,2014 #471-480,#471-480
Aristotle University of Thessaloniki,2015 #461-470,#461-470
Aristotle University of Thessaloniki,2016 #461-470,#461-470
Aristotle University of Thessaloniki,2017 #491-500,#491-500
Aristotle University of Thessaloniki,2018 #501-550,#501-550
Aristotle University of Thessaloniki,2019 #561-570,#561-570
Aristotle University of Thessaloniki,2020 #561-570,#561-570
Aristotle University of Thessaloniki,2021 #571-580,#571-580
Aristotle University of Thessaloniki,2022 #551-560,#551-560
Aristotle University of Thessaloniki,2023 #651-700,#651-700
Aristotle University of Thessaloniki,2024 #=530,#=530
European University Skopje,2021 #351-400,#351-400
European University Skopje,2022 #351-400,#351-400
Universidad César Vallejo,2024 #=303,#=303
Rice University,2012 #120,#120
Rice University,2014 #=136,#=136
Rice University,2015 #=129,#=129
Rice University,2016 #106,#106
Rice University,2017 #90,#90
Rice University,2018 #89,#89
Rice University,2019 #=87,#=87
Rice University,2020 #85,#85
Rice University,2021 #89,#89
Rice University,2022 #94,#94
Rice University,2023 #100,#100
Rice University,2024 #=145,#=145
Universitat Rovira i Virgili,2020 #701-750,#701-750
Universitat Rovira i Virgili,2021 #751-800,#751-800
Universitat Rovira i Virgili,2022 #701-750,#701-750
Universitat Rovira i Virgili,2023 #751-800,#751-800
Universitat Rovira i Virgili,2024 #661-670,#661-670
AgroParisTech,2013 #34,#34
AgroParisTech,2014 #30,#30
AgroParisTech,2015 #13,#13
AgroParisTech,2016 #=5,#=5
AgroParisTech,2017 #9,#9
AgroParisTech,2018 #10,#10
AgroParisTech,2019 #4,#4
AgroParisTech,2020 #4,#4
AgroParisTech,2021 #4,#4
Tribhuvan University,2024 #1051-1100,#1051-1100
University of Regina,2023 #1001-1200,#1001-1200
University of Regina,2024 #1001-1200,#1001-1200
University of Tripoli,2022 #151-180,#151-180
University of Tripoli,2023 #151-170,#151-170
University of Tripoli,2024 #151-170,#151-170
Sun Moon University,2023 #=294,#=294
Sun Moon University,2024 #=307,#=307
New Economic School,2017 #151-200,#151-200
New Economic School,2018 #151-200,#151-200
New Economic School,2019 #151-200,#151-200
New Economic School,2020 #201-250,#201-250
New Economic School,2021 #201-250,#201-250
New Economic School,2022 #251-300,#251-300
New Economic School,2023 #201-250,#201-250
Universidad Autónoma de Campeche (UACAM),2024 #=42,#=42
Korea University,2012 #137,#137
Korea University,2014 #=145,#=145
Korea University,2015 #=116,#=116
Korea University,2016 #104,#104
Korea University,2017 #=98,#=98
Korea University,2018 #=90,#=90
Korea University,2019 #86,#86
Korea University,2020 #83,#83
Korea University,2021 #69,#69
Korea University,2022 #74,#74
Korea University,2023 #74,#74
Korea University,2024 #79,#79
Jinan University (China),2021 #601-650,#601-650
Jinan University (China),2022 #751-800,#751-800
Jinan University (China),2023 #701-750,#701-750
Jinan University (China),2024 #631-640,#631-640
Sergo Ordzhonikidze Russian State University for Geological Prospecting,2022 #251-300,#251-300
California Lutheran University,2020 #141-150,#141-150
California Lutheran University,2021 #191-200,#191-200
University of Oradea,2023 #1401+,#1401+
University of Oradea,2024 #1401+,#1401+
Chittagong University of Engineering and Technology,2024 #1201-1400,#1201-1400
Osaka Prefecture University ,2014 #601-650,#601-650
Osaka Prefecture University ,2015 #651-700,#651-700
Osaka Prefecture University ,2016 #651-700,#651-700
Osaka Prefecture University ,2017 #651-700,#651-700
Osaka Prefecture University ,2018 #701-750,#701-750
Osaka Prefecture University ,2019 #601-650,#601-650
Osaka Prefecture University ,2020 #651-700,#651-700
Osaka Prefecture University ,2021 #651-700,#651-700
Osaka Prefecture University ,2022 #701-750,#701-750
Osaka Prefecture University ,2023 #751-800,#751-800
Colégio Mayor de Antioquia,2015 #301+,#301+
Colégio Mayor de Antioquia,2016 #301+,#301+
Colégio Mayor de Antioquia,2018 #301-400,#301-400
Colégio Mayor de Antioquia,2019 #351+,#351+
Colégio Mayor de Antioquia,2020 #351-400,#351-400
Colégio Mayor de Antioquia,2021 #351-400,#351-400
Colégio Mayor de Antioquia,2022 #401+,#401+
Colégio Mayor de Antioquia,2023 #401+,#401+
Pontificia Universidad Católica de Puerto Rico,2018 #251-300,#251-300
Pontificia Universidad Católica de Puerto Rico,2019 #301-350,#301-350
Pontificia Universidad Católica de Puerto Rico,2020 #351-400,#351-400
California State University - Fullerton,2020 #161-170,#161-170
California State University - Fullerton,2021 #191-200,#191-200
Universidad Francisco Gavidia,2024 #=81,#=81
Universidad Nacional de Mar del Plata,2014 #651-700,#651-700
Universidad Nacional de Mar del Plata,2015 # 701+,# 701+
Universidad Nacional de Mar del Plata,2016 #701+,#701+
Universidad Nacional de Mar del Plata,2017 #701+,#701+
Universidad Nacional de Mar del Plata,2018 #801-1000,#801-1000
Universidad Nacional de Mar del Plata,2019 #801-1000,#801-1000
Universidad Nacional de Mar del Plata,2020 #801-1000,#801-1000
Universidad Nacional de Mar del Plata,2021 #1001+,#1001+
Universidad Nacional de Mar del Plata,2022 #1001-1200,#1001-1200
Universidad Nacional de Mar del Plata,2023 #1201-1400,#1201-1400
Universidad Nacional de Mar del Plata,2024 #1201-1400,#1201-1400
St. Petersburg Conservatory,2016 #47,#47
St. Petersburg Conservatory,2020 #51-100,#51-100
St. Petersburg Conservatory,2021 #51-100,#51-100
St. Petersburg Conservatory,2022 #=16,#=16
St. Petersburg Conservatory,2023 #17,#17
The University of Sheffield,2012 #66,#66
The University of Sheffield,2014 #=71,#=71
The University of Sheffield,2015 #69,#69
The University of Sheffield,2016 #80,#80
The University of Sheffield,2017 #84,#84
The University of Sheffield,2018 #=82,#=82
The University of Sheffield,2019 #=75,#=75
The University of Sheffield,2020 #78,#78
The University of Sheffield,2021 #93,#93
The University of Sheffield,2022 #95,#95
The University of Sheffield,2023 #=96,#=96
The University of Sheffield,2024 #104,#104
University of Belgrade,2012 #601+,#601+
University of Belgrade,2014 # 701+,# 701+
University of Belgrade,2015 # 701+,# 701+
University of Belgrade,2016 #701+,#701+
University of Belgrade,2017 #701+,#701+
University of Belgrade,2018 #801-1000,#801-1000
University of Belgrade,2019 #801-1000,#801-1000
University of Belgrade,2020 #801-1000,#801-1000
University of Belgrade,2021 #1001+,#1001+
University of Belgrade,2022 #1001-1200,#1001-1200
University of Belgrade,2023 #1001-1200,#1001-1200
University of Belgrade,2024 #721-730,#721-730
Beedie School of Business,2018 #101+,#101+
Beedie School of Business,2019 #101+,#101+
Beedie School of Business,2021 #101+,#101+
Beedie School of Business,2022 #151+,#151+
Beedie School of Business,2023 #151+,#151+
Beedie School of Business,2024 #151+,#151+
Toronto Metropolitan University,2014 # 701+,# 701+
Toronto Metropolitan University,2015 # 701+,# 701+
Toronto Metropolitan University,2016 #701+,#701+
Toronto Metropolitan University,2017 #701+,#701+
Toronto Metropolitan University,2018 #801-1000,#801-1000
Toronto Metropolitan University,2019 #801-1000,#801-1000
Toronto Metropolitan University,2020 #801-1000,#801-1000
Toronto Metropolitan University,2021 #801-1000,#801-1000
Toronto Metropolitan University,2022 #801-1000,#801-1000
Toronto Metropolitan University,2023 #801-1000,#801-1000
Toronto Metropolitan University,2024 #851-900,#851-900
Mindanao State University - Iligan Institute of Technology ,2023 #=93,#=93
Mindanao State University - Iligan Institute of Technology ,2024 #=117,#=117
University of Denver,2012 #601+,#601+
University of Denver,2014 #651-700,#651-700
University of Denver,2015 #651-700,#651-700
University of Denver,2016 #651-700,#651-700
University of Denver,2017 #651-700,#651-700
University of Denver,2018 #701-750,#701-750
University of Denver,2019 #651-700,#651-700
University of Denver,2020 #651-700,#651-700
University of Denver,2021 #651-700,#651-700
University of Denver,2022 #751-800,#751-800
University of Denver,2023 #751-800,#751-800
University of Denver,2024 #901-950,#901-950
"Department of Accounting, Finance and Economics",2019 #101+,#101+
"Department of Accounting, Finance and Economics",2021 #101+,#101+
Gharyan University,2024 #151-170,#151-170
Pepperdine University,2020 #141-150,#141-150
Pepperdine University,2021 #131-140,#131-140
Southern Federal University,2014 #601-650,#601-650
Southern Federal University,2015 #601-650,#601-650
Southern Federal University,2016 #601-650,#601-650
Southern Federal University,2017 #551-600,#551-600
Southern Federal University,2018 #551-600,#551-600
Southern Federal University,2019 #531-540,#531-540
Southern Federal University,2020 #541-550,#541-550
Southern Federal University,2021 #591-600,#591-600
Southern Federal University,2022 #531-540,#531-540
Southern Federal University,2023 #541-550,#541-550
Southern Federal University,2024 #851-900,#851-900
The University of Manchester,2012 #32,#32
The University of Manchester,2014 #33,#33
The University of Manchester,2015 #30,#30
The University of Manchester,2016 #33,#33
The University of Manchester,2017 #29,#29
The University of Manchester,2018 #34,#34
The University of Manchester,2019 #29,#29
The University of Manchester,2020 #27,#27
The University of Manchester,2021 #27,#27
The University of Manchester,2022 #=27,#=27
The University of Manchester,2023 #28,#28
The University of Manchester,2024 #32,#32
Université Stendhal Grenoble 3,2012 #601+,#601+
Université Stendhal Grenoble 3,2014 # 701+,# 701+
Université Stendhal Grenoble 3,2015 # 701+,# 701+
Université Stendhal Grenoble 3,2016 #701+,#701+
Duy Tan University,2023 #801-1000,#801-1000
Duy Tan University,2024 #=514,#=514
"King Edward Medical University, Lahore. ",2024 #=189,#=189
Universidad Nacional de San Antonio Abad del Cusco,2024 #=233,#=233
Bandung Institute of Technology (ITB),2012 #451- 500,#451- 500
Bandung Institute of Technology (ITB),2014 #461-470,#461-470
Bandung Institute of Technology (ITB),2015 #461-470,#461-470
Bandung Institute of Technology (ITB),2016 #431-440,#431-440
Bandung Institute of Technology (ITB),2017 #401-410,#401-410
Bandung Institute of Technology (ITB),2018 #=331,#=331
Bandung Institute of Technology (ITB),2019 #=359,#=359
Bandung Institute of Technology (ITB),2020 #331,#331
Bandung Institute of Technology (ITB),2021 #313,#313
Bandung Institute of Technology (ITB),2022 #=303,#=303
Bandung Institute of Technology (ITB),2023 #=235,#=235
Bandung Institute of Technology (ITB),2024 #=281,#=281
University of Aberdeen,2012 #162,#162
University of Aberdeen,2014 #148,#148
University of Aberdeen,2015 #137,#137
University of Aberdeen,2016 #=137,#=137
University of Aberdeen,2017 #=141,#=141
University of Aberdeen,2018 #=158,#=158
University of Aberdeen,2019 #=172,#=172
University of Aberdeen,2020 #194,#194
University of Aberdeen,2021 #207,#207
University of Aberdeen,2022 #205,#205
University of Aberdeen,2023 #=220,#=220
University of Aberdeen,2024 #208,#208
EURECOM,2019 #551-600,#551-600
EURECOM,2021 #501-550,#501-550
EURECOM,2022 #451-500,#451-500
EURECOM,2023 #451-500,#451-500
ADA University,2024 #31,#31
ESC Clermont Graduate School of Management,2018 #=73,#=73
ESC Clermont Graduate School of Management,2019 #93=,#93=
ESC Clermont Graduate School of Management,2020 #101+,#101+
ESC Clermont Graduate School of Management,2021 #101+,#101+
ESC Clermont Graduate School of Management,2022 #131-140,#131-140
ESC Clermont Graduate School of Management,2023 #151+,#151+
ESC Clermont Graduate School of Management,2024 #151+,#151+
Pontificia Universidad Católica Madre y Maestra (PUCMM),2023 #1201-1400,#1201-1400
Pontificia Universidad Católica Madre y Maestra (PUCMM),2024 #1201-1400,#1201-1400
Razi University,2024 #=106,#=106
University of Ljubljana,2012 #551- 600,#551- 600
University of Ljubljana,2014 #551-600,#551-600
University of Ljubljana,2015 #501-550,#501-550
University of Ljubljana,2016 #551-600,#551-600
University of Ljubljana,2017 #601-650,#601-650
University of Ljubljana,2018 #651-700,#651-700
University of Ljubljana,2019 #651-700,#651-700
University of Ljubljana,2020 #591-600,#591-600
University of Ljubljana,2021 #601-650,#601-650
University of Ljubljana,2022 #591-600,#591-600
University of Ljubljana,2023 #601-650,#601-650
University of Ljubljana,2024 #621-630,#621-630
University of Belgrade,2012 #601+,#601+
University of Belgrade,2014 # 701+,# 701+
University of Belgrade,2015 # 701+,# 701+
University of Belgrade,2016 #701+,#701+
University of Belgrade,2017 #701+,#701+
University of Belgrade,2018 #801-1000,#801-1000
University of Belgrade,2019 #801-1000,#801-1000
University of Belgrade,2020 #801-1000,#801-1000
University of Belgrade,2021 #1001+,#1001+
University of Belgrade,2022 #1001-1200,#1001-1200
University of Belgrade,2023 #1001-1200,#1001-1200
University of Belgrade,2024 #721-730,#721-730
Tomsk State Pedagogical University,2022 #551-600,#551-600
Tomsk State Pedagogical University,2023 #551-600,#551-600
Pakistan Institute of Engineering and Applied Sciences (PIEAS),2019 #=397,#=397
Pakistan Institute of Engineering and Applied Sciences (PIEAS),2020 #375,#375
Pakistan Institute of Engineering and Applied Sciences (PIEAS),2021 #373,#373
Pakistan Institute of Engineering and Applied Sciences (PIEAS),2022 #398,#398
Pakistan Institute of Engineering and Applied Sciences (PIEAS),2023 #=390,#=390
Pakistan Institute of Engineering and Applied Sciences (PIEAS),2024 #641-650,#641-650
Manhattan College,2021 #251-300,#251-300
Mediterranean School of Business- MSB,2022 #47,#47
Mediterranean School of Business- MSB,2023 #51+,#51+
Mediterranean School of Business- MSB,2024 #51+,#51+
The Women University Multan,2023 #751+,#751+
Universidad Iberoamericana Puebla,2024 #=31,#=31
Technische Universität Dresden,2012 #288,#288
Technische Universität Dresden,2014 #262,#262
Technische Universität Dresden,2015 #234,#234
Technische Universität Dresden,2016 #227,#227
Technische Universität Dresden,2017 #=210,#=210
Technische Universität Dresden,2018 #=195,#=195
Technische Universität Dresden,2019 #191,#191
Technische Universität Dresden,2020 #179,#179
Technische Universität Dresden,2021 #173,#173
Technische Universität Dresden,2022 #=194,#=194
Technische Universität Dresden,2023 #200,#200
Technische Universität Dresden,2024 #=246,#=246
Universidade Federal de Santa Maria,2014 # 701+,# 701+
Universidade Federal de Santa Maria,2015 # 701+,# 701+
Universidade Federal de Santa Maria,2016 #701+,#701+
Universidade Federal de Santa Maria,2017 #701+,#701+
Universidade Federal de Santa Maria,2018 #801-1000,#801-1000
Universidade Federal de Santa Maria,2019 #801-1000,#801-1000
Universidade Federal de Santa Maria,2021 #1001+,#1001+
Universidade Federal de Santa Maria,2022 #1201+,#1201+
Universidade Federal de Santa Maria,2023 #1201-1400,#1201-1400
Universidade Federal de Santa Maria,2024 #1201-1400,#1201-1400
ESIC Business & Marketing School,2021 #301-350,#301-350
ESIC Business & Marketing School,2022 #201-250,#201-250
ESIC Business & Marketing School,2023 #251-300,#251-300
"DCU Business School, Dublin City University (DCU)",2024 #20,#20
Universidad Católica Santa María la Antigua-USMA,2024 #=42,#=42
"Gauhati University, Guwahati",2023 #=160,#=160
"Gauhati University, Guwahati",2024 #=219,#=219
V. N. Karazin Kharkiv National University,2015 #481-490,#481-490
V. N. Karazin Kharkiv National University,2016 #491-500,#491-500
V. N. Karazin Kharkiv National University,2017 #=382,#=382
V. N. Karazin Kharkiv National University,2018 #401-410,#401-410
V. N. Karazin Kharkiv National University,2019 #=481,#=481
V. N. Karazin Kharkiv National University,2020 #491,#491
V. N. Karazin Kharkiv National University,2021 #477,#477
V. N. Karazin Kharkiv National University,2022 #511-520,#511-520
V. N. Karazin Kharkiv National University,2023 #541-550,#541-550
V. N. Karazin Kharkiv National University,2024 #691-700,#691-700
Universidad de Cienfuegos Carlos Rafael Rodríguez,2024 #=12,#=12
Universidade Vila Velha,2024 #=233,#=233
Kyungsung University ,2023 #=314,#=314
Kyungsung University ,2024 #=350,#=350
Vasyl Stus Donetsk National University,2012 #601+,#601+
Vasyl Stus Donetsk National University,2014 # 701+,# 701+
Vasyl Stus Donetsk National University,2015 # 701+,# 701+
Vasyl Stus Donetsk National University,2016 #701+,#701+
Vasyl Stus Donetsk National University,2017 #701+,#701+
Vasyl Stus Donetsk National University,2018 #801-1000,#801-1000
University of Applied Sciences of Southern Switzerland,2024 #121,#121
Industrial University of Ho Chi Minh City (IUH),2023 #=103,#=103
Industrial University of Ho Chi Minh City (IUH),2024 #=127,#=127
Yerevan State University,2022 #801-1000,#801-1000
Yerevan State University,2023 #801-1000,#801-1000
Yerevan State University,2024 #1001-1200,#1001-1200
North Dakota State University,2024 #1101-1150,#1101-1150
Universidad Juàrez del Estado de Durango (UJED),2024 #=51,#=51
Instituto Tecnológico de Santo Domingo (INTEC),2023 #801-1000,#801-1000
Instituto Tecnológico de Santo Domingo (INTEC),2024 #1001-1200,#1001-1200
Universidad Santiago De Cali ,2024 #=233,#=233
Indian Institute of Technology Bombay (IITB),2012 #227,#227
Indian Institute of Technology Bombay (IITB),2014 #=233,#=233
Indian Institute of Technology Bombay (IITB),2015 #=222,#=222
Indian Institute of Technology Bombay (IITB),2016 #202,#202
Indian Institute of Technology Bombay (IITB),2017 #219,#219
Indian Institute of Technology Bombay (IITB),2018 #=179,#=179
Indian Institute of Technology Bombay (IITB),2019 #162,#162
Indian Institute of Technology Bombay (IITB),2020 #152,#152
Indian Institute of Technology Bombay (IITB),2021 #172,#172
Indian Institute of Technology Bombay (IITB),2022 #=177,#=177
Indian Institute of Technology Bombay (IITB),2023 #=172,#=172
Indian Institute of Technology Bombay (IITB),2024 #=149,#=149
Warsaw University of Life Sciences  SGGW (WULS-SGGW),2020 #801-1000,#801-1000
Warsaw University of Life Sciences  SGGW (WULS-SGGW),2021 #1001+,#1001+
Warsaw University of Life Sciences  SGGW (WULS-SGGW),2022 #1001-1200,#1001-1200
Warsaw University of Life Sciences  SGGW (WULS-SGGW),2023 #1001-1200,#1001-1200
Warsaw University of Life Sciences  SGGW (WULS-SGGW),2024 #1001-1200,#1001-1200
Universidad Para La Paz,2015 #301+,#301+
Universidad Para La Paz,2016 #301+,#301+
Universidad Para La Paz,2018 #301-400,#301-400
Gulf University,2015 #61-70,#61-70
Universidad Autónoma de Coahuila (UAdeC),2024 #=31,#=31
Pacifico Business School,2022 #=49,#=49
Pacifico Business School,2023 #51+,#51+
Pacifico Business School,2024 #51+,#51+
Universidad Cooperativa de Colombia,2024 #=233,#=233
Yonsei University,2012 #112,#112
Yonsei University,2014 #=114,#=114
Yonsei University,2015 #106,#106
Yonsei University,2016 #105,#105
Yonsei University,2017 #112,#112
Yonsei University,2018 #106,#106
Yonsei University,2019 #107,#107
Yonsei University,2020 #104,#104
Yonsei University,2021 #85,#85
Yonsei University,2022 #=79,#=79
Yonsei University,2023 #73,#73
Yonsei University,2024 #=76,#=76
Ahlia University,2023 #651-700,#651-700
Ahlia University,2024 #751-760,#751-760
MSc TriContinent Global Supply Chain Management Program,2021 #41+,#41+
MSc TriContinent Global Supply Chain Management Program,2022 #51+,#51+
MSc TriContinent Global Supply Chain Management Program,2023 #50,#50
MSc TriContinent Global Supply Chain Management Program,2024 #51+,#51+
Universidad del Salvador,2022 #1201+,#1201+
Universidad del Salvador,2023 #1201-1400,#1201-1400
Universidad del Salvador,2024 #1201-1400,#1201-1400
Université Laval,2012 #=324,#=324
Université Laval,2014 #=329,#=329
Université Laval,2015 #=298,#=298
Université Laval,2016 #=324,#=324
Université Laval,2017 #372,#372
Université Laval,2018 #378,#378
Université Laval,2019 #=402,#=402
Université Laval,2020 #416,#416
Université Laval,2021 #420,#420
Université Laval,2022 #=414,#=414
Université Laval,2023 #433,#433
Université Laval,2024 #=441,#=441
Universidad Autónoma de Chiriquí - UNACHI,2024 #=81,#=81
"Covenant University, Nigeria",2024 #1051-1100,#1051-1100
Lund University School of Economics and Management,2018 #47,#47
Lund University School of Economics and Management,2019 #49,#49
Lund University School of Economics and Management,2021 #53,#53
Lund University School of Economics and Management,2022 #=48,#=48
Lund University School of Economics and Management,2023 #54,#54
Lund University School of Economics and Management,2024 #=50,#=50
School of Visual Arts (SVA),2015 #30,#30
School of Visual Arts (SVA),2016 #25,#25
School of Visual Arts (SVA),2017 #21,#21
School of Visual Arts (SVA),2018 #17,#17
School of Visual Arts (SVA),2019 #=24,#=24
School of Visual Arts (SVA),2020 #28,#28
School of Visual Arts (SVA),2021 #32,#32
School of Visual Arts (SVA),2022 #25,#25
School of Visual Arts (SVA),2023 #21,#21
Universidad Arturo Prat ,2024 #=192,#=192
Air University Pakistan,2024 #1101-1150,#1101-1150
University of Fallujah,2022 #151-180,#151-180
University of Fallujah,2023 #171-200,#171-200
Ahlia University,2023 #651-700,#651-700
Ahlia University,2024 #751-760,#751-760
Tanta University ,2022 #1201+,#1201+
Tanta University ,2023 #1201-1400,#1201-1400
Tanta University ,2024 #1201-1400,#1201-1400
Bauman Moscow State Technical University,2012 #=352,#=352
Bauman Moscow State Technical University,2014 #=334,#=334
Bauman Moscow State Technical University,2015 #=322,#=322
Bauman Moscow State Technical University,2016 #=338,#=338
Bauman Moscow State Technical University,2017 #=306,#=306
Bauman Moscow State Technical University,2018 #291,#291
Bauman Moscow State Technical University,2019 #=299,#=299
Bauman Moscow State Technical University,2020 #284,#284
Bauman Moscow State Technical University,2021 #282,#282
Bauman Moscow State Technical University,2022 #=281,#=281
Bauman Moscow State Technical University,2023 #230,#230
Bauman Moscow State Technical University,2024 #=319,#=319
Keele University,2014 #501-550,#501-550
Keele University,2015 #501-550,#501-550
Keele University,2016 #501-550,#501-550
Keele University,2017 #551-600,#551-600
Keele University,2018 #601-650,#601-650
Keele University,2019 #601-650,#601-650
Keele University,2020 #601-650,#601-650
Keele University,2021 #701-750,#701-750
Keele University,2022 #751-800,#751-800
Keele University,2023 #751-800,#751-800
Keele University,2024 #781-790,#781-790
West Ukrainian National University,2024 #=103,#=103
Raffles College of Higher Education,2015 #51-100,#51-100
Emory University,2012 #122,#122
Emory University,2014 #=141,#=141
Emory University,2015 #=156,#=156
Emory University,2016 #165,#165
Emory University,2017 #=149,#=149
Emory University,2018 #=147,#=147
Emory University,2019 #148,#148
Emory University,2020 #156,#156
Emory University,2021 #158,#158
Emory University,2022 #160,#160
Emory University,2023 #=155,#=155
Emory University,2024 #=166,#=166
Kyoto Women's University,2013 #251-300,#251-300
Kyoto Women's University,2019 #451-500,#451-500
Kyoto Women's University,2021 #601+,#601+
Kyoto Women's University,2022 #651+,#651+
Kyoto Women's University,2023 #701-750,#701-750
ITMO University,2018 #601-650,#601-650
ITMO University,2019 #511-520,#511-520
ITMO University,2020 #436,#436
ITMO University,2021 #360,#360
ITMO University,2022 #=365,#=365
ITMO University,2023 #=359,#=359
ITMO University,2024 #=542,#=542
SUNY Oswego,2020 #201-250,#201-250
SUNY Oswego,2021 #201-250,#201-250
Campbell University,2021 #251-300,#251-300
Asfendiyarov Kazakh National Medical University,2022 #601-650,#601-650
Asfendiyarov Kazakh National Medical University,2023 #651-700,#651-700
Asfendiyarov Kazakh National Medical University,2024 #901-950,#901-950
Indian Institute of Technology Roorkee (IITR),2012 #401- 450,#401- 450
Indian Institute of Technology Roorkee (IITR),2014 #401-410,#401-410
Indian Institute of Technology Roorkee (IITR),2015 #461-470,#461-470
Indian Institute of Technology Roorkee (IITR),2016 #=391,#=391
Indian Institute of Technology Roorkee (IITR),2017 #399,#399
Indian Institute of Technology Roorkee (IITR),2018 #431-440,#431-440
Indian Institute of Technology Roorkee (IITR),2019 #=381,#=381
Indian Institute of Technology Roorkee (IITR),2020 #383,#383
Indian Institute of Technology Roorkee (IITR),2021 #383,#383
Indian Institute of Technology Roorkee (IITR),2022 #=400,#=400
Indian Institute of Technology Roorkee (IITR),2023 #=369,#=369
Indian Institute of Technology Roorkee (IITR),2024 #=369,#=369
Holy Spirit University of Kaslik ,2019 #651-700,#651-700
Holy Spirit University of Kaslik ,2020 #601-650,#601-650
Holy Spirit University of Kaslik ,2021 #601-650,#601-650
Holy Spirit University of Kaslik ,2022 #571-580,#571-580
Holy Spirit University of Kaslik ,2023 #571-580,#571-580
Holy Spirit University of Kaslik ,2024 #661-670,#661-670
Singidunum University,2024 #=134,#=134
Western Washington University ,2023 #1201-1400,#1201-1400
Western Washington University ,2024 #1401+,#1401+
Beijing Forestry University,2013 #151-200,#151-200
Beijing Forestry University,2014 #101-150,#101-150
Beijing Forestry University,2015 #51-100,#51-100
Beijing Forestry University,2016 #51-100,#51-100
Beijing Forestry University,2017 #51-100,#51-100
Beijing Forestry University,2018 #51-100,#51-100
Beijing Forestry University,2019 #51-100,#51-100
Beijing Forestry University,2020 #51-100,#51-100
Beijing Forestry University,2020 #301-350,#301-350
Beijing Forestry University,2021 #=92,#=92
Beijing Forestry University,2021 #351-400,#351-400
Beijing Forestry University,2022 #151-200,#151-200
Beijing Forestry University,2023 #151-200,#151-200
Belarusian National Technical University (BNTU),2014 # 701+,# 701+
Belarusian National Technical University (BNTU),2015 # 701+,# 701+
Belarusian National Technical University (BNTU),2016 #701+,#701+
Belarusian National Technical University (BNTU),2017 #701+,#701+
Belarusian National Technical University (BNTU),2018 #751-800,#751-800
Belarusian National Technical University (BNTU),2019 #801-1000,#801-1000
