University,Year,Rank
University of Connecticut,2015 #401-410,#401-410
University of Connecticut,2016 #390,#390
University of Connecticut,2017 #421-430,#421-430
University of Connecticut,2018 #421-430,#421-430
University of Connecticut,2019 #=373,#=373
University of Connecticut,2020 #377,#377
University of Connecticut,2021 #501-510,#501-510
University of Connecticut,2022 #=373,#=373
University of Connecticut,2023 #=350,#=350
University of Connecticut,2024 #=444,#=444
National Chung Cheng University,2019 #801-1000,#801-1000
National Chung Cheng University,2020 #801-1000,#801-1000
National Chung Cheng University,2021 #801-1000,#801-1000
National Chung Cheng University,2022 #801-1000,#801-1000
National Chung Cheng University,2023 #801-1000,#801-1000
National Chung Cheng University,2024 #901-950,#901-950
IAE Aix-Marseille Graduate School of Management,2020 #46,#46
Khulna University,2024 #1401+,#1401+
University of Suwon ,2023 #=314,#=314
University of Suwon ,2024 #=325,#=325
"Presidency University, Kolkata",2024 #=143,#=143
CUNY College of Staten Island,2021 #201-250,#201-250
Sahand University of Technology,2024 #=90,#=90
Tokat Gaziosmanpasa University,2024 #=45,#=45
"University of Economics Ho Chi Minh City, Viet Nam",2022 #451-500,#451-500
"University of Economics Ho Chi Minh City, Viet Nam",2023 #351-400,#351-400
Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology,2023 #=174,#=174
Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology,2024 #=258,#=258
Stevens Institute of Technology,2012 #601+,#601+
Stevens Institute of Technology,2014 # 701+,# 701+
Stevens Institute of Technology,2015 # 701+,# 701+
Stevens Institute of Technology,2016 #601-650,#601-650
Stevens Institute of Technology,2017 #651-700,#651-700
Stevens Institute of Technology,2018 #651-700,#651-700
Stevens Institute of Technology,2019 #651-700,#651-700
Stevens Institute of Technology,2020 #651-700,#651-700
Stevens Institute of Technology,2021 #701-750,#701-750
Stevens Institute of Technology,2022 #701-750,#701-750
Stevens Institute of Technology,2023 #701-750,#701-750
Stevens Institute of Technology,2024 #621-630,#621-630
UCI Paul Merage School of Business,2022 #37,#37
UCI Paul Merage School of Business,2023 #42,#42
UCI Paul Merage School of Business,2024 #47,#47
Arison School of Business,2019 #101+,#101+
Goce Delchev University,2024 #=126,#=126
"Ain Shams University in Cairo (ASU, Cairo)",2012 #601+,#601+
"Ain Shams University in Cairo (ASU, Cairo)",2014 #601-650,#601-650
"Ain Shams University in Cairo (ASU, Cairo)",2015 # 701+,# 701+
"Ain Shams University in Cairo (ASU, Cairo)",2016 #701+,#701+
"Ain Shams University in Cairo (ASU, Cairo)",2017 #701+,#701+
"Ain Shams University in Cairo (ASU, Cairo)",2018 #701-750,#701-750
"Ain Shams University in Cairo (ASU, Cairo)",2019 #701-750,#701-750
"Ain Shams University in Cairo (ASU, Cairo)",2020 #801-1000,#801-1000
"Ain Shams University in Cairo (ASU, Cairo)",2021 #801-1000,#801-1000
"Ain Shams University in Cairo (ASU, Cairo)",2022 #801-1000,#801-1000
"Ain Shams University in Cairo (ASU, Cairo)",2023 #801-1000,#801-1000
"Ain Shams University in Cairo (ASU, Cairo)",2024 #721-730,#721-730
Pepperdine University,2020 #141-150,#141-150
Pepperdine University,2021 #131-140,#131-140
Universidad Simón Bolívar (Colombia),2024 #=233,#=233
SUNY Potsdam,2021 #301-350,#301-350
Nahda University,2024 #171-200,#171-200
Kastamonu University,2024 #=58,#=58
Babol Noshirvani University of Technology,2024 #1201+,#1201+
Al-Hussein bin Talal University,2019 #111-120,#111-120
Al-Hussein bin Talal University,2020 #111-120,#111-120
Al-Hussein bin Talal University,2021 #111-120,#111-120
Al-Hussein bin Talal University,2022 #121-130,#121-130
Al-Hussein bin Talal University,2023 #131-150,#131-150
Al-Hussein bin Talal University,2024 #131-150,#131-150
Chiang Mai University,2012 #501- 550,#501- 550
Chiang Mai University,2014 #551-600,#551-600
Chiang Mai University,2015 #501-550,#501-550
Chiang Mai University,2016 #551-600,#551-600
Chiang Mai University,2017 #551-600,#551-600
Chiang Mai University,2018 #551-600,#551-600
Chiang Mai University,2019 #651-700,#651-700
Chiang Mai University,2020 #601-650,#601-650
Chiang Mai University,2021 #601-650,#601-650
Chiang Mai University,2022 #601-650,#601-650
Chiang Mai University,2023 #601-650,#601-650
Chiang Mai University,2024 #=571,#=571
Universidad de Concepción,2012 #551- 600,#551- 600
Universidad de Concepción,2014 #551-600,#551-600
Universidad de Concepción,2015 #601-650,#601-650
Universidad de Concepción,2016 #601-650,#601-650
Universidad de Concepción,2017 #601-650,#601-650
Universidad de Concepción,2018 #651-700,#651-700
Universidad de Concepción,2019 #651-700,#651-700
Universidad de Concepción,2020 #601-650,#601-650
Universidad de Concepción,2021 #601-650,#601-650
Universidad de Concepción,2022 #601-650,#601-650
Universidad de Concepción,2023 #601-650,#601-650
Universidad de Concepción,2024 #601-610,#601-610
John Carroll University,2021 #301-350,#301-350
Weatherhead School of Management,2021 #22,#22
Weatherhead School of Management,2022 #28,#28
Weatherhead School of Management,2023 #29,#29
Weatherhead School of Management,2024 #33,#33
Ulm University,2012 #251,#251
Ulm University,2014 #258,#258
Ulm University,2015 #=249,#=249
Ulm University,2016 #=338,#=338
Ulm University,2017 #=347,#=347
Ulm University,2018 #=357,#=357
Ulm University,2019 #=332,#=332
Ulm University,2020 #340,#340
Ulm University,2021 #344,#344
Ulm University,2022 #=365,#=365
Ulm University,2023 #=375,#=375
Ulm University,2024 #=542,#=542
Julius-Maximilians-Universität Würzburg,2012 #292,#292
Julius-Maximilians-Universität Würzburg,2014 #=325,#=325
Julius-Maximilians-Universität Würzburg,2015 #=341,#=341
Julius-Maximilians-Universität Würzburg,2016 #401-410,#401-410
Julius-Maximilians-Universität Würzburg,2017 #421-430,#421-430
Julius-Maximilians-Universität Würzburg,2018 #481-490,#481-490
Julius-Maximilians-Universität Würzburg,2019 #521-530,#521-530
Julius-Maximilians-Universität Würzburg,2020 #462,#462
Julius-Maximilians-Universität Würzburg,2021 #437,#437
Julius-Maximilians-Universität Würzburg,2022 #=378,#=378
Julius-Maximilians-Universität Würzburg,2023 #=410,#=410
Julius-Maximilians-Universität Würzburg,2024 #=440,#=440
Kyushu Institute of Technology ,2018 #801-1000,#801-1000
Kyushu Institute of Technology ,2019 #801-1000,#801-1000
Kyushu Institute of Technology ,2020 #801-1000,#801-1000
Kyushu Institute of Technology ,2021 #801-1000,#801-1000
Kyushu Institute of Technology ,2022 #801-1000,#801-1000
Kyushu Institute of Technology ,2023 #1001-1200,#1001-1200
Kyushu Institute of Technology ,2024 #1001-1200,#1001-1200
Wits Business School,2022 #57,#57
Wits Business School,2023 #66,#66
Wits Business School,2024 #85,#85
The Wharton School,2023 #101-110,#101-110
Universidad de San Carlos de Guatemala,2023 #1201-1400,#1201-1400
Universidad de San Carlos de Guatemala,2024 #1201-1400,#1201-1400
Royal Irish Academy of Music,2022 #51-100,#51-100
Royal Irish Academy of Music,2023 #51-100,#51-100
"CHRIST (Deemed to be University), Bengaluru",2023 #=174,#=174
"CHRIST (Deemed to be University), Bengaluru",2024 #=258,#=258
Guizhou University,2023 #=294,#=294
Guizhou University,2024 #=307,#=307
KEDGE Business School,2020 #151-200,#151-200
KEDGE Business School,2020 #451-500,#451-500
KEDGE Business School,2022 #451-500,#451-500
KEDGE Business School,2022 #301-320,#301-320
KEDGE Business School,2022 #151-200,#151-200
KEDGE Business School,2023 #451-500,#451-500
KEDGE Business School,2023 #151-200,#151-200
Tomsk State University of Control Systems and Radioelectronics,2015 #111-120,#111-120
Tomsk State University of Control Systems and Radioelectronics,2016 #111-120,#111-120
Tomsk State University of Control Systems and Radioelectronics,2018 #144,#144
Tomsk State University of Control Systems and Radioelectronics,2019 #191-200,#191-200
Tomsk State University of Control Systems and Radioelectronics,2020 #211-220,#211-220
Tomsk State University of Control Systems and Radioelectronics,2021 #231-240,#231-240
Tomsk State University of Control Systems and Radioelectronics,2022 #231-240,#231-240
Universidad Juàrez del Estado de Durango (UJED),2024 #=51,#=51
Moscow Polytechnic University,2018 #251-300,#251-300
Moscow Polytechnic University,2019 #251-300,#251-300
Moscow Polytechnic University,2020 #251-300,#251-300
Moscow Polytechnic University,2021 #301-350,#301-350
Moscow Polytechnic University,2022 #351-400,#351-400
Wagner College,2020 #251-300,#251-300
Nanjing University of Aeronautics and Astronautics,2022 #801-1000,#801-1000
Nanjing University of Aeronautics and Astronautics,2023 #801-1000,#801-1000
Nanjing University of Aeronautics and Astronautics,2024 #801-850,#801-850
Oslo School of Architecture,2018 #101-150,#101-150
Oslo School of Architecture,2019 #101-150,#101-150
Oslo School of Architecture,2020 #151-200,#151-200
Oslo School of Architecture,2020 #51-100,#51-100
Oslo School of Architecture,2021 #151-200,#151-200
Oslo School of Architecture,2021 #101-150,#101-150
Oslo School of Architecture,2022 #151-200,#151-200
Oslo School of Architecture,2022 #151-200,#151-200
Oslo School of Architecture,2023 #151-200,#151-200
Oslo School of Architecture,2023 #201-240,#201-240
Azerbaijan State Oil and Industry University,2024 #1201-1400,#1201-1400
Hochschule für Musik und Tanz Köln,2016 #24,#24
Hochschule für Musik und Tanz Köln,2017 #51-100,#51-100
Hochschule für Musik und Tanz Köln,2018 #51-100,#51-100
Hochschule für Musik und Tanz Köln,2019 #51-100,#51-100
Hochschule für Musik und Tanz Köln,2020 #51-100,#51-100
Hochschule für Musik und Tanz Köln,2021 #51-100,#51-100
Hochschule für Musik und Tanz Köln,2022 #51-100,#51-100
Hochschule für Musik und Tanz Köln,2023 #51-100,#51-100
University of Sarajevo ,2021 #1001+,#1001+
University of Sarajevo ,2022 #1201+,#1201+
University of Sarajevo ,2023 #1201-1400,#1201-1400
University of Sarajevo ,2024 #1201-1400,#1201-1400
"Kakatiya University, Warangal",2022 #651+,#651+
"Kakatiya University, Warangal",2023 #751+,#751+
University of Kansas,2012 #401- 450,#401- 450
University of Kansas,2014 #=376,#=376
University of Kansas,2015 #=371,#=371
University of Kansas,2016 #393,#393
University of Kansas,2017 #373,#373
University of Kansas,2018 #=386,#=386
University of Kansas,2019 #=367,#=367
University of Kansas,2020 #372,#372
University of Kansas,2021 #383,#383
University of Kansas,2022 #387,#387
University of Kansas,2023 #=369,#=369
University of Kansas,2024 #=410,#=410
Delta University for Science and Technology,2024 #171-200,#171-200
Tchaikovsky National Academy of Music (Kiev Conservatory),2016 #51-100,#51-100
Tchaikovsky National Academy of Music (Kiev Conservatory),2023 #101-120,#101-120
University of Gloucestershire,2024 #771-780,#771-780
Shandong University,2012 #601+,#601+
Shandong University,2014 #651-700,#651-700
Shandong University,2015 #551-600,#551-600
Shandong University,2016 #551-600,#551-600
Shandong University,2017 #501-550,#501-550
Shandong University,2018 #551-600,#551-600
Shandong University,2019 #541-550,#541-550
Shandong University,2020 #468,#468
Shandong University,2021 #485,#485
Shandong University,2022 #=403,#=403
Shandong University,2023 #=396,#=396
Shandong University,2024 #=360,#=360
Port Said University,2024 #1001-1050,#1001-1050
Université de Caen Normandie,2012 #601+,#601+
Université de Caen Normandie,2014 # 701+,# 701+
Université de Caen Normandie,2015 # 701+,# 701+
Université de Caen Normandie,2016 #701+,#701+
Université de Caen Normandie,2017 #701+,#701+
Université de Caen Normandie,2018 #801-1000,#801-1000
Université de Caen Normandie,2019 #801-1000,#801-1000
Université de Caen Normandie,2021 #1001+,#1001+
Université de Caen Normandie,2022 #1201+,#1201+
Université de Caen Normandie,2023 #1201-1400,#1201-1400
Université de Caen Normandie,2024 #1001-1200,#1001-1200
University of Messina (UniME),2022 #801-1000,#801-1000
University of Messina (UniME),2023 #801-1000,#801-1000
University of Messina (UniME),2024 #851-900,#851-900
Aston Business School,2019 #35,#35
Aston Business School,2020 #37=,#37=
Aston Business School,2021 #39,#39
Aston Business School,2022 #36,#36
Aston Business School,2023 #43,#43
Aston Business School,2024 #47,#47
Eastern University,2021 #301-350,#301-350
Ho Chi Minh City University of Technology and Education,2024 #=68,#=68
Chinese Culture University,2024 #901-920,#901-920
Nottingham University Business School,2021 #47,#47
Nottingham University Business School,2022 #50,#50
Nottingham University Business School,2023 #51-60,#51-60
Nottingham University Business School,2024 #51-60,#51-60
University of Rome ,2012 #336,#336
University of Rome ,2014 #320,#320
University of Rome ,2015 #=305,#=305
University of Rome ,2016 #401-410,#401-410
University of Rome ,2017 #481-490,#481-490
University of Rome ,2018 #461-470,#461-470
University of Rome ,2019 #511-520,#511-520
University of Rome ,2020 #511-520,#511-520
University of Rome ,2021 #511-520,#511-520
University of Rome ,2022 #=494,#=494
University of Rome ,2023 #=499,#=499
University of Rome ,2024 #=489,#=489
Cochin University of Science and Technology,2024 #921-940,#921-940
Vilnius University ,2012 #501- 550,#501- 550
Vilnius University ,2014 #601-650,#601-650
Vilnius University ,2015 #551-600,#551-600
Vilnius University ,2016 #501-550,#501-550
Vilnius University ,2017 #481-490,#481-490
Vilnius University ,2018 #401-410,#401-410
Vilnius University ,2019 #488,#488
Vilnius University ,2020 #458,#458
Vilnius University ,2021 #423,#423
Vilnius University ,2022 #=400,#=400
Vilnius University ,2023 #=400,#=400
Vilnius University ,2024 #=473,#=473
SDA Bocconi School of Management,2022 #10,#10
SDA Bocconi School of Management,2023 #10,#10
SDA Bocconi School of Management,2024 #10,#10
Universidad Interamericana para el Desarrollo (UNID),2015 #301+,#301+
Universidad Interamericana para el Desarrollo (UNID),2016 #301+,#301+
Universidad Interamericana para el Desarrollo (UNID),2018 #301-400,#301-400
Universidad Interamericana para el Desarrollo (UNID),2019 #351+,#351+
Universidad Interamericana para el Desarrollo (UNID),2021 #301-350,#301-350
Universidad Autónoma de Baja California,2021 #1001+,#1001+
Universidad Autónoma de Baja California,2022 #1201+,#1201+
Universidad Autónoma de Baja California,2023 #1201-1400,#1201-1400
Universidad Autónoma de Baja California,2024 #1201-1400,#1201-1400
University of Mazandaran,2023 #=78,#=78
University of Mazandaran,2024 #=125,#=125
Central South University,2018 #801-1000,#801-1000
Central South University,2019 #801-1000,#801-1000
Central South University,2020 #701-750,#701-750
Central South University,2021 #651-700,#651-700
Central South University,2022 #521-530,#521-530
Central South University,2023 #=499,#=499
Central South University,2024 #=452,#=452
"Fashion Institute of Technology (FIT), SUNY",2020 #151-200,#151-200
"Fashion Institute of Technology (FIT), SUNY",2021 #101-150,#101-150
"Fashion Institute of Technology (FIT), SUNY",2022 #151-200,#151-200
"Fashion Institute of Technology (FIT), SUNY",2023 #101-150,#101-150
Hansung University Seoul ,2023 #=314,#=314
Hansung University Seoul ,2024 #=325,#=325
Oklahoma State University ,2014 #601-650,#601-650
Oklahoma State University ,2015 # 701+,# 701+
Oklahoma State University ,2016 #701+,#701+
Oklahoma State University ,2017 #701+,#701+
Oklahoma State University ,2018 #801-1000,#801-1000
Oklahoma State University ,2019 #751-800,#751-800
Oklahoma State University ,2020 #751-800,#751-800
Oklahoma State University ,2021 #751-800,#751-800
Oklahoma State University ,2022 #801-1000,#801-1000
Oklahoma State University ,2023 #801-1000,#801-1000
Oklahoma State University ,2024 #851-900,#851-900
Universidad del Golfo de México (UGMEX),2024 #=81,#=81
Simon Kuznets Kharkiv National University of Economics,2024 #=103,#=103
Cleveland State University,2023 #1201-1400,#1201-1400
Cleveland State University,2024 #1201-1400,#1201-1400
Gazi Üniversitesi,2017 #701+,#701+
Gazi Üniversitesi,2018 #801-1000,#801-1000
Gazi Üniversitesi,2019 #801-1000,#801-1000
Gazi Üniversitesi,2021 #1001+,#1001+
Gazi Üniversitesi,2022 #1001-1200,#1001-1200
Gazi Üniversitesi,2023 #1001-1200,#1001-1200
Gazi Üniversitesi,2024 #1001-1200,#1001-1200
Akita International University,2023 #=198,#=198
Akita International University,2024 #=208,#=208
Indian Institute of Information Technology Design and Manufacturing Kancheepuram,2023 #=131,#=131
Indian Institute of Information Technology Design and Manufacturing Kancheepuram,2024 #=143,#=143
Buffalo State College (SUNY),2021 #301-350,#301-350
Sookmyung Women's University ,2022 #1001-1200,#1001-1200
Sookmyung Women's University ,2023 #1001-1200,#1001-1200
Sookmyung Women's University ,2024 #1201-1400,#1201-1400
Inner Mongolia University,2023 #=294,#=294
Inner Mongolia University,2024 #=307,#=307
Academy of Fine Arts,2015 #44,#44
Academy of Fine Arts,2021 #101-150,#101-150
Academy of Fine Arts,2022 #101-150,#101-150
Academy of Fine Arts,2023 #151-200,#151-200
Yong In University ,2023 #=339,#=339
Yong In University ,2024 #=364,#=364
University St.Kliment Ohridski in Bitola,2021 #351-400,#351-400
University St.Kliment Ohridski in Bitola,2022 #351-400,#351-400
The University of Faisalabad,2023 #=131,#=131
The University of Faisalabad,2024 #=204,#=204
HELP University,2023 #=61,#=61
HELP University,2024 #=74,#=74
Air University Pakistan,2024 #1101-1150,#1101-1150
Universitas Brawijaya ,2012 #601+,#601+
Universitas Brawijaya ,2014 # 701+,# 701+
Universitas Brawijaya ,2015 # 701+,# 701+
Universitas Brawijaya ,2016 #701+,#701+
Universitas Brawijaya ,2017 #701+,#701+
Universitas Brawijaya ,2018 #801-1000,#801-1000
Universitas Brawijaya ,2019 #801-1000,#801-1000
Universitas Brawijaya ,2020 #1001+,#1001+
Universitas Brawijaya ,2021 #1001+,#1001+
Universitas Brawijaya ,2022 #1001-1200,#1001-1200
Universitas Brawijaya ,2023 #801-1000,#801-1000
Universitas Brawijaya ,2024 #801-850,#801-850
SUNY Oneonta,2020 #201-250,#201-250
SUNY Oneonta,2021 #251-300,#251-300
Universidad Ricardo Palma ,2024 #=192,#=192
University of Leicester,2012 #185,#185
University of Leicester,2014 #=202,#=202
University of Leicester,2015 #211,#211
University of Leicester,2016 #=235,#=235
University of Leicester,2017 #=239,#=239
University of Leicester,2018 #238,#238
University of Leicester,2019 #=223,#=223
University of Leicester,2020 #239,#239
University of Leicester,2021 #242,#242
University of Leicester,2022 #=236,#=236
University of Leicester,2023 #279,#279
University of Leicester,2024 #=272,#=272
University of Agronomic Sciences and Veterinary Medicine of Bucharest,2017 #251-300,#251-300
University of Agronomic Sciences and Veterinary Medicine of Bucharest,2020 #351-400,#351-400
Lincoln University College,2022 #451-500,#451-500
Lincoln University College,2022 #251-300,#251-300
Lincoln University College,2023 #551-580,#551-580
Lincoln University College,2023 #301-340,#301-340
Universidade Estadual de Goiàs,2024 #=233,#=233
Mukogawa Women's University,2022 #651+,#651+
Mukogawa Women's University,2023 #751+,#751+
National Institute of Technology Calicut,2024 #=204,#=204
University of Economics - Varna,2021 #351-400,#351-400
University of Wisconsin-Madison,2012 #38,#38
University of Wisconsin-Madison,2014 #37,#37
University of Wisconsin-Madison,2015 #=41,#=41
University of Wisconsin-Madison,2016 #54,#54
University of Wisconsin-Madison,2017 #=53,#=53
University of Wisconsin-Madison,2018 #55,#55
University of Wisconsin-Madison,2019 #53,#53
University of Wisconsin-Madison,2020 #56,#56
University of Wisconsin-Madison,2021 #65,#65
University of Wisconsin-Madison,2022 #=75,#=75
University of Wisconsin-Madison,2023 #=83,#=83
University of Wisconsin-Madison,2024 #102,#102
University of Craiova,2023 #1401+,#1401+
University of Craiova,2024 #1401+,#1401+
University of Rome ,2012 #336,#336
University of Rome ,2014 #320,#320
University of Rome ,2015 #=305,#=305
University of Rome ,2016 #401-410,#401-410
University of Rome ,2017 #481-490,#481-490
University of Rome ,2018 #461-470,#461-470
University of Rome ,2019 #511-520,#511-520
University of Rome ,2020 #511-520,#511-520
University of Rome ,2021 #511-520,#511-520
University of Rome ,2022 #=494,#=494
University of Rome ,2023 #=499,#=499
University of Rome ,2024 #=489,#=489
Kelley School of Business,2023 #38,#38
Celal Bayar Üniversitesi,2024 #=58,#=58
Pusan National University,2012 #401- 450,#401- 450
Pusan National University,2014 #451-460,#451-460
Pusan National University,2015 #431-440,#431-440
Pusan National University,2016 #441-450,#441-450
Pusan National University,2017 #451-460,#451-460
Pusan National University,2018 #491-500,#491-500
Pusan National University,2019 #501-510,#501-510
Pusan National University,2020 #521-530,#521-530
Pusan National University,2021 #581-590,#581-590
Pusan National University,2022 #601-650,#601-650
Pusan National University,2023 #601-650,#601-650
Pusan National University,2024 #611-620,#611-620
Mendoza College of Business,2018 #14,#14
Mendoza College of Business,2019 #21,#21
Mendoza College of Business,2020 #22,#22
Mendoza College of Business,2021 #28,#28
Mendoza College of Business,2022 #34,#34
Mendoza College of Business,2023 #41,#41
Mendoza College of Business,2024 #43,#43
University of Palermo,2017 #701+,#701+
University of Palermo,2018 #801-1000,#801-1000
University of Palermo,2019 #801-1000,#801-1000
University of Palermo,2020 #801-1000,#801-1000
University of Palermo,2021 #801-1000,#801-1000
University of Palermo,2022 #801-1000,#801-1000
University of Palermo,2023 #1001-1200,#1001-1200
University of Palermo,2024 #851-900,#851-900
Universit degli Studi della Campania Luigi Vanvitelli,2022 #601-650,#601-650
Universit degli Studi della Campania Luigi Vanvitelli,2023 #551-600,#551-600
United Arab Emirates University,2012 #370,#370
United Arab Emirates University,2014 #421-430,#421-430
United Arab Emirates University,2015 #=385,#=385
United Arab Emirates University,2016 #421-430,#421-430
United Arab Emirates University,2017 #411-420,#411-420
United Arab Emirates University,2018 #390,#390
United Arab Emirates University,2019 #350,#350
United Arab Emirates University,2020 #329,#329
United Arab Emirates University,2021 #284,#284
United Arab Emirates University,2022 #=288,#=288
United Arab Emirates University,2023 #=296,#=296
United Arab Emirates University,2024 #290,#290
"University of California, Riverside, A. Gary Anderson Graduate School of Management",2023 #81-90,#81-90
"University of California, Riverside, A. Gary Anderson Graduate School of Management",2024 #91-100,#91-100
Immaculata University,2020 #251-300,#251-300
Immaculata University,2021 #201-250,#201-250
University of Okara,2023 #=174,#=174
University of Okara,2024 #=238,#=238
"Universidad La Salle, México",2023 #1201-1400,#1201-1400
"Universidad La Salle, México",2024 #1001-1200,#1001-1200
Sakarya University,2022 #1201+,#1201+
Sakarya University,2023 #1401+,#1401+
Sakarya University,2024 #1401+,#1401+
Shanghai Advanced Institute of Finance (SAIF),2018 #48,#48
Shanghai Advanced Institute of Finance (SAIF),2019 #53,#53
Shanghai Advanced Institute of Finance (SAIF),2021 #58,#58
Instituto Tecnológico Autónomo de México (ITAM),2012 #601+,#601+
Instituto Tecnológico Autónomo de México (ITAM),2014 #651-700,#651-700
Instituto Tecnológico Autónomo de México (ITAM),2015 #651-700,#651-700
Instituto Tecnológico Autónomo de México (ITAM),2016 #551-600,#551-600
Instituto Tecnológico Autónomo de México (ITAM),2017 #601-650,#601-650
Instituto Tecnológico Autónomo de México (ITAM),2018 #651-700,#651-700
Instituto Tecnológico Autónomo de México (ITAM),2019 #651-700,#651-700
Instituto Tecnológico Autónomo de México (ITAM),2020 #651-700,#651-700
Instituto Tecnológico Autónomo de México (ITAM),2021 #701-750,#701-750
Instituto Tecnológico Autónomo de México (ITAM),2022 #751-800,#751-800
Instituto Tecnológico Autónomo de México (ITAM),2023 #751-800,#751-800
Instituto Tecnológico Autónomo de México (ITAM),2024 #651-660,#651-660
National University of Kaohsiung,2024 #1201+,#1201+
Universidad Juàrez del Estado de Durango (UJED),2024 #=51,#=51
Bodo University College,2024 #1201+,#1201+
EHG - Ecole Hôtelière Geneve (Geneva Hotel Management School),2021 #=40,#=40
EHG - Ecole Hôtelière Geneve (Geneva Hotel Management School),2022 #37,#37
EHG - Ecole Hôtelière Geneve (Geneva Hotel Management School),2023 #31,#31
Escola Superior de Música de Catalunya ,2016 #51-100,#51-100
Saint Mary's College of California,2020 #181-190,#181-190
Saint Mary's College of California,2021 #251-300,#251-300
North Eastern Hill University,2024 #=106,#=106
Universidad de Las Palmas de Gran Canaria,2022 #101-150,#101-150
Universidad de Las Palmas de Gran Canaria,2023 #51-100,#51-100
Sangmyung University ,2023 #=272,#=272
Sangmyung University ,2024 #=208,#=208
Volgograd State Technical University,2020 #251-300,#251-300
Volgograd State Technical University,2021 #301-350,#301-350
Volgograd State Technical University,2022 #301-350,#301-350
Technical University of Crete,2024 #1401+,#1401+
Polytechnic University of the Philippines ,2024 #=88,#=88
Universidad de Medellín,2021 #1001+,#1001+
Universidad de Medellín,2022 #1201+,#1201+
Universidad de Medellín,2023 #1201-1400,#1201-1400
Universidad de Medellín,2024 #1201-1400,#1201-1400
Universidad Autónoma de Bucaramanga - UNAB,2024 #=192,#=192
Universitat de Valencia,2012 #451- 500,#451- 500
Universitat de Valencia,2014 #471-480,#471-480
Universitat de Valencia,2015 #501-550,#501-550
Universitat de Valencia,2016 #501-550,#501-550
Universitat de Valencia,2017 #551-600,#551-600
Universitat de Valencia,2018 #551-600,#551-600
Universitat de Valencia,2019 #561-570,#561-570
Universitat de Valencia,2020 #581-590,#581-590
Universitat de Valencia,2021 #591-600,#591-600
Universitat de Valencia,2022 #571-580,#571-580
Universitat de Valencia,2023 #571-580,#571-580
Universitat de Valencia,2024 #485,#485
Tsinghua University,2012 #48,#48
Tsinghua University,2014 #48,#48
Tsinghua University,2015 #47,#47
Tsinghua University,2016 #25,#25
Tsinghua University,2017 #=24,#=24
Tsinghua University,2018 #25,#25
Tsinghua University,2019 #17,#17
Tsinghua University,2020 #16,#16
Tsinghua University,2021 #15,#15
Tsinghua University,2022 #17,#17
Tsinghua University,2023 #14,#14
Tsinghua University,2024 #25,#25
Universitat Politecnica de Valencia,2012 #401- 450,#401- 450
Universitat Politecnica de Valencia,2014 #383,#383
Universitat Politecnica de Valencia,2015 #421-430,#421-430
Universitat Politecnica de Valencia,2016 #411-420,#411-420
Universitat Politecnica de Valencia,2017 #431-440,#431-440
Universitat Politecnica de Valencia,2018 #=373,#=373
Universitat Politecnica de Valencia,2019 #=310,#=310
Universitat Politecnica de Valencia,2020 #336,#336
Universitat Politecnica de Valencia,2021 #326,#326
Universitat Politecnica de Valencia,2022 #371,#371
Universitat Politecnica de Valencia,2023 #=400,#=400
Universitat Politecnica de Valencia,2024 #=476,#=476
TUM School of Management,2018 #38,#38
TUM School of Management,2019 #20,#20
TUM School of Management,2020 #20,#20
TUM School of Management,2021 #21,#21
TUM School of Management,2022 #23,#23
TUM School of Management,2023 #26,#26
TUM School of Management,2024 #27,#27
Vrije Universiteit Brussel (VUB),2012 #189,#189
Vrije Universiteit Brussel (VUB),2014 #=172,#=172
Vrije Universiteit Brussel (VUB),2015 #181,#181
Vrije Universiteit Brussel (VUB),2016 #194,#194
Vrije Universiteit Brussel (VUB),2017 #182,#182
Vrije Universiteit Brussel (VUB),2018 #=182,#=182
Vrije Universiteit Brussel (VUB),2019 #188,#188
Vrije Universiteit Brussel (VUB),2020 #195,#195
Vrije Universiteit Brussel (VUB),2021 #200,#200
Vrije Universiteit Brussel (VUB),2022 #221,#221
Vrije Universiteit Brussel (VUB),2023 #251,#251
Vrije Universiteit Brussel (VUB),2024 #259,#259
Universidad Autónoma del Caribe,2024 #=154,#=154
Central Philippine University,2021 #601+,#601+
Central Philippine University,2022 #651+,#651+
Central Philippine University,2023 #701-750,#701-750
Kyoto Sangyo University ,2023 #=294,#=294
Kyoto Sangyo University ,2024 #=325,#=325
Indiana University Bloomington,2012 #210,#210
Indiana University Bloomington,2014 #=240,#=240
Indiana University Bloomington,2015 #=272,#=272
Indiana University Bloomington,2016 #=263,#=263
Indiana University Bloomington,2017 #=291,#=291
Indiana University Bloomington,2018 #304,#304
Indiana University Bloomington,2019 #=323,#=323
Indiana University Bloomington,2020 #312,#312
Indiana University Bloomington,2021 #320,#320
Indiana University Bloomington,2022 #=311,#=311
Indiana University Bloomington,2023 #339,#339
Indiana University Bloomington,2024 #=313,#=313
Université Stendhal Grenoble 3,2012 #601+,#601+
Université Stendhal Grenoble 3,2014 # 701+,# 701+
Université Stendhal Grenoble 3,2015 # 701+,# 701+
Université Stendhal Grenoble 3,2016 #701+,#701+
University of Basel,2012 #121,#121
University of Basel,2014 #110,#110
University of Basel,2015 #=116,#=116
University of Basel,2016 #=139,#=139
University of Basel,2017 #=141,#=141
University of Basel,2018 #=149,#=149
