University,Year,Rank
Universidade Federal do Ceará (UFC),2017 #701+,#701+
Universidade Federal do Ceará (UFC),2018 #801-1000,#801-1000
Universidade Federal do Ceará (UFC),2019 #801-1000,#801-1000
Universidade Federal do Ceará (UFC),2020 #1001+,#1001+
Universidade Federal do Ceará (UFC),2021 #1001+,#1001+
Universidade Federal do Ceará (UFC),2022 #1001-1200,#1001-1200
Universidade Federal do Ceará (UFC),2023 #1201-1400,#1201-1400
Universidade Federal do Ceará (UFC),2024 #1201-1400,#1201-1400
Norwegian University of Science And Technology,2012 #289,#289
Norwegian University of Science And Technology,2014 #251,#251
Norwegian University of Science And Technology,2015 #=246,#=246
Norwegian University of Science And Technology,2016 #=254,#=254
Norwegian University of Science And Technology,2017 #259,#259
Norwegian University of Science And Technology,2018 #=259,#=259
Norwegian University of Science And Technology,2019 #=363,#=363
Norwegian University of Science And Technology,2020 #359,#359
Norwegian University of Science And Technology,2021 #360,#360
Norwegian University of Science And Technology,2022 #=369,#=369
Norwegian University of Science And Technology,2023 #=352,#=352
Norwegian University of Science And Technology,2024 #=292,#=292
"University of Agriculture, Faisalabad ",2021 #1001+,#1001+
"University of Agriculture, Faisalabad ",2022 #1001-1200,#1001-1200
"University of Agriculture, Faisalabad ",2023 #1001-1200,#1001-1200
"University of Agriculture, Faisalabad ",2024 #741-750,#741-750
Fundação Universidade Federal do Vale do São Francisco ,2024 #=154,#=154
Baylor University,2012 #601+,#601+
Baylor University,2014 # 701+,# 701+
Baylor University,2015 # 701+,# 701+
Baylor University,2016 #701+,#701+
Baylor University,2017 #701+,#701+
Baylor University,2018 #801-1000,#801-1000
Baylor University,2019 #801-1000,#801-1000
Baylor University,2020 #801-1000,#801-1000
Baylor University,2021 #801-1000,#801-1000
Baylor University,2022 #1001-1200,#1001-1200
Baylor University,2023 #1001-1200,#1001-1200
Baylor University,2024 #1001-1200,#1001-1200
Hunan Normal University,2024 #1201+,#1201+
TELECOM École de Management,2022 #88,#88
TELECOM École de Management,2023 #94,#94
TELECOM École de Management,2024 #90,#90
Shanghai University of Finance and Economics,2022 #1201+,#1201+
Shanghai University of Finance and Economics,2023 #1201-1400,#1201-1400
Shanghai University of Finance and Economics,2024 #1201-1400,#1201-1400
Alagappa Univeristy,2023 #=51,#=51
Alagappa Univeristy,2024 #=59,#=59
Munich Business School,2019 #90=,#90=
Jordan University of Science & Technology,2012 #601+,#601+
Jordan University of Science & Technology,2014 #651-700,#651-700
Jordan University of Science & Technology,2015 #651-700,#651-700
Jordan University of Science & Technology,2016 #601-650,#601-650
Jordan University of Science & Technology,2017 #651-700,#651-700
Jordan University of Science & Technology,2018 #601-650,#601-650
Jordan University of Science & Technology,2019 #651-700,#651-700
Jordan University of Science & Technology,2020 #651-700,#651-700
Jordan University of Science & Technology,2021 #651-700,#651-700
Jordan University of Science & Technology,2022 #801-1000,#801-1000
Jordan University of Science & Technology,2023 #801-1000,#801-1000
Jordan University of Science & Technology,2024 #731-740,#731-740
McGill University,2012 #18,#18
McGill University,2014 #21,#21
McGill University,2015 #21,#21
McGill University,2016 #24,#24
McGill University,2017 #30,#30
McGill University,2018 #32,#32
McGill University,2019 #33,#33
McGill University,2020 #35,#35
McGill University,2021 #31,#31
McGill University,2022 #=27,#=27
McGill University,2023 #31,#31
McGill University,2024 #30,#30
SGH Warsaw School of Economics,2017 #451-500,#451-500
SGH Warsaw School of Economics,2017 #251-300,#251-300
SGH Warsaw School of Economics,2018 #251-300,#251-300
SGH Warsaw School of Economics,2018 #251-300,#251-300
SGH Warsaw School of Economics,2018 #451-500,#451-500
SGH Warsaw School of Economics,2019 #301-350,#301-350
SGH Warsaw School of Economics,2019 #251-300,#251-300
SGH Warsaw School of Economics,2020 #301-350,#301-350
SGH Warsaw School of Economics,2020 #301-350,#301-350
SGH Warsaw School of Economics,2021 #301-350,#301-350
SGH Warsaw School of Economics,2021 #301-350,#301-350
SGH Warsaw School of Economics,2021 #251-300,#251-300
SGH Warsaw School of Economics,2022 #501-520,#501-520
SGH Warsaw School of Economics,2022 #251-300,#251-300
SGH Warsaw School of Economics,2022 #301-350,#301-350
SGH Warsaw School of Economics,2022 #301-350,#301-350
SGH Warsaw School of Economics,2023 #501-530,#501-530
SGH Warsaw School of Economics,2023 #251-300,#251-300
SGH Warsaw School of Economics,2023 #351-400,#351-400
SGH Warsaw School of Economics,2023 #301-350,#301-350
Pacifico Business School,2022 #=49,#=49
Pacifico Business School,2023 #51+,#51+
Pacifico Business School,2024 #51+,#51+
Universidad de Manizales ,2024 #=269,#=269
Corporación Universitaria Minuto de Dios - UNIMINUTO,2024 #=269,#=269
Kobe University,2012 #295,#295
Kobe University,2014 #=304,#=304
Kobe University,2015 #=294,#=294
Kobe University,2016 #=361,#=361
Kobe University,2017 #369,#369
Kobe University,2018 #351,#351
Kobe University,2019 #=352,#=352
Kobe University,2020 #395,#395
Kobe University,2021 #403,#403
Kobe University,2022 #386,#386
Kobe University,2023 #=363,#=363
Kobe University,2024 #=476,#=476
Кing George's Medical University,2020 #451-500,#451-500
Кing George's Medical University,2021 #501-550,#501-550
Кing George's Medical University,2022 #601-650,#601-650
Кing George's Medical University,2023 #601-650,#601-650
Rikkyo University,2020 #801-1000,#801-1000
Rikkyo University,2021 #1001+,#1001+
Rikkyo University,2022 #1001-1200,#1001-1200
Rikkyo University,2023 #1201-1400,#1201-1400
Rikkyo University,2024 #1201-1400,#1201-1400
Azerbaijan State University of Economics,2020 #1001+,#1001+
Azerbaijan State University of Economics,2021 #1001+,#1001+
Azerbaijan State University of Economics,2022 #1001-1200,#1001-1200
Azerbaijan State University of Economics,2023 #1001-1200,#1001-1200
Azerbaijan State University of Economics,2024 #1001-1200,#1001-1200
Inner Mongolia University,2023 #=294,#=294
Inner Mongolia University,2024 #=307,#=307
Durham University,2012 #92,#92
Durham University,2014 #90,#90
Durham University,2015 #=92,#=92
Durham University,2016 #61,#61
Durham University,2017 #74,#74
Durham University,2018 #=78,#=78
Durham University,2019 #74,#74
Durham University,2020 #78,#78
Durham University,2021 #86,#86
Durham University,2022 #=82,#=82
Durham University,2023 #92,#92
Durham University,2024 #78,#78
Dominican University,2020 #201-250,#201-250
Dominican University,2021 #201-250,#201-250
National University Sudan,2024 #201+,#201+
Mahidol University,2012 #255,#255
Mahidol University,2014 #283,#283
Mahidol University,2015 #=257,#=257
Mahidol University,2016 #=295,#=295
Mahidol University,2017 #=283,#=283
Mahidol University,2018 #=334,#=334
Mahidol University,2019 #380,#380
Mahidol University,2020 #314,#314
Mahidol University,2021 #252,#252
Mahidol University,2022 #=255,#=255
Mahidol University,2023 #=256,#=256
Mahidol University,2024 #=382,#=382
Aichi Gakuin Unversity,2021 #601+,#601+
Aichi Gakuin Unversity,2022 #651+,#651+
Aichi Gakuin Unversity,2023 #701-750,#701-750
"University of California, Irvine",2012 #155,#155
"University of California, Irvine",2014 #149,#149
"University of California, Irvine",2015 #153,#153
"University of California, Irvine",2016 #163,#163
"University of California, Irvine",2017 #156,#156
"University of California, Irvine",2018 #=164,#=164
"University of California, Irvine",2019 #169,#169
"University of California, Irvine",2020 #219,#219
"University of California, Irvine",2021 #210,#210
"University of California, Irvine",2022 #232,#232
"University of California, Irvine",2023 #=235,#=235
"University of California, Irvine",2024 #=268,#=268
Ravensbourne,2015 #27,#27
Ravensbourne,2016 #=44,#=44
Ravensbourne,2017 #=49,#=49
Ravensbourne,2018 #51-100,#51-100
Ravensbourne,2019 #101-150,#101-150
Ravensbourne,2021 #151-200,#151-200
Ravensbourne,2022 #201-230,#201-230
Ravensbourne,2023 #201-240,#201-240
Design Academy Eindhoven,2015 #19,#19
Design Academy Eindhoven,2016 #18,#18
Design Academy Eindhoven,2017 #=31,#=31
Design Academy Eindhoven,2018 #=24,#=24
Design Academy Eindhoven,2019 #19,#19
Design Academy Eindhoven,2020 #18,#18
Design Academy Eindhoven,2021 #12,#12
Design Academy Eindhoven,2022 #=9,#=9
Design Academy Eindhoven,2023 #9,#9
University of Lucknow,2023 #=174,#=174
University of Lucknow,2024 #=238,#=238
Universidad de Ciencias y Artes de Chiapas,2024 #=58,#=58
University of Information Technology and Communications,2022 #121-130,#121-130
Graduate School of Economics and Management,2019 #101+,#101+
"ITESO, Universidad Jesuita de Guadalajara",2022 #1201+,#1201+
"ITESO, Universidad Jesuita de Guadalajara",2023 #801-1000,#801-1000
"ITESO, Universidad Jesuita de Guadalajara",2024 #1001-1200,#1001-1200
Lebanese American University,2015 #651-700,#651-700
Lebanese American University,2016 #651-700,#651-700
Lebanese American University,2017 #651-700,#651-700
Lebanese American University,2018 #601-650,#601-650
Lebanese American University,2019 #601-650,#601-650
Lebanese American University,2020 #581-590,#581-590
Lebanese American University,2021 #551-560,#551-560
Lebanese American University,2022 #581-590,#581-590
Lebanese American University,2023 #601-650,#601-650
Lebanese American University,2024 #661-670,#661-670
Universidad Catolica de Manizales,2024 #=269,#=269
Tchaikovsky National Academy of Music (Kiev Conservatory),2016 #51-100,#51-100
Tchaikovsky National Academy of Music (Kiev Conservatory),2023 #101-120,#101-120
Riga Stradins University,2019 #801-1000,#801-1000
Riga Stradins University,2020 #801-1000,#801-1000
Riga Stradins University,2021 #801-1000,#801-1000
Riga Stradins University,2022 #801-1000,#801-1000
Riga Stradins University,2023 #801-1000,#801-1000
Riga Stradins University,2024 #901-950,#901-950
Kharkiv National University of Radio Electronics,2023 #1001-1200,#1001-1200
Kharkiv National University of Radio Electronics,2024 #1201-1400,#1201-1400
California State Polytechnic University - Pomona,2020 #251-300,#251-300
California State Polytechnic University - Pomona,2021 #201-250,#201-250
Universidad del Valle,2012 #601+,#601+
Universidad del Valle,2014 # 701+,# 701+
Universidad del Valle,2015 # 701+,# 701+
Universidad del Valle,2016 #701+,#701+
Universidad del Valle,2017 #701+,#701+
Universidad del Valle,2018 #801-1000,#801-1000
Universidad del Valle,2019 #801-1000,#801-1000
Universidad del Valle,2020 #801-1000,#801-1000
Universidad del Valle,2021 #801-1000,#801-1000
Universidad del Valle,2022 #801-1000,#801-1000
Universidad del Valle,2023 #801-1000,#801-1000
Universidad del Valle,2024 #1001-1200,#1001-1200
Beijing Union University,2024 #=364,#=364
Taiyuan University of Technology,2020 #351-400,#351-400
Taiyuan University of Technology,2021 #351-400,#351-400
Future University Hakodate,2023 #=251,#=251
Future University Hakodate,2024 #=256,#=256
University of International Business and Economics,2022 #1001-1200,#1001-1200
University of International Business and Economics,2023 #1201-1400,#1201-1400
University of International Business and Economics,2024 #1201-1400,#1201-1400
Instituto Tecnológico Metropolitano - ITM ,2024 #=269,#=269
Université Mohammed V de Rabat,2018 #801-1000,#801-1000
Université Mohammed V de Rabat,2021 #1001+,#1001+
Université Mohammed V de Rabat,2022 #1201+,#1201+
Université Mohammed V de Rabat,2023 #1401+,#1401+
Université Mohammed V de Rabat,2024 #1201-1400,#1201-1400
Wittenborg University of Applied Sciences,2023 #176-200,#176-200
Tias Business School,2024 #=79,#=79
University of Tripoli,2022 #151-180,#151-180
University of Tripoli,2023 #151-170,#151-170
University of Tripoli,2024 #151-170,#151-170
IUBATInternational University of Business Agriculture and Technology,2024 #=219,#=219
Hallym University ,2014 #651-700,#651-700
Hallym University ,2015 #651-700,#651-700
Hallym University ,2016 #701+,#701+
Hallym University ,2017 #601-650,#601-650
Hallym University ,2018 #651-700,#651-700
Hallym University ,2019 #591-600,#591-600
Hallym University ,2020 #551-560,#551-560
Hallym University ,2021 #551-560,#551-560
Hallym University ,2022 #561-570,#561-570
Hallym University ,2023 #571-580,#571-580
Hallym University ,2024 #901-950,#901-950
University of Nova Gorica,2024 #52,#52
University of Windsor,2014 # 701+,# 701+
University of Windsor,2015 # 701+,# 701+
University of Windsor,2016 #651-700,#651-700
University of Windsor,2017 #651-700,#651-700
University of Windsor,2018 #651-700,#651-700
University of Windsor,2019 #651-700,#651-700
University of Windsor,2020 #651-700,#651-700
University of Windsor,2021 #751-800,#751-800
University of Windsor,2022 #701-750,#701-750
University of Windsor,2023 #751-800,#751-800
University of Windsor,2024 #641-650,#641-650
Odessa I.I.Mechnikov National University,2023 #1001-1200,#1001-1200
Odessa I.I.Mechnikov National University,2024 #1001-1200,#1001-1200
Hue University,2023 #=61,#=61
Hue University,2024 #=66,#=66
Universita' degli Studi ,2022 #1001-1200,#1001-1200
Universita' degli Studi ,2023 #1201-1400,#1201-1400
Universita' degli Studi ,2024 #1001-1200,#1001-1200
Victoria University ,2014 # 701+,# 701+
Victoria University ,2015 # 701+,# 701+
Victoria University ,2016 #601-650,#601-650
Victoria University ,2017 #651-700,#651-700
Victoria University ,2018 #701-750,#701-750
Victoria University ,2019 #651-700,#651-700
Victoria University ,2020 #601-650,#601-650
Victoria University ,2021 #551-560,#551-560
Victoria University ,2022 #601-650,#601-650
Victoria University ,2023 #701-750,#701-750
Victoria University ,2024 #711-720,#711-720
Northern (Arctic) Federal University named after M.V. Lomonosov,2016 #151-200,#151-200
Northern (Arctic) Federal University named after M.V. Lomonosov,2018 #181-190,#181-190
Northern (Arctic) Federal University named after M.V. Lomonosov,2019 #201-250,#201-250
Northern (Arctic) Federal University named after M.V. Lomonosov,2020 #231-240,#231-240
Northern (Arctic) Federal University named after M.V. Lomonosov,2021 #241-250,#241-250
Northern (Arctic) Federal University named after M.V. Lomonosov,2022 #251-300,#251-300
University of Oradea,2023 #1401+,#1401+
University of Oradea,2024 #1401+,#1401+
University of Technology - Iraq,2021 #101-150,#101-150
University of Technology - Iraq,2022 #101-150,#101-150
University of Technology - Iraq,2023 #101-150,#101-150
Universitas Amikom Yogyakarta,2023 #751+,#751+
Hebron University,2024 #171-200,#171-200
Beijing Institute of Fashion Technology,2022 #201-230,#201-230
Beijing Institute of Fashion Technology,2023 #151-200,#151-200
Universiti Pendidikan Sultan Idris (UPSI),2023 #801-1000,#801-1000
Universiti Pendidikan Sultan Idris (UPSI),2024 #951-1000,#951-1000
Universidad Autónoma del Carmen (UNACAR),2024 #=67,#=67
"ITESO, Universidad Jesuita de Guadalajara",2022 #1201+,#1201+
"ITESO, Universidad Jesuita de Guadalajara",2023 #801-1000,#801-1000
"ITESO, Universidad Jesuita de Guadalajara",2024 #1001-1200,#1001-1200
Kadir Has University,2024 #=45,#=45
State institution “South Ukrainian National Pedagogical University named after K. D. Ushynsky” (Ushynsky University),2024 #=103,#=103
University of Akron,2017 #301-350,#301-350
University of Akron,2017 #201-250,#201-250
University of Akron,2017 #201-250,#201-250
University of Akron,2018 #351-400,#351-400
University of Akron,2018 #201-250,#201-250
University of Akron,2018 #151-200,#151-200
University of Akron,2019 #451-500,#451-500
University of Akron,2019 #251-300,#251-300
University of Akron,2019 #251-300,#251-300
University of Akron,2020 #301-350,#301-350
University of Akron,2020 #301-350,#301-350
University of Akron,2020 #451-500,#451-500
University of Akron,2021 #401-450,#401-450
University of Akron,2021 #201-250,#201-250
University of Akron,2021 #251-300,#251-300
University of Akron,2022 #401-450,#401-450
University of Akron,2022 #201-250,#201-250
University of Akron,2022 #401-450,#401-450
University of Akron,2022 #201-250,#201-250
University of Akron,2023 #201-250,#201-250
University of Akron,2023 #451-500,#451-500
University of Akron,2023 #251-300,#251-300
University of Akron,2023 #501-550,#501-550
Universidade de Ribeirão Preto,2024 #=192,#=192
Universiti Teknologi Brunei,2019 #442,#442
Universiti Teknologi Brunei,2020 #379,#379
Universiti Teknologi Brunei,2021 #350,#350
Universiti Teknologi Brunei,2022 #=344,#=344
Universiti Teknologi Brunei,2023 #=340,#=340
Universiti Teknologi Brunei,2024 #525,#525
Pontificia Universidad Javeriana,2012 #401- 450,#401- 450
Pontificia Universidad Javeriana,2014 #=349,#=349
Pontificia Universidad Javeriana,2015 #347,#347
Pontificia Universidad Javeriana,2016 #401-410,#401-410
Pontificia Universidad Javeriana,2017 #431-440,#431-440
Pontificia Universidad Javeriana,2018 #461-470,#461-470
Pontificia Universidad Javeriana,2019 #521-530,#521-530
Pontificia Universidad Javeriana,2020 #468,#468
Pontificia Universidad Javeriana,2021 #426,#426
Pontificia Universidad Javeriana,2022 #=412,#=412
Pontificia Universidad Javeriana,2023 #=382,#=382
Pontificia Universidad Javeriana,2024 #=347,#=347
University of Dubrovnik,2018 #201-250,#201-250
University of Dubrovnik,2019 #201-250,#201-250
University of Dubrovnik,2020 #251-300,#251-300
University of Dubrovnik,2021 #301-350,#301-350
University of Dubrovnik,2022 #401-450,#401-450
Amsterdam Business School,2018 #60,#60
Amsterdam Business School,2019 #54,#54
Amsterdam Business School,2020 #43,#43
Universidad Autónoma de Guadalajara (UAG),2023 #1401+,#1401+
Universidad Autónoma de Guadalajara (UAG),2024 #1001-1200,#1001-1200
Technische Universität Wien,2012 #274,#274
Technische Universität Wien,2014 #264,#264
Technische Universität Wien,2015 #=246,#=246
Technische Universität Wien,2016 #197,#197
Technische Universität Wien,2017 #=183,#=183
Technische Universität Wien,2018 #=182,#=182
Technische Universität Wien,2019 #199,#199
Technische Universität Wien,2020 #192,#192
Technische Universität Wien,2021 #191,#191
Technische Universität Wien,2022 #=180,#=180
Technische Universität Wien,2023 #=179,#=179
Technische Universität Wien,2024 #=184,#=184
Applied Science Private University - Jordan,2024 #1101-1150,#1101-1150
Islamic University of Lebanon,2021 #51-60,#51-60
Islamic University of Lebanon,2022 #36,#36
Islamic University of Lebanon,2023 #43,#43
Islamic University of Lebanon,2024 #35,#35
Harper Adams University,2020 #1001+,#1001+
Harper Adams University,2022 #1001-1200,#1001-1200
Harper Adams University,2023 #1001-1200,#1001-1200
Harper Adams University,2024 #1001-1200,#1001-1200
Tsuda College,2021 #601+,#601+
Tsuda College,2022 #601-650,#601-650
Tsuda College,2023 #701-750,#701-750
Universidade Salvador (UNIFACS),2024 #=269,#=269
Jagdish Sheth School of Management (JAGSOM),2021 #51+,#51+
Jagdish Sheth School of Management (JAGSOM),2022 #101+,#101+
Jagdish Sheth School of Management (JAGSOM),2023 #101+,#101+
Jagdish Sheth School of Management (JAGSOM),2024 #101+,#101+
MDI Gurgaon,2024 #151+,#151+
Hochschule für Musik und Tanz Köln,2016 #24,#24
Hochschule für Musik und Tanz Köln,2017 #51-100,#51-100
Hochschule für Musik und Tanz Köln,2018 #51-100,#51-100
Hochschule für Musik und Tanz Köln,2019 #51-100,#51-100
Hochschule für Musik und Tanz Köln,2020 #51-100,#51-100
Hochschule für Musik und Tanz Köln,2021 #51-100,#51-100
Hochschule für Musik und Tanz Köln,2022 #51-100,#51-100
Hochschule für Musik und Tanz Köln,2023 #51-100,#51-100
Erasmus University Rotterdam ,2012 #99,#99
Erasmus University Rotterdam ,2014 #=92,#=92
Erasmus University Rotterdam ,2015 #=90,#=90
Erasmus University Rotterdam ,2016 #=126,#=126
Erasmus University Rotterdam ,2017 #144,#144
Erasmus University Rotterdam ,2018 #=147,#=147
Erasmus University Rotterdam ,2019 #179,#179
Erasmus University Rotterdam ,2020 #183,#183
Erasmus University Rotterdam ,2021 #197,#197
Erasmus University Rotterdam ,2022 #179,#179
Erasmus University Rotterdam ,2023 #=208,#=208
Erasmus University Rotterdam ,2024 #=176,#=176
University of Warsaw,2012 #398,#398
University of Warsaw,2014 #=338,#=338
University of Warsaw,2015 #=335,#=335
University of Warsaw,2016 #344,#344
University of Warsaw,2017 #=366,#=366
University of Warsaw,2018 #411-420,#411-420
University of Warsaw,2019 #=394,#=394
University of Warsaw,2020 #349,#349
University of Warsaw,2021 #321,#321
University of Warsaw,2022 #308,#308
University of Warsaw,2023 #=284,#=284
University of Warsaw,2024 #262,#262
Ho Chi Minh City University of Technology and Education,2024 #=68,#=68
Oslo School of Architecture,2018 #101-150,#101-150
Oslo School of Architecture,2019 #101-150,#101-150
Oslo School of Architecture,2020 #151-200,#151-200
Oslo School of Architecture,2020 #51-100,#51-100
Oslo School of Architecture,2021 #151-200,#151-200
Oslo School of Architecture,2021 #101-150,#101-150
Oslo School of Architecture,2022 #151-200,#151-200
Oslo School of Architecture,2022 #151-200,#151-200
Oslo School of Architecture,2023 #151-200,#151-200
Oslo School of Architecture,2023 #201-240,#201-240
Haute Ecole d'art et de design de Genève (HEAD),2015 #51-100,#51-100
Haute Ecole d'art et de design de Genève (HEAD),2018 #101-150,#101-150
Haute Ecole d'art et de design de Genève (HEAD),2019 #48,#48
Haute Ecole d'art et de design de Genève (HEAD),2020 #51-100,#51-100
Haute Ecole d'art et de design de Genève (HEAD),2021 #51-100,#51-100
Haute Ecole d'art et de design de Genève (HEAD),2022 #51-100,#51-100
Haute Ecole d'art et de design de Genève (HEAD),2023 #51-100,#51-100
The University of Arizona,2012 #=183,#=183
The University of Arizona,2014 #212,#212
The University of Arizona,2015 #=215,#=215
The University of Arizona,2016 #=216,#=216
The University of Arizona,2017 #233,#233
The University of Arizona,2018 #=230,#=230
The University of Arizona,2019 #246,#246
The University of Arizona,2020 #262,#262
The University of Arizona,2021 #273,#273
The University of Arizona,2022 #=268,#=268
The University of Arizona,2023 #=262,#=262
The University of Arizona,2024 #=285,#=285
Kaohsiung Medical University,2020 #651-700,#651-700
Kaohsiung Medical University,2021 #701-750,#701-750
Augsburg University,2021 #251-300,#251-300
Manchester School of Architecture,2016 #10,#10
Manchester School of Architecture,2017 #6,#6
Manchester School of Architecture,2018 #7,#7
Manchester School of Architecture,2019 #9,#9
Manchester School of Architecture,2020 #8,#8
Manchester School of Architecture,2021 #11,#11
Manchester School of Architecture,2022 #7,#7
Manchester School of Architecture,2023 #5,#5
Sangmyung University ,2023 #=272,#=272
Sangmyung University ,2024 #=208,#=208
Qatar University,2012 #551- 600,#551- 600
Qatar University,2014 #551-600,#551-600
Qatar University,2015 #551-600,#551-600
Qatar University,2016 #481-490,#481-490
Qatar University,2017 #=393,#=393
Qatar University,2018 #=349,#=349
Qatar University,2019 #=332,#=332
Qatar University,2020 #276,#276
Qatar University,2021 #245,#245
Qatar University,2022 #224,#224
Qatar University,2023 #=208,#=208
Qatar University,2024 #=173,#=173
Kastamonu University,2024 #=58,#=58
Bangabandhu Sheikh Mujibur Rahman Agricultural University,2024 #1201+,#1201+
"University of California, Irvine",2012 #155,#155
"University of California, Irvine",2014 #149,#149
"University of California, Irvine",2015 #153,#153
"University of California, Irvine",2016 #163,#163
"University of California, Irvine",2017 #156,#156
"University of California, Irvine",2018 #=164,#=164
"University of California, Irvine",2019 #169,#169
"University of California, Irvine",2020 #219,#219
"University of California, Irvine",2021 #210,#210
"University of California, Irvine",2022 #232,#232
"University of California, Irvine",2023 #=235,#=235
"University of California, Irvine",2024 #=268,#=268
Indian Institute of Technology Gandhinagar (IITGN),2023 #=56,#=56
Indian Institute of Technology Gandhinagar (IITGN),2024 #=53,#=53
Himachal Pradesh University,2020 #451-500,#451-500
Luiss Business School,2018 #101+,#101+
Luiss Business School,2019 #101+,#101+
Luiss Business School,2020 #101+,#101+
Luiss Business School,2021 #101+,#101+
Luiss Business School,2022 #121-130,#121-130
Luiss Business School,2023 #101-110,#101-110
Luiss Business School,2024 #76,#76
Royal Holloway University of London School of Business and Management,2012 #267,#267
Royal Holloway University of London School of Business and Management,2014 #=265,#=265
Royal Holloway University of London School of Business and Management,2015 #=275,#=275
Royal Holloway University of London School of Business and Management,2016 #231,#231
Royal Holloway University of London School of Business and Management,2017 #235,#235
Royal Holloway University of London School of Business and Management,2018 #=259,#=259
Royal Holloway University of London School of Business and Management,2019 #236,#236
Royal Holloway University of London School of Business and Management,2020 #291,#291
Royal Holloway University of London School of Business and Management,2021 #308,#308
Royal Holloway University of London School of Business and Management,2022 #=334,#=334
Royal Holloway University of London School of Business and Management,2023 #=402,#=402
Royal Holloway University of London School of Business and Management,2024 #=413,#=413
European University Institute,2015 #101-150,#101-150
European University Institute,2015 #51-100,#51-100
European University Institute,2015 #101-150,#101-150
European University Institute,2015 #101-150,#101-150
European University Institute,2016 #101-150,#101-150
European University Institute,2016 #201-300,#201-300
European University Institute,2016 #101-150,#101-150
European University Institute,2016 #44,#44
European University Institute,2016 #101-150,#101-150
European University Institute,2017 #201-250,#201-250
European University Institute,2017 #=274,#=274
European University Institute,2017 #=399,#=399
European University Institute,2017 #51-100,#51-100
European University Institute,2017 #51-100,#51-100
European University Institute,2017 #51-100,#51-100
European University Institute,2017 #101-150,#101-150
European University Institute,2018 #101-150,#101-150
European University Institute,2018 #=239,#=239
European University Institute,2018 #390,#390
European University Institute,2018 #51-100,#51-100
European University Institute,2018 #51-100,#51-100
European University Institute,2018 #51-100,#51-100
European University Institute,2018 #151-200,#151-200
European University Institute,2019 #151-200,#151-200
European University Institute,2019 #51-100,#51-100
European University Institute,2019 #51-100,#51-100
European University Institute,2019 #=35,#=35
European University Institute,2019 #51-100,#51-100
European University Institute,2019 #45,#45
European University Institute,2019 #=304,#=304
European University Institute,2019 #=213,#=213
European University Institute,2020 #151-200,#151-200
European University Institute,2020 #229,#229
European University Institute,2020 #318,#318
European University Institute,2020 #51-100,#51-100
European University Institute,2020 #51-100,#51-100
European University Institute,2020 #51-100,#51-100
European University Institute,2020 #31,#31
European University Institute,2021 #151-200,#151-200
European University Institute,2021 #=243,#=243
European University Institute,2021 #=341,#=341
European University Institute,2021 #51-100,#51-100
European University Institute,2021 #=58,#=58
European University Institute,2021 #101-120,#101-120
European University Institute,2021 #40,#40
European University Institute,2021 #97,#97
European University Institute,2022 #=249,#=249
European University Institute,2022 #151-200,#151-200
European University Institute,2022 #=95,#=95
European University Institute,2022 #32,#32
European University Institute,2022 #51-100,#51-100
European University Institute,2022 #58,#58
European University Institute,2022 #51-100,#51-100
European University Institute,2022 #=349,#=349
European University Institute,2023 #382,#382
European University Institute,2023 #275,#275
European University Institute,2023 #31,#31
European University Institute,2023 #151-200,#151-200
European University Institute,2023 #51-100,#51-100
European University Institute,2023 #48,#48
European University Institute,2023 #51-100,#51-100
European University Institute,2023 #89,#89
University of the West of Scotland,2024 #1201+,#1201+
October 6 University ( O6U ),2015 #91-100,#91-100
October 6 University ( O6U ),2016 #91-100,#91-100
October 6 University ( O6U ),2023 #171-200,#171-200
October 6 University ( O6U ),2024 #171-200,#171-200
HeFei University of Technology,2017 #451-500,#451-500
HeFei University of Technology,2018 #451-500,#451-500
HeFei University of Technology,2019 #351-400,#351-400
HeFei University of Technology,2019 #451-500,#451-500
HeFei University of Technology,2020 #351-400,#351-400
HeFei University of Technology,2020 #551-600,#551-600
HeFei University of Technology,2021 #551-600,#551-600
HeFei University of Technology,2021 #351-400,#351-400
Technical University of Kosice,2019 #801-1000,#801-1000
Technical University of Kosice,2020 #801-1000,#801-1000
Technical University of Kosice,2021 #801-1000,#801-1000
Technical University of Kosice,2022 #801-1000,#801-1000
Technical University of Kosice,2023 #801-1000,#801-1000
Technical University of Kosice,2024 #1001-1200,#1001-1200
University of Illinois at Chicago Liautaud,2018 #30,#30
University of Illinois at Chicago Liautaud,2019 #38,#38
University of Illinois at Chicago Liautaud,2020 #36,#36
University of Illinois at Chicago Liautaud,2021 #36,#36
University of Illinois at Chicago Liautaud,2022 #42,#42
University of Illinois at Chicago Liautaud,2023 #=46,#=46
University of Illinois at Chicago Liautaud,2024 #51-60,#51-60
Wichita State University,2021 #301-350,#301-350
Questrom School of Business,2022 #22,#22
Questrom School of Business,2023 #=27,#=27
Questrom School of Business,2024 #25,#25
Alexandru Ioan Cuza University,2012 #601+,#601+
Alexandru Ioan Cuza University,2014 # 701+,# 701+
Alexandru Ioan Cuza University,2015 # 701+,# 701+
Alexandru Ioan Cuza University,2016 #701+,#701+
Alexandru Ioan Cuza University,2017 #701+,#701+
Alexandru Ioan Cuza University,2018 #801-1000,#801-1000
Alexandru Ioan Cuza University,2019 #801-1000,#801-1000
Alexandru Ioan Cuza University,2020 #1001+,#1001+
Alexandru Ioan Cuza University,2021 #1001+,#1001+
Alexandru Ioan Cuza University,2022 #1201+,#1201+
