University,Year,Rank
Northeast Agricultural University,2023 #351-400,#351-400
Universidad Católica del Norte,2021 #1001+,#1001+
Universidad Católica del Norte,2022 #1201+,#1201+
Universidad Católica del Norte,2023 #1201-1400,#1201-1400
Universidad Católica del Norte,2024 #1201-1400,#1201-1400
University of Connecticut,2012 #366,#366
University of Connecticut,2014 #=380,#=380
University of Connecticut,2015 #401-410,#401-410
University of Connecticut,2016 #390,#390
University of Connecticut,2017 #421-430,#421-430
University of Connecticut,2018 #421-430,#421-430
University of Connecticut,2019 #=373,#=373
University of Connecticut,2020 #377,#377
University of Connecticut,2021 #501-510,#501-510
University of Connecticut,2022 #=373,#=373
University of Connecticut,2023 #=350,#=350
University of Connecticut,2024 #=444,#=444
Óbuda University,2023 #1201-1400,#1201-1400
Óbuda University,2024 #1201-1400,#1201-1400
Kazan (Volga region) Federal University,2012 #601+,#601+
Kazan (Volga region) Federal University,2014 #601-650,#601-650
Kazan (Volga region) Federal University,2015 #551-600,#551-600
Kazan (Volga region) Federal University,2016 #551-600,#551-600
Kazan (Volga region) Federal University,2017 #501-550,#501-550
Kazan (Volga region) Federal University,2018 #441-450,#441-450
Kazan (Volga region) Federal University,2019 #=439,#=439
Kazan (Volga region) Federal University,2020 #392,#392
Kazan (Volga region) Federal University,2021 #370,#370
Kazan (Volga region) Federal University,2022 #=347,#=347
Kazan (Volga region) Federal University,2023 #322,#322
Kazan (Volga region) Federal University,2024 #=396,#=396
Maharishi Markandeshwar (Deemed to be University),2023 #=174,#=174
Maharishi Markandeshwar (Deemed to be University),2024 #=258,#=258
Bentley University,2019 #51+,#51+
Bentley University,2020 #51+,#51+
Bentley University,2021 #51+,#51+
Universidad Catolica de Manizales,2024 #=269,#=269
University of Galway,2012 #287,#287
University of Galway,2014 #=284,#=284
University of Galway,2015 #=280,#=280
University of Galway,2016 #=271,#=271
University of Galway,2017 #=249,#=249
University of Galway,2018 #=243,#=243
University of Galway,2019 #=260,#=260
University of Galway,2020 #259,#259
University of Galway,2021 #238,#238
University of Galway,2022 #=258,#=258
University of Galway,2023 #=270,#=270
University of Galway,2024 #289,#289
Universitas Muhammadiyah Yogyakarta,2024 #1201-1400,#1201-1400
Korkyt Ata Kyzylorda University,2024 #1201-1400,#1201-1400
David Eccles School of Business,2021 #101+,#101+
David Eccles School of Business,2022 #111-120,#111-120
David Eccles School of Business,2023 #121-130,#121-130
David Eccles School of Business,2024 #121-130,#121-130
