University,Year,Rank
University of Notre Dame,2021 #211,#211
University of Notre Dame,2022 #222,#222
University of Notre Dame,2023 #=243,#=243
University of Notre Dame,2024 #=304,#=304
IHTTI School of Hotel Management,2019 #17,#17
IHTTI School of Hotel Management,2020 #26,#26
IHTTI School of Hotel Management,2021 #10,#10
University of Tehran,2012 #551- 600,#551- 600
University of Tehran,2014 #601-650,#601-650
University of Tehran,2015 #651-700,#651-700
University of Tehran,2016 #551-600,#551-600
University of Tehran,2017 #551-600,#551-600
University of Tehran,2018 #601-650,#601-650
University of Tehran,2019 #701-750,#701-750
University of Tehran,2020 #601-650,#601-650
University of Tehran,2021 #591-600,#591-600
University of Tehran,2022 #521-530,#521-530
University of Tehran,2023 #501-510,#501-510
University of Tehran,2024 #=360,#=360
Udmurt State University,2021 #301-350,#301-350
Udmurt State University,2022 #401-450,#401-450
Technische Universität Dresden,2012 #288,#288
Technische Universität Dresden,2014 #262,#262
Technische Universität Dresden,2015 #234,#234
Technische Universität Dresden,2016 #227,#227
Technische Universität Dresden,2017 #=210,#=210
Technische Universität Dresden,2018 #=195,#=195
Technische Universität Dresden,2019 #191,#191
Technische Universität Dresden,2020 #179,#179
Technische Universität Dresden,2021 #173,#173
Technische Universität Dresden,2022 #=194,#=194
Technische Universität Dresden,2023 #200,#200
Technische Universität Dresden,2024 #=246,#=246
Mansoura University,2021 #1001+,#1001+
Mansoura University,2022 #1201+,#1201+
Mansoura University,2023 #1201-1400,#1201-1400
Mansoura University,2024 #1001-1200,#1001-1200
Universidad de Quintana Roo,2024 #=31,#=31
Suez University,2022 #151-180,#151-180
Suez University,2023 #171-200,#171-200
Suez University,2024 #171-200,#171-200
UCI Paul Merage School of Business,2022 #37,#37
UCI Paul Merage School of Business,2023 #42,#42
UCI Paul Merage School of Business,2024 #47,#47
Urmia University,2024 #=143,#=143
Osaka City University,2012 #501- 550,#501- 550
Osaka City University,2014 #551-600,#551-600
Osaka City University,2015 #601-650,#601-650
Osaka City University,2016 #651-700,#651-700
Osaka City University,2017 #651-700,#651-700
Osaka City University,2018 #551-600,#551-600
Osaka City University,2019 #541-550,#541-550
Osaka City University,2020 #551-560,#551-560
Osaka City University,2021 #541-550,#541-550
Osaka City University,2022 #571-580,#571-580
Osaka City University,2023 #601-650,#601-650
University of Illinois at Urbana-Champaign,2012 #56,#56
University of Illinois at Urbana-Champaign,2014 #56,#56
University of Illinois at Urbana-Champaign,2015 #63,#63
University of Illinois at Urbana-Champaign,2016 #59,#59
University of Illinois at Urbana-Champaign,2017 #66,#66
University of Illinois at Urbana-Champaign,2018 #69,#69
University of Illinois at Urbana-Champaign,2019 #71,#71
University of Illinois at Urbana-Champaign,2020 #75,#75
University of Illinois at Urbana-Champaign,2021 #82,#82
University of Illinois at Urbana-Champaign,2022 #=82,#=82
University of Illinois at Urbana-Champaign,2023 #85,#85
University of Illinois at Urbana-Champaign,2024 #64,#64
University of Tampa,2021 #51+,#51+
University of Tampa,2022 #71-80,#71-80
University of Tampa,2023 #91-100,#91-100
University of Tampa,2024 #91-100,#91-100
Dong-A University ,2021 #601-650,#601-650
"University of Maryland, Baltimore",2021 #351-400,#351-400
"University of Maryland, Baltimore",2021 #451-500,#451-500
"University of Maryland, Baltimore",2021 #=387,#=387
"University of Maryland, Baltimore",2021 #301-350,#301-350
"University of Maryland, Baltimore",2021 #101-150,#101-150
"University of Maryland, Baltimore",2022 #=389,#=389
"University of Maryland, Baltimore",2022 #401-450,#401-450
"University of Maryland, Baltimore",2022 #301-350,#301-350
"University of Maryland, Baltimore",2022 #101-150,#101-150
"University of Maryland, Baltimore",2023 #401-450,#401-450
"University of Maryland, Baltimore",2023 #351-400,#351-400
"University of Maryland, Baltimore",2023 #101-150,#101-150
"University of Maryland, Baltimore",2023 #201-250,#201-250
"University of Maryland, Baltimore",2023 #301-350,#301-350
Tomsk State Pedagogical University,2022 #551-600,#551-600
Tomsk State Pedagogical University,2023 #551-600,#551-600
Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),2020 #751-800,#751-800
Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),2021 #751-800,#751-800
Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),2022 #801-1000,#801-1000
Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),2023 #801-1000,#801-1000
Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),2024 #781-790,#781-790
TUM School of Management,2018 #38,#38
TUM School of Management,2019 #20,#20
TUM School of Management,2020 #20,#20
TUM School of Management,2021 #21,#21
TUM School of Management,2022 #23,#23
TUM School of Management,2023 #26,#26
TUM School of Management,2024 #27,#27
"Siberian Federal University, SibFU",2019 #801-1000,#801-1000
"Siberian Federal University, SibFU",2021 #1001+,#1001+
"Siberian Federal University, SibFU",2022 #1001-1200,#1001-1200
"Siberian Federal University, SibFU",2023 #1001-1200,#1001-1200
"Siberian Federal University, SibFU",2024 #1001-1200,#1001-1200
University of Kentucky,2012 #401- 450,#401- 450
University of Kentucky,2014 #481-490,#481-490
University of Kentucky,2015 #501-550,#501-550
University of Kentucky,2016 #551-600,#551-600
University of Kentucky,2017 #501-550,#501-550
University of Kentucky,2018 #551-600,#551-600
University of Kentucky,2019 #551-560,#551-560
University of Kentucky,2020 #601-650,#601-650
University of Kentucky,2021 #601-650,#601-650
University of Kentucky,2022 #651-700,#651-700
University of Kentucky,2023 #701-750,#701-750
University of Kentucky,2024 #681-690,#681-690
"University of Science & Technology, Yemen",2021 #131-160,#131-160
"University of Science & Technology, Yemen",2022 #131-150,#131-150
"University of Science & Technology, Yemen",2023 #151-170,#151-170
"University of Science & Technology, Yemen",2024 #171-200,#171-200
University of Baghdad,2012 #601+,#601+
University of Baghdad,2014 # 701+,# 701+
University of Baghdad,2015 # 701+,# 701+
University of Baghdad,2016 #651-700,#651-700
University of Baghdad,2017 #601-650,#601-650
University of Baghdad,2018 #501-550,#501-550
University of Baghdad,2019 #651-700,#651-700
University of Baghdad,2020 #701-750,#701-750
University of Baghdad,2021 #801-1000,#801-1000
University of Baghdad,2022 #801-1000,#801-1000
University of Baghdad,2023 #801-1000,#801-1000
University of Baghdad,2024 #951-1000,#951-1000
Institut National des Sciences Appliquées de Strasbourg (INSA),2024 #=141,#=141
University of Jammu,2023 #=160,#=160
University of Jammu,2024 #=219,#=219
Josai International University,2023 #=314,#=314
Josai International University,2024 #=350,#=350
Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,2023 #501-520,#501-520
Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,2023 #451-500,#451-500
Louisiana State University,2012 #501- 550,#501- 550
Louisiana State University,2014 #501-550,#501-550
Louisiana State University,2015 #501-550,#501-550
Louisiana State University,2016 #601-650,#601-650
Louisiana State University,2017 #651-700,#651-700
Louisiana State University,2018 #651-700,#651-700
Louisiana State University,2019 #651-700,#651-700
Louisiana State University,2020 #651-700,#651-700
Louisiana State University,2021 #701-750,#701-750
Louisiana State University,2022 #801-1000,#801-1000
Louisiana State University,2023 #801-1000,#801-1000
Louisiana State University,2024 #801-850,#801-850
University of the Sunshine Coast,2024 #1001-1200,#1001-1200
Azerbaijan University of Languages,2023 #301-340,#301-340
Washington University in St. Louis,2012 #84,#84
Washington University in St. Louis,2014 #=86,#=86
Washington University in St. Louis,2015 #99,#99
Washington University in St. Louis,2016 #=110,#=110
Washington University in St. Louis,2017 #=106,#=106
Washington University in St. Louis,2018 #100,#100
Washington University in St. Louis,2019 #=100,#=100
Washington University in St. Louis,2020 #108,#108
Washington University in St. Louis,2021 #105,#105
Washington University in St. Louis,2022 #107,#107
Washington University in St. Louis,2023 #=118,#=118
Washington University in St. Louis,2024 #=154,#=154
Manipal University Jaipur,2024 #=258,#=258
"University of Illinois, Springfield (UIS)",2020 #201-250,#201-250
"University of Illinois, Springfield (UIS)",2021 #251-300,#251-300
University of Milano-Bicocca ,2014 #491-500,#491-500
University of Milano-Bicocca ,2015 #501-550,#501-550
University of Milano-Bicocca ,2016 #601-650,#601-650
University of Milano-Bicocca ,2017 #651-700,#651-700
University of Milano-Bicocca ,2018 #651-700,#651-700
University of Milano-Bicocca ,2019 #601-650,#601-650
University of Milano-Bicocca ,2020 #591-600,#591-600
University of Milano-Bicocca ,2021 #521-530,#521-530
University of Milano-Bicocca ,2022 #450,#450
University of Milano-Bicocca ,2023 #601-650,#601-650
University of Milano-Bicocca ,2024 #=481,#=481
D. Serikbayev East Kazakhstan Technical University,2024 #901-950,#901-950
Soran University,2022 #151-180,#151-180
Soran University,2023 #131-150,#131-150
Soran University,2024 #121-130,#121-130
Sri Lanka Institute of Information Technology (SLIIT),2023 #701-750,#701-750
Kyiv National University of Technologies and Design,2023 #201-240,#201-240
RMIT University,2012 #246,#246
RMIT University,2014 #=291,#=291
RMIT University,2015 #304,#304
RMIT University,2016 #=273,#=273
RMIT University,2017 #=252,#=252
RMIT University,2018 #=247,#=247
RMIT University,2019 #=250,#=250
RMIT University,2020 #238,#238
RMIT University,2021 #223,#223
RMIT University,2022 #206,#206
RMIT University,2023 #=190,#=190
RMIT University,2024 #140,#140
Medical University of Vienna,2013 #51-100,#51-100
Medical University of Vienna,2014 #101-150,#101-150
Medical University of Vienna,2015 #51-100,#51-100
Medical University of Vienna,2016 #51-100,#51-100
Medical University of Vienna,2017 #51-100,#51-100
Medical University of Vienna,2017 #132,#132
Medical University of Vienna,2018 #51-100,#51-100
Medical University of Vienna,2018 #=107,#=107
Medical University of Vienna,2019 #92,#92
Medical University of Vienna,2019 #51-100,#51-100
Medical University of Vienna,2019 #551-600,#551-600
Medical University of Vienna,2020 #51-100,#51-100
Medical University of Vienna,2020 #106,#106
Medical University of Vienna,2021 #77,#77
Medical University of Vienna,2021 #=91,#=91
Medical University of Vienna,2022 #105,#105
Medical University of Vienna,2022 #601-630,#601-630
Medical University of Vienna,2022 #=66,#=66
Medical University of Vienna,2023 #105,#105
Medical University of Vienna,2023 #68,#68
Medical University of Vienna,2023 #601-630,#601-630
Singapore University of Technology and Design,2024 #=429,#=429
Universidad Autónoma de Manizales ,2024 #=233,#=233
Universidade Federal do Estado do Rio de Janeiro,2023 #1201-1400,#1201-1400
Universidade Federal do Estado do Rio de Janeiro,2024 #1401+,#1401+
Universidad Católica de Temuco,2023 #1401+,#1401+
Universidad Católica de Temuco,2024 #1201-1400,#1201-1400
National Aerospace University - Kharkiv Aviation Institute,2024 #=81,#=81
Scotland's Rural College (SRUC),2015 #151-200,#151-200
Scotland's Rural College (SRUC),2017 #201-250,#201-250
Scotland's Rural College (SRUC),2018 #151-200,#151-200
Scotland's Rural College (SRUC),2019 #101-150,#101-150
Scotland's Rural College (SRUC),2020 #51-100,#51-100
Scotland's Rural College (SRUC),2021 #101-150,#101-150
Scotland's Rural College (SRUC),2022 #101-150,#101-150
Scotland's Rural College (SRUC),2023 #151-200,#151-200
University of Tsukuba,2012 #203,#203
University of Tsukuba,2014 #=210,#=210
University of Tsukuba,2015 #=198,#=198
University of Tsukuba,2016 #=219,#=219
University of Tsukuba,2017 #225,#225
University of Tsukuba,2018 #=250,#=250
University of Tsukuba,2019 #=260,#=260
University of Tsukuba,2020 #270,#270
University of Tsukuba,2021 #265,#265
University of Tsukuba,2022 #=285,#=285
University of Tsukuba,2023 #=312,#=312
University of Tsukuba,2024 #=355,#=355
University of Houston,2012 #551- 600,#551- 600
University of Houston,2014 #551-600,#551-600
University of Houston,2015 #551-600,#551-600
University of Houston,2016 #501-550,#501-550
University of Houston,2017 #601-650,#601-650
University of Houston,2018 #601-650,#601-650
University of Houston,2019 #651-700,#651-700
University of Houston,2020 #651-700,#651-700
University of Houston,2021 #701-750,#701-750
University of Houston,2022 #701-750,#701-750
University of Houston,2023 #751-800,#751-800
University of Houston,2024 #641-650,#641-650
I. Razzakov Kyrgyz State Technical University,2024 #=19,#=19
California Polytechnic State University,2023 #1201-1400,#1201-1400
California Polytechnic State University,2024 #1201-1400,#1201-1400
Yong In University ,2023 #=339,#=339
Yong In University ,2024 #=364,#=364
Mid Sweden University ,2024 #1151-1200,#1151-1200
American Institute of Applied Sciences in Switzerland,2023 #121-130,#121-130
American Institute of Applied Sciences in Switzerland,2024 #141-150,#141-150
"Business School, Universidad EAFIT",2019 #51+,#51+
"Business School, Universidad EAFIT",2020 #51+,#51+
"Business School, Universidad EAFIT",2021 #51+,#51+
"Business School, Universidad EAFIT",2022 #91-100,#91-100
"Business School, Universidad EAFIT",2023 #101+,#101+
"Business School, Universidad EAFIT",2024 #101+,#101+
Universidad de Ciencias y Artes de Chiapas,2024 #=58,#=58
Technische Universität Braunschweig,2012 #501- 550,#501- 550
Technische Universität Braunschweig,2014 #501-550,#501-550
Technische Universität Braunschweig,2015 #501-550,#501-550
Technische Universität Braunschweig,2016 #501-550,#501-550
Technische Universität Braunschweig,2017 #471-480,#471-480
Technische Universität Braunschweig,2018 #501-550,#501-550
Technische Universität Braunschweig,2019 #=500,#=500
Technische Universität Braunschweig,2020 #521-530,#521-530
Technische Universität Braunschweig,2021 #551-560,#551-560
Technische Universität Braunschweig,2022 #561-570,#561-570
Technische Universität Braunschweig,2023 #601-650,#601-650
Technische Universität Braunschweig,2024 #751-760,#751-760
Universidade Regional do Noroeste do Estado do Rio Grande do Sul ,2024 #=303,#=303
Simmons University,2022 #51-60,#51-60
Simmons University,2023 #51-70,#51-70
University of Denver,2012 #601+,#601+
University of Denver,2014 #651-700,#651-700
University of Denver,2015 #651-700,#651-700
University of Denver,2016 #651-700,#651-700
University of Denver,2017 #651-700,#651-700
University of Denver,2018 #701-750,#701-750
University of Denver,2019 #651-700,#651-700
University of Denver,2020 #651-700,#651-700
University of Denver,2021 #651-700,#651-700
University of Denver,2022 #751-800,#751-800
University of Denver,2023 #751-800,#751-800
University of Denver,2024 #901-950,#901-950
Beijing University of Chinese Medicine,2022 #801-1000,#801-1000
Beijing University of Chinese Medicine,2023 #801-1000,#801-1000
Beijing University of Chinese Medicine,2024 #1001-1200,#1001-1200
National Sun Yat-sen University,2012 #451- 500,#451- 500
National Sun Yat-sen University,2014 #461-470,#461-470
National Sun Yat-sen University,2015 #431-440,#431-440
National Sun Yat-sen University,2016 #=379,#=379
National Sun Yat-sen University,2017 #=395,#=395
National Sun Yat-sen University,2018 #=388,#=388
National Sun Yat-sen University,2019 #=402,#=402
National Sun Yat-sen University,2020 #410,#410
National Sun Yat-sen University,2021 #416,#416
National Sun Yat-sen University,2022 #=412,#=412
National Sun Yat-sen University,2023 #=428,#=428
National Sun Yat-sen University,2024 #=505,#=505
Кing George's Medical University,2020 #451-500,#451-500
Кing George's Medical University,2021 #501-550,#501-550
Кing George's Medical University,2022 #601-650,#601-650
Кing George's Medical University,2023 #601-650,#601-650
Volgograd State University,2015 #141-150,#141-150
Volgograd State University,2016 #131-140,#131-140
Volgograd State University,2018 #181-190,#181-190
Volgograd State University,2019 #201-250,#201-250
Volgograd State University,2020 #251-300,#251-300
Volgograd State University,2021 #231-240,#231-240
Volgograd State University,2022 #241-250,#241-250
"University of Engineering and Technology, Taxila",2024 #=125,#=125
Tampere University,2020 #395,#395
Tampere University,2021 #409,#409
Tampere University,2022 #=414,#=414
Tampere University,2023 #415,#415
Tampere University,2024 #=436,#=436
Wisconsin School of Business,2023 #15,#15
Wisconsin School of Business,2024 #17,#17
University of Haifa,2015 # 701+,# 701+
University of Haifa,2016 #701+,#701+
University of Haifa,2017 #651-700,#651-700
University of Haifa,2018 #601-650,#601-650
University of Haifa,2019 #651-700,#651-700
University of Haifa,2020 #651-700,#651-700
University of Haifa,2021 #701-750,#701-750
University of Haifa,2022 #701-750,#701-750
University of Haifa,2023 #701-750,#701-750
University of Haifa,2024 #651-660,#651-660
"Karnatak University, Dharwad",2023 #=189,#=189
"Karnatak University, Dharwad",2024 #=238,#=238
Tampere University of Technology ,2014 #431-440,#431-440
Tampere University of Technology ,2015 #362,#362
Tampere University of Technology ,2016 #=356,#=356
Tampere University of Technology ,2017 #319,#319
Tampere University of Technology ,2018 #380,#380
Tampere University of Technology ,2019 #366,#366
The University of North Bengal,2020 #96-100,#96-100
Nagoya University,2012 #86,#86
Nagoya University,2014 #=99,#=99
Nagoya University,2015 #103,#103
Nagoya University,2016 #120,#120
Nagoya University,2017 #=115,#=115
Nagoya University,2018 #=116,#=116
Nagoya University,2019 #111,#111
Nagoya University,2020 #115,#115
Nagoya University,2021 #110,#110
Nagoya University,2022 #118,#118
Nagoya University,2023 #=112,#=112
Nagoya University,2024 #=176,#=176
Kazakh Ablai Khan University of International Relations and World Languages,2014 # 701+,# 701+
Kazakh Ablai Khan University of International Relations and World Languages,2015 # 701+,# 701+
Kazakh Ablai Khan University of International Relations and World Languages,2016 #701+,#701+
Kazakh Ablai Khan University of International Relations and World Languages,2017 #701+,#701+
Kazakh Ablai Khan University of International Relations and World Languages,2018 #801-1000,#801-1000
Kazakh Ablai Khan University of International Relations and World Languages,2019 #801-1000,#801-1000
Kazakh Ablai Khan University of International Relations and World Languages,2020 #801-1000,#801-1000
Kazakh Ablai Khan University of International Relations and World Languages,2021 #801-1000,#801-1000
Kazakh Ablai Khan University of International Relations and World Languages,2022 #801-1000,#801-1000
Kazakh Ablai Khan University of International Relations and World Languages,2023 #1001-1200,#1001-1200
Kazakh Ablai Khan University of International Relations and World Languages,2024 #1001-1200,#1001-1200
Dongseo University ,2023 #=272,#=272
Dongseo University ,2024 #=287,#=287
Columbia Business School,2019 #1,#1
Columbia Business School,2020 #3,#3
Columbia Business School,2021 #2,#2
Columbia Business School,2022 #2,#2
Columbia Business School,2023 #5,#5
Columbia Business School,2024 #6,#6
"Bahria University, Islamabad. Pakistan",2024 #801-820,#801-820
"University of California, Riverside, A. Gary Anderson Graduate School of Management",2023 #81-90,#81-90
"University of California, Riverside, A. Gary Anderson Graduate School of Management",2024 #91-100,#91-100
Universidade Federal Fluminense ,2014 #651-700,#651-700
Universidade Federal Fluminense ,2015 # 701+,# 701+
Universidade Federal Fluminense ,2016 #701+,#701+
Universidade Federal Fluminense ,2017 #701+,#701+
Universidade Federal Fluminense ,2018 #801-1000,#801-1000
Universidade Federal Fluminense ,2019 #801-1000,#801-1000
Universidade Federal Fluminense ,2020 #801-1000,#801-1000
Universidade Federal Fluminense ,2021 #1001+,#1001+
Universidade Federal Fluminense ,2022 #1001-1200,#1001-1200
Universidade Federal Fluminense ,2023 #1201-1400,#1201-1400
Universidade Federal Fluminense ,2024 #1201-1400,#1201-1400
Tilburg School of Economics & Management,2022 #71-80,#71-80
University of Mississippi,2014 #=317,#=317
University of Mississippi,2015 #375,#375
University of Mississippi,2016 #551-600,#551-600
University of Mississippi,2017 #601-650,#601-650
University of Mississippi,2018 #801-1000,#801-1000
University of Mississippi,2019 #801-1000,#801-1000
University of Mississippi,2020 #801-1000,#801-1000
University of Mississippi,2021 #801-1000,#801-1000
University of Mississippi,2022 #801-1000,#801-1000
University of Mississippi,2023 #801-1000,#801-1000
University of Mississippi,2024 #1001-1200,#1001-1200
National Technical University of Ukraine ,2012 #601+,#601+
National Technical University of Ukraine ,2014 #601-650,#601-650
National Technical University of Ukraine ,2015 #551-600,#551-600
National Technical University of Ukraine ,2016 #601-650,#601-650
National Technical University of Ukraine ,2017 #551-600,#551-600
National Technical University of Ukraine ,2018 #501-550,#501-550
National Technical University of Ukraine ,2019 #601-650,#601-650
National Technical University of Ukraine ,2020 #701-750,#701-750
National Technical University of Ukraine ,2021 #701-750,#701-750
National Technical University of Ukraine ,2022 #701-750,#701-750
National Technical University of Ukraine ,2023 #701-750,#701-750
National Technical University of Ukraine ,2024 #731-740,#731-740
Shih Chien University,2019 #101-150,#101-150
Shih Chien University,2020 #101-150,#101-150
Shih Chien University,2021 #101-150,#101-150
Shih Chien University,2022 #101-150,#101-150
Shih Chien University,2023 #151-200,#151-200
William Paterson University of New Jersey,2020 #251-300,#251-300
William Paterson University of New Jersey,2021 #201-250,#201-250
Ateneo de Davao University ,2023 #=88,#=88
Ateneo de Davao University ,2024 #=107,#=107
"International Islamic University, Islamabad (IIU)",2023 #1201-1400,#1201-1400
"International Islamic University, Islamabad (IIU)",2024 #1201-1400,#1201-1400
Erciyes University,2023 #1401+,#1401+
Erciyes University,2024 #1201-1400,#1201-1400
Conservatorio Santa Cecilia,2016 #51-100,#51-100
Conservatorio Santa Cecilia,2017 #28,#28
Conservatorio Santa Cecilia,2018 #=30,#=30
Conservatorio Santa Cecilia,2021 #51-100,#51-100
Conservatorio Santa Cecilia,2022 #51-100,#51-100
Conservatorio Santa Cecilia,2023 #51-100,#51-100
University of Central Punjab,2024 #1201+,#1201+
Grenoble Ecole de Management,2015 #151-200,#151-200
Grenoble Ecole de Management,2017 #201-250,#201-250
Grenoble Ecole de Management,2017 #451-500,#451-500
Grenoble Ecole de Management,2018 #201-250,#201-250
Grenoble Ecole de Management,2018 #451-500,#451-500
Grenoble Ecole de Management,2019 #151-200,#151-200
Grenoble Ecole de Management,2019 #401-450,#401-450
Grenoble Ecole de Management,2019 #401-450,#401-450
Grenoble Ecole de Management,2020 #151-200,#151-200
Grenoble Ecole de Management,2020 #451-500,#451-500
Grenoble Ecole de Management,2021 #151-200,#151-200
Grenoble Ecole de Management,2022 #451-500,#451-500
Grenoble Ecole de Management,2022 #=143,#=143
Grenoble Ecole de Management,2023 #501-530,#501-530
Grenoble Ecole de Management,2023 #151-200,#151-200
Universidad Rey Juan Carlos,2017 #701+,#701+
Universidad Rey Juan Carlos,2018 #801-1000,#801-1000
Universidad Rey Juan Carlos,2019 #801-1000,#801-1000
Universidad Rey Juan Carlos,2020 #1001+,#1001+
Universidad Rey Juan Carlos,2021 #1001+,#1001+
Universidad Rey Juan Carlos,2022 #1001-1200,#1001-1200
Universidad Rey Juan Carlos,2023 #1001-1200,#1001-1200
Universidad Rey Juan Carlos,2024 #951-1000,#951-1000
Università degli Studi di Camerino,2024 #103,#103
University of Suwon ,2023 #=314,#=314
University of Suwon ,2024 #=325,#=325
Novosibirsk State University,2012 #371,#371
Novosibirsk State University,2014 #352,#352
Novosibirsk State University,2015 #=328,#=328
Novosibirsk State University,2016 #317,#317
Novosibirsk State University,2017 #=291,#=291
Novosibirsk State University,2018 #=250,#=250
Novosibirsk State University,2019 #=244,#=244
Novosibirsk State University,2020 #231,#231
Novosibirsk State University,2021 #228,#228
Novosibirsk State University,2022 #=246,#=246
Novosibirsk State University,2023 #=260,#=260
Novosibirsk State University,2024 #=421,#=421
University of Northern British Columbia,2023 #1201-1400,#1201-1400
University of Northern British Columbia,2024 #781-790,#781-790
Colorado School of Mines,2022 #=461,#=461
Colorado School of Mines,2023 #501-510,#501-510
Colorado School of Mines,2024 #=465,#=465
Universitas Indonesia,2012 #273,#273
Universitas Indonesia,2014 #=309,#=309
Universitas Indonesia,2015 #=310,#=310
Universitas Indonesia,2016 #=358,#=358
Universitas Indonesia,2017 #=325,#=325
Universitas Indonesia,2018 #=277,#=277
Universitas Indonesia,2019 #=292,#=292
Universitas Indonesia,2020 #296,#296
Universitas Indonesia,2021 #305,#305
Universitas Indonesia,2022 #=290,#=290
Universitas Indonesia,2023 #=248,#=248
Universitas Indonesia,2024 #=237,#=237
Trinity University,2020 #251-300,#251-300
"University of Health Sciences, Lahore",2022 #651-670,#651-670
Strathclyde Business School,2019 #33,#33
Strathclyde Business School,2020 #36,#36
Strathclyde Business School,2021 #41,#41
Strathclyde Business School,2022 #45,#45
Strathclyde Business School,2023 #51-60,#51-60
Strathclyde Business School,2024 #51-60,#51-60
Philipps-Universität Marburg ,2012 #401- 450,#401- 450
Philipps-Universität Marburg ,2014 #431-440,#431-440
Philipps-Universität Marburg ,2015 #491-500,#491-500
Philipps-Universität Marburg ,2016 #491-500,#491-500
Philipps-Universität Marburg ,2017 #551-600,#551-600
Philipps-Universität Marburg ,2018 #551-600,#551-600
Philipps-Universität Marburg ,2019 #601-650,#601-650
Philipps-Universität Marburg ,2020 #651-700,#651-700
Philipps-Universität Marburg ,2021 #651-700,#651-700
Philipps-Universität Marburg ,2022 #701-750,#701-750
Philipps-Universität Marburg ,2023 #751-800,#751-800
Philipps-Universität Marburg ,2024 #761-770,#761-770
Indian Institute of Technology Guwahati (IITG),2012 #551- 600,#551- 600
Indian Institute of Technology Guwahati (IITG),2014 #601-650,#601-650
Indian Institute of Technology Guwahati (IITG),2015 #551-600,#551-600
Indian Institute of Technology Guwahati (IITG),2016 #451-460,#451-460
Indian Institute of Technology Guwahati (IITG),2017 #481-490,#481-490
Indian Institute of Technology Guwahati (IITG),2018 #501-550,#501-550
Indian Institute of Technology Guwahati (IITG),2019 #=472,#=472
Indian Institute of Technology Guwahati (IITG),2020 #491,#491
Indian Institute of Technology Guwahati (IITG),2021 #470,#470
Indian Institute of Technology Guwahati (IITG),2022 #=395,#=395
Indian Institute of Technology Guwahati (IITG),2023 #=384,#=384
Indian Institute of Technology Guwahati (IITG),2024 #=364,#=364
University of Houston,2012 #551- 600,#551- 600
University of Houston,2014 #551-600,#551-600
University of Houston,2015 #551-600,#551-600
University of Houston,2016 #501-550,#501-550
University of Houston,2017 #601-650,#601-650
University of Houston,2018 #601-650,#601-650
University of Houston,2019 #651-700,#651-700
University of Houston,2020 #651-700,#651-700
University of Houston,2021 #701-750,#701-750
University of Houston,2022 #701-750,#701-750
University of Houston,2023 #751-800,#751-800
University of Houston,2024 #641-650,#641-650
Pharos University in Alexandria,2022 #151-180,#151-180
Pharos University in Alexandria,2023 #171-200,#171-200
Pharos University in Alexandria,2024 #171-200,#171-200
Warsaw University of Life Sciences  SGGW (WULS-SGGW),2020 #801-1000,#801-1000
Warsaw University of Life Sciences  SGGW (WULS-SGGW),2021 #1001+,#1001+
Warsaw University of Life Sciences  SGGW (WULS-SGGW),2022 #1001-1200,#1001-1200
Warsaw University of Life Sciences  SGGW (WULS-SGGW),2023 #1001-1200,#1001-1200
Warsaw University of Life Sciences  SGGW (WULS-SGGW),2024 #1001-1200,#1001-1200
"University of California, Riverside",2012 #303,#303
"University of California, Riverside",2014 #268,#268
"University of California, Riverside",2015 #261,#261
"University of California, Riverside",2016 #=265,#=265
"University of California, Riverside",2017 #271,#271
"University of California, Riverside",2018 #=323,#=323
"University of California, Riverside",2019 #=384,#=384
"University of California, Riverside",2020 #454,#454
"University of California, Riverside",2021 #449,#449
"University of California, Riverside",2022 #=403,#=403
"University of California, Riverside",2023 #453,#453
"University of California, Riverside",2024 #=404,#=404
National University of Life and Environmental sciences of Ukraine,2023 #1201-1400,#1201-1400
National University of Life and Environmental sciences of Ukraine,2024 #1201-1400,#1201-1400
Scotland's Rural College (SRUC),2015 #151-200,#151-200
Scotland's Rural College (SRUC),2017 #201-250,#201-250
Scotland's Rural College (SRUC),2018 #151-200,#151-200
Scotland's Rural College (SRUC),2019 #101-150,#101-150
Scotland's Rural College (SRUC),2020 #51-100,#51-100
Scotland's Rural College (SRUC),2021 #101-150,#101-150
Scotland's Rural College (SRUC),2022 #101-150,#101-150
Scotland's Rural College (SRUC),2023 #151-200,#151-200
Universitas Hasanuddin,2022 #1001-1200,#1001-1200
Universitas Hasanuddin,2023 #1001-1200,#1001-1200
Universitas Hasanuddin,2024 #1001-1200,#1001-1200
Université Montpellier 1,2012 #451- 500,#451- 500
Université Montpellier 1,2014 #471-480,#471-480
Université Montpellier 1,2015 #501-550,#501-550
Manipal International University,2024 #=88,#=88
"Nanyang Technological University, Singapore (NTU Singapore)",2012 #47,#47
"Nanyang Technological University, Singapore (NTU Singapore)",2014 #=41,#=41
"Nanyang Technological University, Singapore (NTU Singapore)",2015 #39,#39
"Nanyang Technological University, Singapore (NTU Singapore)",2016 #13,#13
"Nanyang Technological University, Singapore (NTU Singapore)",2017 #13,#13
"Nanyang Technological University, Singapore (NTU Singapore)",2018 #11,#11
