University,Year,Rank
Lund University,2023 #95,#95
Lund University,2024 #=85,#=85
Università di Padova,2012 #298,#298
Università di Padova,2014 #267,#267
Università di Padova,2015 #=262,#=262
Università di Padova,2016 #=309,#=309
Università di Padova,2017 #=338,#=338
Università di Padova,2018 #=296,#=296
Università di Padova,2019 #249,#249
Università di Padova,2020 #234,#234
Università di Padova,2021 #216,#216
Università di Padova,2022 #=242,#=242
Università di Padova,2023 #=243,#=243
Università di Padova,2024 #219,#219
University of Szeged,2012 #501- 550,#501- 550
University of Szeged,2014 #501-550,#501-550
University of Szeged,2015 #551-600,#551-600
University of Szeged,2016 #501-550,#501-550
University of Szeged,2017 #501-550,#501-550
University of Szeged,2018 #501-550,#501-550
University of Szeged,2019 #=470,#=470
University of Szeged,2020 #501-510,#501-510
University of Szeged,2021 #501-510,#501-510
University of Szeged,2022 #551-560,#551-560
University of Szeged,2023 #551-560,#551-560
University of Szeged,2024 #601-610,#601-610
Universidad Europea de Madrid,2024 #1051-1100,#1051-1100
IPB University (aka Bogor Agricultural University),2012 #601+,#601+
IPB University (aka Bogor Agricultural University),2014 # 701+,# 701+
IPB University (aka Bogor Agricultural University),2015 # 701+,# 701+
IPB University (aka Bogor Agricultural University),2016 #701+,#701+
IPB University (aka Bogor Agricultural University),2017 #701+,#701+
IPB University (aka Bogor Agricultural University),2018 #751-800,#751-800
IPB University (aka Bogor Agricultural University),2019 #701-750,#701-750
IPB University (aka Bogor Agricultural University),2020 #601-650,#601-650
IPB University (aka Bogor Agricultural University),2021 #531-540,#531-540
IPB University (aka Bogor Agricultural University),2022 #511-520,#511-520
IPB University (aka Bogor Agricultural University),2023 #=449,#=449
IPB University (aka Bogor Agricultural University),2024 #=489,#=489
Sathyabama Institute of Science and Technology (Deemed to be University),2023 #1001-1200,#1001-1200
Sathyabama Institute of Science and Technology (Deemed to be University),2024 #1001-1200,#1001-1200
NHH Norwegian School of Economics,2017 #101-150,#101-150
NHH Norwegian School of Economics,2017 #251-300,#251-300
NHH Norwegian School of Economics,2017 #401-450,#401-450
NHH Norwegian School of Economics,2018 #251-300,#251-300
NHH Norwegian School of Economics,2018 #151-200,#151-200
NHH Norwegian School of Economics,2018 #401-450,#401-450
NHH Norwegian School of Economics,2019 #301-350,#301-350
NHH Norwegian School of Economics,2019 #151-200,#151-200
NHH Norwegian School of Economics,2020 #351-400,#351-400
NHH Norwegian School of Economics,2020 #201-250,#201-250
NHH Norwegian School of Economics,2021 #451-500,#451-500
NHH Norwegian School of Economics,2021 #301-350,#301-350
NHH Norwegian School of Economics,2022 #451-500,#451-500
NHH Norwegian School of Economics,2022 #251-300,#251-300
NHH Norwegian School of Economics,2023 #451-500,#451-500
NHH Norwegian School of Economics,2023 #201-250,#201-250
ICN Business School,2022 #51+,#51+
ICN Business School,2023 #51+,#51+
ICN Business School,2024 #51+,#51+
Universitat Internacional de Catalunya,2023 #51-80,#51-80
Samara National Research University (Samara University),2018 #801-1000,#801-1000
Samara National Research University (Samara University),2019 #701-750,#701-750
Samara National Research University (Samara University),2020 #651-700,#651-700
Samara National Research University (Samara University),2021 #591-600,#591-600
Samara National Research University (Samara University),2022 #581-590,#581-590
Samara National Research University (Samara University),2023 #601-650,#601-650
Samara National Research University (Samara University),2024 #901-950,#901-950
KU Leuven,2012 #82,#82
KU Leuven,2014 #77,#77
KU Leuven,2015 #82,#82
KU Leuven,2016 #=82,#=82
KU Leuven,2017 #79,#79
KU Leuven,2018 #=71,#=71
KU Leuven,2019 #81,#81
KU Leuven,2020 #80,#80
KU Leuven,2021 #84,#84
KU Leuven,2022 #=70,#=70
KU Leuven,2023 #76,#76
KU Leuven,2024 #61,#61
Macao Institute for Tourism Studies (IFTM),2017 #18,#18
Macao Institute for Tourism Studies (IFTM),2018 #30,#30
Macao Institute for Tourism Studies (IFTM),2019 #33,#33
Macao Institute for Tourism Studies (IFTM),2020 #14,#14
Macao Institute for Tourism Studies (IFTM),2021 #30,#30
Macao Institute for Tourism Studies (IFTM),2022 #23,#23
Macao Institute for Tourism Studies (IFTM),2023 #10,#10
The Catholic University of America,2019 #51-100,#51-100
The Catholic University of America,2020 #51-100,#51-100
The Catholic University of America,2021 #50,#50
The Catholic University of America,2022 #37,#37
The Catholic University of America,2022 #101-150,#101-150
The Catholic University of America,2023 #40,#40
The Catholic University of America,2023 #151-200,#151-200
Sapienza University of Rome,2012 #216,#216
Sapienza University of Rome,2014 #=196,#=196
Sapienza University of Rome,2015 #=202,#=202
Sapienza University of Rome,2016 #=213,#=213
Sapienza University of Rome,2017 #=223,#=223
Sapienza University of Rome,2018 #215,#215
Sapienza University of Rome,2019 #217,#217
Sapienza University of Rome,2020 #203,#203
Sapienza University of Rome,2021 #171,#171
Sapienza University of Rome,2022 #171,#171
Sapienza University of Rome,2023 #171,#171
Sapienza University of Rome,2024 #=134,#=134
UCAM Universidad Católica San Antonio de Murcia,2024 #=122,#=122
University of Alberta,2012 #108,#108
University of Alberta,2014 #96,#96
University of Alberta,2015 #84,#84
University of Alberta,2016 #=96,#=96
University of Alberta,2017 #94,#94
University of Alberta,2018 #=90,#=90
University of Alberta,2019 #109,#109
University of Alberta,2020 #113,#113
University of Alberta,2021 #119,#119
University of Alberta,2022 #126,#126
University of Alberta,2023 #110,#110
University of Alberta,2024 #111,#111
"IÉSEG School of Management, Lille - Paris, France",2019 #26,#26
"IÉSEG School of Management, Lille - Paris, France",2020 #21,#21
"IÉSEG School of Management, Lille - Paris, France",2021 #26,#26
"IÉSEG School of Management, Lille - Paris, France",2022 #23,#23
"IÉSEG School of Management, Lille - Paris, France",2023 #30,#30
"IÉSEG School of Management, Lille - Paris, France",2024 #33,#33
University of Siena,2012 #501- 550,#501- 550
University of Siena,2014 #501-550,#501-550
University of Siena,2015 #471-480,#471-480
University of Siena,2016 #701+,#701+
University of Siena,2017 #701+,#701+
University of Siena,2018 #801-1000,#801-1000
University of Siena,2019 #701-750,#701-750
University of Siena,2020 #701-750,#701-750
University of Siena,2021 #651-700,#651-700
University of Siena,2022 #601-650,#601-650
University of Siena,2023 #751-800,#751-800
University of Siena,2024 #731-740,#731-740
Imperial College London,2012 #6,#6
Imperial College London,2014 #5,#5
Imperial College London,2015 #=2,#=2
Imperial College London,2016 #8,#8
Imperial College London,2017 #9,#9
Imperial College London,2018 #8,#8
Imperial College London,2019 #8,#8
Imperial College London,2020 #9,#9
Imperial College London,2021 #8,#8
Imperial College London,2022 #7,#7
Imperial College London,2023 #=6,#=6
Imperial College London,2024 #6,#6
INTI International University,2024 #=556,#=556
Peking University HSBC Business School (PHBS),2023 #17,#17
Peking University HSBC Business School (PHBS),2024 #21,#21
University of Business and Technology ,2021 #131-160,#131-160
University of Business and Technology ,2022 #121-130,#121-130
University of Business and Technology ,2023 #101-110,#101-110
University of Business and Technology ,2024 #81-90,#81-90
"City, University of London",2012 #=327,#=327
"City, University of London",2014 #347,#347
"City, University of London",2015 #=341,#=341
"City, University of London",2016 #301,#301
"City, University of London",2017 #314,#314
"City, University of London",2018 #343,#343
"City, University of London",2019 #351,#351
"City, University of London",2020 #349,#349
"City, University of London",2021 #350,#350
"City, University of London",2022 #=330,#=330
"City, University of London",2023 #=355,#=355
"City, University of London",2024 #=328,#=328
Gulf University for Science and Technology,2021 #801-1000,#801-1000
Gulf University for Science and Technology,2022 #801-1000,#801-1000
Gulf University for Science and Technology,2023 #801-1000,#801-1000
Gulf University for Science and Technology,2024 #851-900,#851-900
Universidad de La Sabana,2014 # 701+,# 701+
Universidad de La Sabana,2015 # 701+,# 701+
Universidad de La Sabana,2016 #701+,#701+
Universidad de La Sabana,2017 #651-700,#651-700
Universidad de La Sabana,2018 #751-800,#751-800
Universidad de La Sabana,2019 #801-1000,#801-1000
Universidad de La Sabana,2020 #751-800,#751-800
Universidad de La Sabana,2021 #751-800,#751-800
Universidad de La Sabana,2022 #701-750,#701-750
Universidad de La Sabana,2023 #701-750,#701-750
Universidad de La Sabana,2024 #791-800,#791-800
Auckland University of Technology (AUT),2012 #451- 500,#451- 500
Auckland University of Technology (AUT),2014 #471-480,#471-480
Auckland University of Technology (AUT),2015 #501-550,#501-550
Auckland University of Technology (AUT),2016 #481-490,#481-490
Auckland University of Technology (AUT),2017 #441-450,#441-450
Auckland University of Technology (AUT),2018 #441-450,#441-450
Auckland University of Technology (AUT),2019 #=464,#=464
Auckland University of Technology (AUT),2020 #442,#442
Auckland University of Technology (AUT),2021 #437,#437
Auckland University of Technology (AUT),2022 #=451,#=451
Auckland University of Technology (AUT),2023 #=486,#=486
Auckland University of Technology (AUT),2024 #=407,#=407
City University of Hong Kong,2012 #=95,#=95
City University of Hong Kong,2014 #=104,#=104
City University of Hong Kong,2015 #108,#108
City University of Hong Kong,2016 #57,#57
City University of Hong Kong,2017 #55,#55
City University of Hong Kong,2018 #49,#49
City University of Hong Kong,2019 #55,#55
City University of Hong Kong,2020 #52,#52
City University of Hong Kong,2021 #48,#48
City University of Hong Kong,2022 #=53,#=53
City University of Hong Kong,2023 #54,#54
City University of Hong Kong,2024 #70,#70
Universidade de Vigo,2019 #801-1000,#801-1000
Universidade de Vigo,2020 #801-1000,#801-1000
Universidade de Vigo,2021 #1001+,#1001+
Universidade de Vigo,2022 #1001-1200,#1001-1200
Universidade de Vigo,2023 #1001-1200,#1001-1200
Universidade de Vigo,2024 #901-950,#901-950
London School of Hygiene & Tropical Medicine,2013 #101-150,#101-150
London School of Hygiene & Tropical Medicine,2014 #51-100,#51-100
London School of Hygiene & Tropical Medicine,2015 #201-250,#201-250
London School of Hygiene & Tropical Medicine,2015 #32,#32
London School of Hygiene & Tropical Medicine,2016 #201-250,#201-250
London School of Hygiene & Tropical Medicine,2016 #29,#29
London School of Hygiene & Tropical Medicine,2017 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2017 #201-250,#201-250
London School of Hygiene & Tropical Medicine,2017 #25,#25
London School of Hygiene & Tropical Medicine,2017 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2017 #51-100,#51-100
London School of Hygiene & Tropical Medicine,2017 #=38,#=38
London School of Hygiene & Tropical Medicine,2018 #201-250,#201-250
London School of Hygiene & Tropical Medicine,2018 #=35,#=35
London School of Hygiene & Tropical Medicine,2018 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2018 #51-100,#51-100
London School of Hygiene & Tropical Medicine,2018 #=21,#=21
London School of Hygiene & Tropical Medicine,2018 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2019 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2019 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2019 #=27,#=27
London School of Hygiene & Tropical Medicine,2019 #201-250,#201-250
London School of Hygiene & Tropical Medicine,2019 #54,#54
London School of Hygiene & Tropical Medicine,2020 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2020 #51,#51
London School of Hygiene & Tropical Medicine,2020 #40,#40
London School of Hygiene & Tropical Medicine,2020 #25,#25
London School of Hygiene & Tropical Medicine,2020 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2020 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2021 #23,#23
London School of Hygiene & Tropical Medicine,2021 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2021 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2021 #44,#44
London School of Hygiene & Tropical Medicine,2021 #=43,#=43
London School of Hygiene & Tropical Medicine,2021 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2022 #42,#42
London School of Hygiene & Tropical Medicine,2022 #301-350,#301-350
London School of Hygiene & Tropical Medicine,2022 #=25,#=25
London School of Hygiene & Tropical Medicine,2022 #101-120,#101-120
London School of Hygiene & Tropical Medicine,2022 #251-300,#251-300
London School of Hygiene & Tropical Medicine,2022 #43,#43
London School of Hygiene & Tropical Medicine,2022 #301-350,#301-350
London School of Hygiene & Tropical Medicine,2023 #42,#42
London School of Hygiene & Tropical Medicine,2023 #351-400,#351-400
London School of Hygiene & Tropical Medicine,2023 #201-250,#201-250
London School of Hygiene & Tropical Medicine,2023 #51-70,#51-70
London School of Hygiene & Tropical Medicine,2023 #201-250,#201-250
London School of Hygiene & Tropical Medicine,2023 #18,#18
University of Sussex Business School,2021 #32,#32
University of Sussex Business School,2022 #48,#48
University of Sussex Business School,2023 #51+,#51+
University of Sussex Business School,2024 #51+,#51+
Universidad Europea de Madrid,2024 #1051-1100,#1051-1100
Barcelona School of Economics,2019 #251-300,#251-300
Barcelona School of Economics,2019 #51-100,#51-100
Barcelona School of Economics,2019 #451-500,#451-500
Barcelona School of Economics,2020 #51-100,#51-100
Barcelona School of Economics,2020 #451-500,#451-500
Barcelona School of Economics,2021 #=69,#=69
Barcelona School of Economics,2021 #401-450,#401-450
Barcelona School of Economics,2022 #501-520,#501-520
Barcelona School of Economics,2022 #66,#66
Barcelona School of Economics,2023 #251-300,#251-300
Barcelona School of Economics,2023 #62,#62
Universidad de Belgrano,2012 #601+,#601+
Universidad de Belgrano,2014 #551-600,#551-600
Universidad de Belgrano,2015 #461-470,#461-470
Universidad de Belgrano,2016 #411-420,#411-420
Universidad de Belgrano,2017 #=352,#=352
Universidad de Belgrano,2018 #337,#337
Universidad de Belgrano,2019 #=384,#=384
Universidad de Belgrano,2020 #438,#438
Universidad de Belgrano,2021 #465,#465
Universidad de Belgrano,2022 #=465,#=465
Universidad de Belgrano,2023 #=461,#=461
Universidad de Belgrano,2024 #761-770,#761-770
Universidad Nacional Pedro Henriquez Urea (UNPHU),2024 #=14,#=14
Aarhus University,2012 #89,#89
Aarhus University,2014 #91,#91
Aarhus University,2015 #96,#96
Aarhus University,2016 #107,#107
Aarhus University,2017 #117,#117
Aarhus University,2018 #119,#119
Aarhus University,2019 #=141,#=141
Aarhus University,2020 #145,#145
Aarhus University,2021 #147,#147
Aarhus University,2022 #155,#155
Aarhus University,2023 #161,#161
Aarhus University,2024 #=143,#=143
Southern University of Science and Technology (SUSTech),2021 #323,#323
Southern University of Science and Technology (SUSTech),2022 #=275,#=275
Southern University of Science and Technology (SUSTech),2023 #=226,#=226
Southern University of Science and Technology (SUSTech),2024 #301,#301
American University of the Middle East,2021 #801-1000,#801-1000
American University of the Middle East,2022 #751-800,#751-800
American University of the Middle East,2023 #701-750,#701-750
American University of the Middle East,2024 #671-680,#671-680
Universitat Autònoma de Barcelona,2012 #176,#176
Universitat Autònoma de Barcelona,2014 #177,#177
Universitat Autònoma de Barcelona,2015 #=173,#=173
Universitat Autònoma de Barcelona,2016 #=190,#=190
Universitat Autònoma de Barcelona,2017 #=203,#=203
Universitat Autònoma de Barcelona,2018 #=195,#=195
Universitat Autònoma de Barcelona,2019 #=193,#=193
Universitat Autònoma de Barcelona,2020 #188,#188
Universitat Autònoma de Barcelona,2021 #213,#213
Universitat Autònoma de Barcelona,2022 #=209,#=209
Universitat Autònoma de Barcelona,2023 #178,#178
Universitat Autònoma de Barcelona,2024 #=149,#=149
Taylor's University,2019 #601-650,#601-650
Taylor's University,2020 #511-520,#511-520
Taylor's University,2021 #379,#379
Taylor's University,2022 #=332,#=332
Taylor's University,2023 #=284,#=284
Taylor's University,2024 #284,#284
University of Debrecen,2012 #601+,#601+
University of Debrecen,2014 #601-650,#601-650
University of Debrecen,2015 #601-650,#601-650
University of Debrecen,2016 #601-650,#601-650
University of Debrecen,2017 #651-700,#651-700
University of Debrecen,2018 #651-700,#651-700
University of Debrecen,2019 #601-650,#601-650
University of Debrecen,2020 #601-650,#601-650
University of Debrecen,2021 #521-530,#521-530
University of Debrecen,2022 #591-600,#591-600
University of Debrecen,2023 #651-700,#651-700
University of Debrecen,2024 #671-680,#671-680
Bangor University,2012 #451- 500,#451- 500
Bangor University,2014 #471-480,#471-480
Bangor University,2015 #471-480,#471-480
Bangor University,2016 #411-420,#411-420
Bangor University,2017 #411-420,#411-420
Bangor University,2018 #441-450,#441-450
Bangor University,2019 #=435,#=435
Bangor University,2020 #521-530,#521-530
Bangor University,2021 #601-650,#601-650
Bangor University,2022 #601-650,#601-650
Bangor University,2023 #601-650,#601-650
Bangor University,2024 #=481,#=481
Al-Azhar University,2012 #551- 600,#551- 600
Al-Azhar University,2014 #651-700,#651-700
Al-Azhar University,2015 # 701+,# 701+
Al-Azhar University,2016 #701+,#701+
Al-Azhar University,2017 #701+,#701+
Al-Azhar University,2018 #801-1000,#801-1000
Al-Azhar University,2019 #801-1000,#801-1000
Al-Azhar University,2021 #1001+,#1001+
Al-Azhar University,2022 #1001-1200,#1001-1200
Al-Azhar University,2023 #1201-1400,#1201-1400
Al-Azhar University,2024 #1201-1400,#1201-1400
Durham University Business School,2021 #22,#22
Durham University Business School,2022 #20,#20
Durham University Business School,2023 #21,#21
Durham University Business School,2024 #22,#22
Esade,2017 #21,#21
Bocconi University,2013 #17,#17
Bocconi University,2013 #21,#21
Bocconi University,2014 #20,#20
Bocconi University,2014 #31,#31
Bocconi University,2015 #=28,#=28
Bocconi University,2015 #17,#17
Bocconi University,2015 #7,#7
Bocconi University,2016 #27,#27
Bocconi University,2016 #17,#17
Bocconi University,2016 #10,#10
Bocconi University,2017 #16,#16
Bocconi University,2017 #17,#17
Bocconi University,2017 #11,#11
Bocconi University,2017 #33,#33
Bocconi University,2018 #=29,#=29
Bocconi University,2018 #10,#10
Bocconi University,2018 #16,#16
Bocconi University,2018 #251-300,#251-300
Bocconi University,2018 #=11,#=11
Bocconi University,2019 #16,#16
Bocconi University,2019 #16,#16
Bocconi University,2019 #=18,#=18
Bocconi University,2019 #=8,#=8
Bocconi University,2020 #17,#17
Bocconi University,2020 #7,#7
Bocconi University,2020 #16,#16
Bocconi University,2020 #16,#16
Bocconi University,2021 #16,#16
Bocconi University,2021 #18,#18
Bocconi University,2021 #351-400,#351-400
Bocconi University,2021 #7,#7
Bocconi University,2021 #14,#14
Bocconi University,2022 #10,#10
Bocconi University,2022 #15,#15
Bocconi University,2022 #6,#6
Bocconi University,2022 #16,#16
Bocconi University,2023 #14,#14
Bocconi University,2023 #17,#17
Bocconi University,2023 #7,#7
Bocconi University,2023 #401-450,#401-450
Bocconi University,2023 #16,#16
Bocconi University,2023 #8,#8
Gies College of Business - University of Illinois Urbana Champaign,2019 #35,#35
Gies College of Business - University of Illinois Urbana Champaign,2021 #54,#54
Gies College of Business - University of Illinois Urbana Champaign,2022 #=60,#=60
Gies College of Business - University of Illinois Urbana Champaign,2023 #63,#63
Gies College of Business - University of Illinois Urbana Champaign,2024 #58,#58
Australian National University (ANU),2012 #24,#24
Australian National University (ANU),2014 #27,#27
Australian National University (ANU),2015 #=25,#=25
Australian National University (ANU),2016 #=19,#=19
Australian National University (ANU),2017 #22,#22
Australian National University (ANU),2018 #20,#20
Australian National University (ANU),2019 #24,#24
Australian National University (ANU),2020 #29,#29
Australian National University (ANU),2021 #31,#31
Australian National University (ANU),2022 #=27,#=27
Australian National University (ANU),2023 #30,#30
Australian National University (ANU),2024 #=34,#=34
National Taiwan University of Science and Technology (Taiwan Tech),2012 #=396,#=396
National Taiwan University of Science and Technology (Taiwan Tech),2014 #411-420,#411-420
National Taiwan University of Science and Technology (Taiwan Tech),2015 #=371,#=371
National Taiwan University of Science and Technology (Taiwan Tech),2016 #260,#260
National Taiwan University of Science and Technology (Taiwan Tech),2017 #243,#243
National Taiwan University of Science and Technology (Taiwan Tech),2018 #=264,#=264
National Taiwan University of Science and Technology (Taiwan Tech),2019 #=257,#=257
National Taiwan University of Science and Technology (Taiwan Tech),2020 #251,#251
National Taiwan University of Science and Technology (Taiwan Tech),2021 #267,#267
National Taiwan University of Science and Technology (Taiwan Tech),2022 #=314,#=314
National Taiwan University of Science and Technology (Taiwan Tech),2023 #327,#327
National Taiwan University of Science and Technology (Taiwan Tech),2024 #=387,#=387
University of Exeter,2012 #182,#182
University of Exeter,2014 #=168,#=168
University of Exeter,2015 #161,#161
University of Exeter,2016 #161,#161
University of Exeter,2017 #=164,#=164
University of Exeter,2018 #=158,#=158
University of Exeter,2019 #=154,#=154
University of Exeter,2020 #163,#163
University of Exeter,2021 #164,#164
University of Exeter,2022 #=149,#=149
University of Exeter,2023 #163,#163
University of Exeter,2024 #153,#153
University of Portsmouth,2016 #601-650,#601-650
University of Portsmouth,2017 #601-650,#601-650
University of Portsmouth,2018 #601-650,#601-650
University of Portsmouth,2019 #601-650,#601-650
University of Portsmouth,2020 #601-650,#601-650
University of Portsmouth,2021 #601-650,#601-650
University of Portsmouth,2022 #651-700,#651-700
University of Portsmouth,2023 #701-750,#701-750
University of Portsmouth,2024 #=502,#=502
Taylor's University,2019 #601-650,#601-650
Taylor's University,2020 #511-520,#511-520
Taylor's University,2021 #379,#379
Taylor's University,2022 #=332,#=332
Taylor's University,2023 #=284,#=284
Taylor's University,2024 #284,#284
Temple University,2012 #551- 600,#551- 600
Temple University,2014 #551-600,#551-600
Temple University,2015 #601-650,#601-650
Temple University,2016 #601-650,#601-650
Temple University,2017 #651-700,#651-700
Temple University,2018 #651-700,#651-700
Temple University,2019 #651-700,#651-700
Temple University,2020 #651-700,#651-700
Temple University,2021 #701-750,#701-750
Temple University,2022 #751-800,#751-800
Temple University,2023 #751-800,#751-800
Temple University,2024 #721-730,#721-730
Kangwon National University,2022 #1001-1200,#1001-1200
Kangwon National University,2023 #1001-1200,#1001-1200
Kangwon National University,2024 #1001-1200,#1001-1200
Durham University Business School,2021 #22,#22
Durham University Business School,2022 #20,#20
Durham University Business School,2023 #21,#21
Durham University Business School,2024 #22,#22
Universidad Nacional Pedro Henriquez Urea (UNPHU),2024 #=14,#=14
National Kaohsiung University of Hospitality and Tourism (NKUHT),2021 #=50,#=50
National Kaohsiung University of Hospitality and Tourism (NKUHT),2022 #49,#49
National Kaohsiung University of Hospitality and Tourism (NKUHT),2023 #38,#38
University of Sussex,2012 #188,#188
University of Sussex,2014 #=193,#=193
University of Sussex,2015 #=200,#=200
University of Sussex,2016 #=187,#=187
University of Sussex,2017 #=187,#=187
University of Sussex,2018 #228,#228
University of Sussex,2019 #227,#227
University of Sussex,2020 #246,#246
University of Sussex,2021 #246,#246
University of Sussex,2022 #=226,#=226
University of Sussex,2023 #=240,#=240
University of Sussex,2024 #218,#218
IE School of Science and Technology,2023 #7,#7
BI Norwegian Business School,2015 #51-100,#51-100
BI Norwegian Business School,2016 #51-100,#51-100
BI Norwegian Business School,2017 #51-100,#51-100
BI Norwegian Business School,2017 #288,#288
BI Norwegian Business School,2018 #151-200,#151-200
BI Norwegian Business School,2018 #51-100,#51-100
BI Norwegian Business School,2018 #=246,#=246
BI Norwegian Business School,2019 #151-200,#151-200
BI Norwegian Business School,2019 #51-100,#51-100
BI Norwegian Business School,2019 #=331,#=331
BI Norwegian Business School,2020 #101-150,#101-150
BI Norwegian Business School,2020 #331,#331
BI Norwegian Business School,2020 #151-200,#151-200
BI Norwegian Business School,2021 #101-150,#101-150
BI Norwegian Business School,2021 #=105,#=105
BI Norwegian Business School,2021 #=314,#=314
BI Norwegian Business School,2022 #=314,#=314
BI Norwegian Business School,2022 #151-200,#151-200
BI Norwegian Business School,2022 #=105,#=105
BI Norwegian Business School,2023 #336,#336
BI Norwegian Business School,2023 #151-200,#151-200
BI Norwegian Business School,2023 #95,#95
Oxford Brookes University,2012 #401- 450,#401- 450
Oxford Brookes University,2014 #=374,#=374
Oxford Brookes University,2015 #=379,#=379
Oxford Brookes University,2016 #=324,#=324
Oxford Brookes University,2017 #=359,#=359
Oxford Brookes University,2018 #=361,#=361
Oxford Brookes University,2019 #=363,#=363
Oxford Brookes University,2020 #376,#376
Oxford Brookes University,2021 #383,#383
Oxford Brookes University,2022 #=429,#=429
Oxford Brookes University,2023 #=438,#=438
Oxford Brookes University,2024 #=413,#=413
NHH Norwegian School of Economics,2017 #101-150,#101-150
NHH Norwegian School of Economics,2017 #251-300,#251-300
NHH Norwegian School of Economics,2017 #401-450,#401-450
NHH Norwegian School of Economics,2018 #251-300,#251-300
NHH Norwegian School of Economics,2018 #151-200,#151-200
NHH Norwegian School of Economics,2018 #401-450,#401-450
NHH Norwegian School of Economics,2019 #301-350,#301-350
NHH Norwegian School of Economics,2019 #151-200,#151-200
NHH Norwegian School of Economics,2020 #351-400,#351-400
NHH Norwegian School of Economics,2020 #201-250,#201-250
NHH Norwegian School of Economics,2021 #451-500,#451-500
NHH Norwegian School of Economics,2021 #301-350,#301-350
NHH Norwegian School of Economics,2022 #451-500,#451-500
NHH Norwegian School of Economics,2022 #251-300,#251-300
NHH Norwegian School of Economics,2023 #451-500,#451-500
NHH Norwegian School of Economics,2023 #201-250,#201-250
Lund University,2012 #71,#71
Lund University,2014 #67,#67
Lund University,2015 #60,#60
Lund University,2016 #=70,#=70
Lund University,2017 #73,#73
Lund University,2018 #=78,#=78
Lund University,2019 #92,#92
Lund University,2020 #92,#92
Lund University,2021 #97,#97
Lund University,2022 #87,#87
Lund University,2023 #95,#95
Lund University,2024 #=85,#=85
University of Bristol,2012 #28,#28
University of Bristol,2014 #30,#30
University of Bristol,2015 #29,#29
University of Bristol,2016 #37,#37
University of Bristol,2017 #41,#41
University of Bristol,2018 #44,#44
University of Bristol,2019 #51,#51
University of Bristol,2020 #49,#49
University of Bristol,2021 #58,#58
University of Bristol,2022 #62,#62
University of Bristol,2023 #=61,#=61
University of Bristol,2024 #55,#55
IE Business School,2017 #44,#44
Al-Azhar University,2012 #551- 600,#551- 600
Al-Azhar University,2014 #651-700,#651-700
Al-Azhar University,2015 # 701+,# 701+
Al-Azhar University,2016 #701+,#701+
Al-Azhar University,2017 #701+,#701+
Al-Azhar University,2018 #801-1000,#801-1000
Al-Azhar University,2019 #801-1000,#801-1000
Al-Azhar University,2021 #1001+,#1001+
Al-Azhar University,2022 #1001-1200,#1001-1200
Al-Azhar University,2023 #1201-1400,#1201-1400
Al-Azhar University,2024 #1201-1400,#1201-1400
Montpellier Business School,2019 #46=,#46=
Montpellier Business School,2020 #42=,#42=
Montpellier Business School,2021 #51+,#51+
Montpellier Business School,2022 #48,#48
Montpellier Business School,2023 #51-60,#51-60
Montpellier Business School,2024 #61-70,#61-70
Al-Farabi Kazakh National University,2012 #390,#390
Al-Farabi Kazakh National University,2014 #=299,#=299
Al-Farabi Kazakh National University,2015 #=305,#=305
Al-Farabi Kazakh National University,2016 #=275,#=275
Al-Farabi Kazakh National University,2017 #236,#236
Al-Farabi Kazakh National University,2018 #=236,#=236
Al-Farabi Kazakh National University,2019 #220,#220
Al-Farabi Kazakh National University,2020 #207,#207
Al-Farabi Kazakh National University,2021 #165,#165
Al-Farabi Kazakh National University,2022 #175,#175
Al-Farabi Kazakh National University,2023 #150,#150
Al-Farabi Kazakh National University,2024 #=230,#=230
Miami University,2014 # 701+,# 701+
Miami University,2015 # 701+,# 701+
Miami University,2016 #701+,#701+
Miami University,2017 #701+,#701+
Miami University,2018 #801-1000,#801-1000
Miami University,2019 #801-1000,#801-1000
Miami University,2020 #801-1000,#801-1000
Miami University,2021 #1001+,#1001+
Miami University,2022 #1001-1200,#1001-1200
Miami University,2023 #1201-1400,#1201-1400
Miami University,2024 #1201-1400,#1201-1400
UCAM Universidad Católica San Antonio de Murcia,2024 #=122,#=122
Luiss University,2015 #101-150,#101-150
Luiss University,2016 #201-300,#201-300
Luiss University,2016 #101-150,#101-150
Luiss University,2017 #251-300,#251-300
Luiss University,2017 #251-300,#251-300
Luiss University,2017 #101-150,#101-150
Luiss University,2017 #201-250,#201-250
Luiss University,2017 #=332,#=332
Luiss University,2018 #=302,#=302
Luiss University,2018 #51-100,#51-100
Luiss University,2018 #251-300,#251-300
Luiss University,2018 #251-300,#251-300
Luiss University,2018 #201-250,#201-250
Luiss University,2019 #251-300,#251-300
Luiss University,2019 #151-200,#151-200
Luiss University,2019 #201-250,#201-250
Luiss University,2019 #201-250,#201-250
